1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2,102.0,102.0,100.0,102.0,101.0,100.0,96.0,100.0,101.0,101.0,106.0,105.0,101.0,104.0,98.0,104.0,101.0,105.0,102.0,101.0
3,99.0,92.0,107.0,97.0,111.0,110.0,97.0,89.0,108.0,85.0,103.0,91.0,100.0,89.0,106.0,85.0,104.0,101.0,89.0,89.0
4,32.0,30.0,27.0,10.0,4.0,5.0,17.0,7.0,19.0,36.0,17.0,29.0,10.0,31.0,21.0,16.0,39.0,30.0,9.0,22.0
5,36.0,37.0,22.0,5.0,1.0,3.0,30.0,20.0,27.0,13.0,52.0,57.0,10.0,2.0,12.0,4.0,30.0,56.0,22.0,13.0
6,79.0,77.0,74.0,94.0,109.0,104.0,72.0,80.0,75.0,77.0,80.0,82.0,91.0,88.0,79.0,87.0,78.0,84.0,76.0,73.0
7,80.0,25.0,75.0,67.0,16.0,23.0,7.0,0.0,47.0,36.0,32.0,84.0,4.0,61.0,28.0,23.0,40.0,81.0,12.0,37.0
8,82.0,67.0,77.0,75.0,64.0,65.0,67.0,72.0,71.0,66.0,70.0,86.0,72.0,73.0,64.0,61.0,72.0,87.0,60.0,63.0
9,84.0,68.0,80.0,76.0,66.0,66.0,62.0,60.0,72.0,68.0,72.0,88.0,62.0,74.0,66.0,62.0,74.0,90.0,60.0,66.0
10,86.0,70.0,82.0,78.0,66.0,68.0,64.0,62.0,74.0,70.0,74.0,90.0,64.0,76.0,68.0,64.0,76.0,92.0,62.0,66.0
11,88.0,72.0,84.0,80.0,68.0,70.0,66.0,64.0,76.0,72.0,76.0,92.0,66.0,78.0,68.0,66.0,78.0,94.0,62.0,68.0
12,90.0,74.0,86.0,82.0,70.0,72.0,66.0,66.0,78.0,74.0,78.0,94.0,68.0,80.0,70.0,68.0,80.0,96.0,64.0,70.0
13,92.0,76.0,88.0,84.0,72.0,74.0,68.0,68.0,80.0,76.0,80.0,96.0,70.0,82.0,72.0,70.0,82.0,98.0,66.0,72.0
14,94.0,78.0,90.0,86.0,74.0,76.0,70.0,68.0,82.0,78.0,82.0,100.0,72.0,84.0,74.0,72.0,84.0,100.0,68.0,74.0
15,96.0,80.0,92.0,88.0,76.0,78.0,72.0,70.0,84.0,80.0,84.0,102.0,74.0,86.0,76.0,74.0,86.0,104.0,70.0,76.0
16,100.0,82.0,94.0,90.0,78.0,80.0,74.0,72.0,86.0,82.0,86.0,104.0,76.0,88.0,78.0,76.0,88.0,106.0,72.0,78.0
