"t","Exp1Run1","Exp1Run10","Exp1Run11","Exp1Run12","Exp1Run13","Exp1Run14","Exp1Run15","Exp1Run16","Exp1Run17","Exp1Run18","Exp1Run19","Exp1Run2","Exp1Run20","Exp1Run21","Exp1Run22","Exp1Run23","Exp1Run24","Exp1Run25","Exp1Run26","Exp1Run27","Exp1Run28","Exp1Run29","Exp1Run3","Exp1Run30","Exp1Run31","Exp1Run32","Exp1Run33","Exp1Run34","Exp1Run35","Exp1Run36","Exp1Run37","Exp1Run38","Exp1Run39","Exp1Run4","Exp1Run40","Exp1Run41","Exp1Run42","Exp1Run43","Exp1Run44","Exp1Run45","Exp1Run46","Exp1Run47","Exp1Run48","Exp1Run49","Exp1Run5","Exp1Run50","Exp1Run51","Exp1Run52","Exp1Run53","Exp1Run54","Exp1Run55","Exp1Run56","Exp1Run57","Exp1Run58","Exp1Run59","Exp1Run6","Exp1Run60","Exp1Run61","Exp1Run62","Exp1Run63","Exp1Run64","Exp1Run65","Exp1Run66","Exp1Run67","Exp1Run68","Exp1Run69","Exp1Run7","Exp1Run70","Exp1Run71","Exp1Run72","Exp1Run73","Exp1Run74","Exp1Run75","Exp1Run76","Exp1Run77","Exp1Run78","Exp1Run79","Exp1Run8","Exp1Run80","Exp1Run81","Exp1Run82","Exp1Run83","Exp1Run84","Exp1Run85","Exp1Run86","Exp1Run87","Exp1Run88","Exp1Run89","Exp1Run9","Exp1Run90","Exp1Run91","Exp1Run92","Exp1Run93","Exp1Run94","Exp1Run95","Exp1Run96","Exp1Run97","Exp1Run98","Exp1Run99"
88,0.00752836597258762,0.00783794463101262,0.0081077764927248,0.00822936926440348,0.00797277332869979,0.00754963322316104,0.00779500344854442,0.00770378420057091,0.00821329566392601,0.0078173469502968,0.00805817722512417,0.00804898646668701,0.00753726299395776,0.00787970083561872,0.00750643636304242,0.00786618971174019,0.00848491321248402,0.00777988762562296,0.00772335005010257,0.00742696865252764,0.00777645625542478,0.00792467219120219,0.00821068663261451,0.00773776509002624,0.00772648043016889,0.00826977752919208,0.00789223793381436,0.00807932884615994,0.00852049698017554,0.00787304019998882,0.00776918609219244,0.00764915972797522,0.00772397723094817,0.00772300474090333,0.0079675457608849,0.00816486051582837,0.00784674404805672,0.00810574502761704,0.00772365932408611,0.00773566624419231,0.00768422622465051,0.00817270309104254,0.00765675173151759,0.00776043708352161,0.00823408758017028,0.00763164171623852,0.00772823176925095,0.00789446721350571,0.00781809679910265,0.00742893091643751,0.00770074719038165,0.00755378510644269,0.00783151622910556,0.00771618377445254,0.0078056162546603,0.00783477723997001,0.00808486927846529,0.00769408561471999,0.0075014647188844,0.00782526430193618,0.00791622057867003,0.00794934168299638,0.00759454768360348,0.00804111697103043,0.00787554105591092,0.0075569135864214,0.00831552341102083,0.00804086004663415,0.00774010377728404,0.00801335261708233,0.0078676998691804,0.00793660962190714,0.00798773206174618,0.00803101207013829,0.00793927780846133,0.00804848317824304,0.00785944784097926,0.00795453478505492,0.00784004559131781,0.00797778180350762,0.00782524939374048,0.00796299077277907,0.00815572548923916,0.00789567682195683,0.00780060253245724,0.00762509826498728,0.00816122827121089,0.00795732070821119,0.00797732393914586,0.00822541591762915,0.00789602733154639,0.00761160204936579,0.00788407631348499,0.00766009529313988,0.00804201865991195,0.00766400862014859,0.00794307429737201,0.00798305381784349,0.00770175195619114
89,0.00756187426253415,0.00786577245862245,0.00814137654505317,0.00826070088888911,0.00800917116532717,0.00753471862912086,0.00781118865150111,0.00771854199871088,0.008248581079393,0.00782112654305134,0.00806670429917981,0.0080410340092396,0.00751115974940554,0.00790368046182643,0.00752816893821843,0.00789098654423944,0.0084752590623601,0.00782105472523079,0.00775227362953532,0.00743353268105205,0.00777514269969209,0.00792110473010424,0.00817532981751909,0.00772158831702274,0.0077098574675806,0.0082730590212343,0.00792927239593786,0.00809958522257066,0.00851772964796894,0.00788422783273469,0.00778900470933138,0.00764418498818395,0.00771982141156343,0.00771300317423994,0.00796490089600281,0.00815245568300435,0.00783846776430536,0.0080972704898862,0.00774329762081616,0.00775822642602868,0.00769223130160089,0.00817138431116431,0.00765451196486253,0.00775474557864845,0.00822314011254224,0.00759441528353731,0.00773215385990987,0.00786277922768021,0.00782121409025311,0.00743870581356526,0.00769619651675946,0.00757322194051105,0.00786417302583469,0.00771426341879923,0.00784061052521721,0.00786552241259882,0.00808142323065721,0.00771870257714445,0.00749278175499195,0.0078157681714586,0.00791996053189322,0.00796038419800571,0.0075718841824874,0.00806382960202611,0.00793169619932883,0.00751025352306757,0.00830541088769336,0.00806785177745317,0.00771800777983269,0.00805564913642465,0.00787289352195358,0.0079367531531411,0.00799188048676458,0.00800911469093475,0.00794083357697514,0.00805058440792498,0.00787251854168177,0.00793707519182089,0.00787442937589858,0.0079682693164906,0.00788132876056142,0.00796571271374638,0.00811479656693889,0.00785935042134852,0.00777397205577888,0.00760867215401243,0.00814335836429589,0.00794738538726592,0.00799275516285546,0.00823586578437223,0.0078719730759986,0.00759372510069096,0.00787766075655607,0.00765717559474195,0.00802302395939118,0.00768637449089496,0.00792588645887265,0.00797905742434387,0.00773139531621749
90,0.00754878391917953,0.00786740456964251,0.0081652514241203,0.00827156482472405,0.00801320120393327,0.00749750396646979,0.00781743219224421,0.00772637192216759,0.0082270961418428,0.00782825073386478,0.00801943080205156,0.00804614300964674,0.00751614388816891,0.0079147633964316,0.00756846123671102,0.00792461511828382,0.00846188663578569,0.00783442781048403,0.00775425135261511,0.00742179987127281,0.00772517990074608,0.00795626517419321,0.00822233172261384,0.00774032660490892,0.00774100868371292,0.00831568991558565,0.00794538241923291,0.00810051054239977,0.00853103663055074,0.00786426288505341,0.00779711073945823,0.00763646148199862,0.00769651768540774,0.00770514927018862,0.00796245603670017,0.00816897872194039,0.0078371939753956,0.00810192907416094,0.00774204211622218,0.00779918253572615,0.00775425153798978,0.00819339955999273,0.00762456844633672,0.00774367145870435,0.00820696688716229,0.00757992899202409,0.00773616605962099,0.00786113228429722,0.00780488598546691,0.00746995990435978,0.00766198430415388,0.00759543938802653,0.00788655177688294,0.00773598297660043,0.00786537157828764,0.00788484738681921,0.00809902970564304,0.00775638358241647,0.00747200227436278,0.00784269289024252,0.00791320915799188,0.00794620734278284,0.00757599018798918,0.00812175822656257,0.00793403117006703,0.00752591001842393,0.00830982162351437,0.00808740884391697,0.00769743923710838,0.00810814246838436,0.00789789469462162,0.00792477057213038,0.00796906776174418,0.00799665641971182,0.00795465597879343,0.00801267912169339,0.00791188901881991,0.00795069540344391,0.0078887743853631,0.00794167759130845,0.00789473291307966,0.00799270808527014,0.00815309164819978,0.00783609171614602,0.00778181058102745,0.00763545091323512,0.00810235769104176,0.00796346191222254,0.00798991524071144,0.00820208583377115,0.00788720738358297,0.00758414280826521,0.00785159552970099,0.00772446726084756,0.00802400899159725,0.00774816219213385,0.00795383039729298,0.0079856408271176,0.00774678245338186
91,0.0075737181084269,0.0078458993128453,0.0081444416566552,0.00825684314114347,0.00806637687801321,0.00747663822349024,0.00779641373864293,0.00774126930199309,0.00822548556591012,0.00786405728653196,0.00805289875342645,0.00806165479350405,0.00749301247063673,0.00793786670704019,0.00755610550165718,0.00793467094432759,0.0084633386258062,0.00786555034474201,0.00776079511322699,0.00743959475766418,0.00773971213036753,0.00793166259272429,0.00823386158504065,0.00774969534092332,0.00772457901623539,0.00833672819004292,0.00790911445648623,0.00808740190903167,0.00850219219644013,0.00784851058975791,0.0077757711480071,0.00763724098654899,0.00770923295941858,0.00770249739865514,0.00797786271630022,0.00818182710354042,0.00786003406752957,0.00813773977909184,0.00777279586902767,0.00779635097891134,0.00776635864059869,0.00823725853318252,0.00762569699448191,0.0077603461141652,0.00820182611953906,0.00758383881499898,0.0077112229181391,0.00780568306569849,0.00781666395913755,0.00745643427632566,0.00767954257289806,0.00762019290559453,0.00789068120407999,0.00774269661570339,0.00790099802906484,0.00792230841109787,0.0081087003239261,0.00777587041860125,0.00746319024590625,0.00781475866383919,0.00791413653392753,0.00790262669583748,0.007587336751331,0.0081262400315679,0.00795175751552981,0.00748991675837897,0.00831970315200391,0.00812803147553882,0.00770827519935452,0.00813331595166677,0.00790855647817768,0.00796505907289011,0.00798029801920157,0.00802276634165805,0.00795401176388057,0.00799481456617118,0.00796729601213704,0.00798571292250193,0.00790892335497052,0.00792647457504345,0.00791078624994205,0.00800041027112048,0.00820104382063699,0.0078591320211494,0.00778690635878417,0.00764955469097812,0.00811534755916956,0.00794431265034057,0.00802001857917948,0.00821050838659042,0.00787601067966733,0.00759550766419615,0.00784737765943248,0.00772503958128184,0.00804514480112719,0.00771082310777074,0.00794189213116674,0.00799064540142167,0.00777143924941082
92,0.00760198283450607,0.00785983666259131,0.00812798981785127,0.0082456790584312,0.00806245662907652,0.00745393467939925,0.00781566863940844,0.00774443013727571,0.00821075390032957,0.00784794498313762,0.00806325074623996,0.00804761802246995,0.00749643252403474,0.00796187326573138,0.00758175261708443,0.00794211413741305,0.00843822610748655,0.00787534643098563,0.00780640514539001,0.0074184142188484,0.00773611273232032,0.00792245460273439,0.00821958608832877,0.00775191645869881,0.0077242770577725,0.00835199086939067,0.00789150043336265,0.00808010869944721,0.00853716474997324,0.0078775169604666,0.0077996980654309,0.00761320926315336,0.00770861754054249,0.00768164510192471,0.00795973656265658,0.00819075354402897,0.00786216664435244,0.00813308726399374,0.00776799650602263,0.00781377603927996,0.00773013106678553,0.00824920891999795,0.00761565510215993,0.0077956821332242,0.00818289273774997,0.00761646653959651,0.00768037114627423,0.00781425644035555,0.00783034007355726,0.00745862540364104,0.00765175864076508,0.00759590526440407,0.00791731162398217,0.00774889969523192,0.00795660811945435,0.00795700428201692,0.00811201269263625,0.00778301318659742,0.00745462415733999,0.00783280175952144,0.00794474086488475,0.00790405572521745,0.00758177138634336,0.00812806941043076,0.00795813016408084,0.0074918700594049,0.00831334390629315,0.00812555182643738,0.00766765021569761,0.00810645694267969,0.00791307041132815,0.00798965626562822,0.00799006390794691,0.00803287128002774,0.00795408984506568,0.00800202299355676,0.0079702416997745,0.00799992704069941,0.00793132460754355,0.0079582967089044,0.00792823602533976,0.00804045662444387,0.00817179558316443,0.00782796671399257,0.00778559220467153,0.00763523014017352,0.00813568865314661,0.00799694622316089,0.00804096748804979,0.00827976583085525,0.00782691777700254,0.00758644363887329,0.0078317568943917,0.00777662388155938,0.0080365031757948,0.00774712661982987,0.0079157887143421,0.00795638257899101,0.00777665243529087
93,0.00763688786936936,0.00788986729345861,0.00812484734414596,0.00824870009843904,0.00806901982107999,0.00750095582463803,0.0078134553350647,0.00775255688861245,0.00822840980825013,0.00786967018248464,0.00806125992638621,0.00803801125595598,0.00754126482065514,0.0079628156920007,0.00759188797555739,0.00794451220966888,0.00848290938627871,0.007884895969997,0.0078035285134697,0.00742099196245992,0.00777582691094766,0.00793041506878398,0.00822503320134348,0.00779992360519036,0.00772422481002647,0.00835643294742864,0.00794258253767594,0.00807092239180379,0.00851772872767172,0.00787877207303935,0.00782316605411825,0.00760211041721006,0.00771104147752824,0.00770037259791997,0.00791379723475073,0.00817184603740156,0.00784065548899873,0.00813503850996587,0.00781272393416644,0.00786677240810026,0.00773417368648836,0.00825896808669476,0.0076362625558057,0.00782508195545322,0.00821614368458551,0.00762533699793838,0.00770573108479065,0.00785082620568621,0.0078395265573091,0.00748772701594256,0.00763740976462411,0.00756965731101752,0.00792883229660442,0.00774420378250623,0.00793246019832365,0.00799897958405445,0.00813512869942499,0.00780514118207043,0.00742455486202542,0.00786714226375202,0.00796694842787866,0.00792521027970485,0.00759460140880379,0.00813271918922856,0.0079275037009302,0.00746324080799263,0.0082979638401972,0.00808507857878936,0.00766189098603152,0.0081029774680284,0.00791173102604286,0.00796874510800725,0.0080088097077894,0.00801884453244999,0.00795631882772456,0.0079868159195914,0.00795300898184543,0.00797035310988094,0.0079144932460759,0.00796310913958014,0.00788864662791354,0.00808431556782783,0.00817354465706712,0.00788249911431625,0.00781309641447912,0.00762816131262908,0.00809424014344719,0.00799160902730969,0.0080609658896719,0.00827147610789442,0.00783186481913219,0.0076286540793852,0.00778134933871128,0.00777599262051375,0.00803928588333634,0.00773026317622257,0.00794715324987485,0.00794250317264273,0.00780305239132621
94,0.00760607496163884,0.00789617434021072,0.00811704210829215,0.00825756732756582,0.00809259580911271,0.00753562407154201,0.00782739725552997,0.00775689844152739,0.00822627423645601,0.0078621103679168,0.0080263409581769,0.00805834179573789,0.00753278129121496,0.00796264411831047,0.00763042210971208,0.00795967367033659,0.00851171270811306,0.00788192845252015,0.00779179588785278,0.00741187979973441,0.00778285238321697,0.00793422781907219,0.00816293077707819,0.00781746874194619,0.00773971191972613,0.00832775853977622,0.00794348856860981,0.00808752775864759,0.00851360679450024,0.00792859298508011,0.00785238910148332,0.00765829827131625,0.00770390348996452,0.00767216115495608,0.00796324992190889,0.00820301453737632,0.00782605558852083,0.00812524025516959,0.00776600614292577,0.00788685888220472,0.00771857040946357,0.00827794486368483,0.00762374147904812,0.00784676592317938,0.00821463159334771,0.00758042204049065,0.00769891441513612,0.0078137176147942,0.00783237957565148,0.00749972645580965,0.00764269903678065,0.00756208792078649,0.0079292835109567,0.00776996860354656,0.00794417442658655,0.00797929605315909,0.00818114980767837,0.00782995416469131,0.00743513032764599,0.00787393350522964,0.00797508902702913,0.00792483692189385,0.00756096030573582,0.00817403742308567,0.00793547462199038,0.00746994742774764,0.00830570632092214,0.00809342546783649,0.00764438941544919,0.00817381487414795,0.00791029345708201,0.00802497548108284,0.00802460708312185,0.00798560363429332,0.00795373172614481,0.00795189345056866,0.00794291965219612,0.00797279354508519,0.00791389292552482,0.00793647377399367,0.00791555471913635,0.00811028699861664,0.008194480748953,0.00790267834845539,0.0078332921358376,0.00764636312123677,0.00811885620814655,0.00797089196304028,0.00805414260386768,0.00825890257212252,0.00783094561832709,0.00765309883343299,0.00780967275468991,0.00775172868657749,0.00803343538471025,0.0077606304732986,0.00791988027239488,0.00795023576708656,0.00780617055683432
95,0.00763868665131444,0.00790772086802825,0.00812559997242962,0.00832759228580304,0.00812154519784639,0.00754096883738266,0.00788604610107413,0.00774288481948623,0.00822934777974247,0.00789944380593002,0.00802900885025157,0.0080671499979106,0.00756460025643375,0.00793284581761408,0.00765576206443181,0.0079138088408048,0.00856203469522001,0.00788210212618407,0.00778784888026232,0.00738098726341263,0.00775275437587926,0.00790285693898135,0.00821749286013094,0.00782796382652444,0.00774801199249317,0.00836253669315581,0.00794890965790129,0.00808961676197759,0.00857861161370628,0.00792337896740263,0.00782305653877131,0.00765056711802042,0.00767975489827374,0.00770839728830585,0.00795889978240657,0.00816202503312951,0.00782609425286828,0.00811510348130217,0.0078014058091804,0.00792106715857276,0.00772040711022865,0.00831546909633429,0.0076040359137385,0.00784145854751758,0.00824334722200291,0.00759050617096511,0.00770442346432767,0.00783963721273155,0.00780514516181074,0.00752732722130121,0.0076199000667289,0.00756782024931373,0.00793271162013473,0.00780098679456928,0.00797686884999474,0.0079767998583184,0.00817975857662481,0.00782966093462107,0.007394913969179,0.00787518108072121,0.00795124426070303,0.00792943521804886,0.00757407514996131,0.00818464882112268,0.0079409951084686,0.00744574670995416,0.00833108225205252,0.00812657152743998,0.00767619397677502,0.00815444142879091,0.0079420299925671,0.00806929286253116,0.0080512241195294,0.00803398183611892,0.007966022730746,0.00795312197268982,0.00792895832033111,0.00794170627835997,0.00794177503564731,0.00796393950722224,0.00791806175966609,0.00811850023600359,0.00814962205270841,0.00795423407574949,0.00788025352843225,0.00765027539860132,0.00813110791857986,0.00798343245254571,0.00804692847691922,0.00825320417067559,0.00784629399548866,0.00764363650128739,0.00781998460464494,0.00773188016263703,0.00800280453549269,0.0077238185366864,0.00794241633133792,0.00793465608678801,0.00779191227541285
96,0.00761791802579017,0.0079074470373435,0.0081217767940979,0.00833437673729507,0.00814046517108015,0.00756584064360547,0.00792235923355493,0.00778683525079454,0.00822385392283137,0.00787959244135542,0.00802323375451795,0.00807720160414308,0.0075998296354532,0.00794587385089354,0.00763096942890766,0.00790662273191057,0.00858589337355603,0.00788406655973161,0.00778883811283707,0.00737098438274854,0.00774142378068911,0.00791949246715213,0.00826115552664818,0.00781355218705625,0.00776030492222349,0.00833371111175396,0.00797787464234903,0.00806734416964498,0.00857169456819885,0.00790676746516956,0.00785479581013229,0.00768459630271037,0.00773816434801967,0.00769598763633747,0.00797215711961007,0.00817053719702049,0.00779112759176222,0.00812827370053864,0.00781966184833626,0.00793701769174166,0.00771832918826798,0.00834873541895181,0.0076044787707692,0.00787619990841427,0.00824054345250188,0.00755002714027396,0.00771543889957863,0.00786885260161138,0.00781858566712467,0.00754615477400005,0.00764886731077759,0.00758546130343106,0.00798510672563968,0.00780573693870822,0.00795297220839511,0.00796396094059624,0.0082117088877568,0.00782626730224806,0.00740639591889555,0.0078677744847707,0.00795438885855929,0.00794691693558985,0.00760032228570084,0.00818518765004822,0.00794519879970133,0.00748965551119738,0.00834015332545256,0.00814646703431961,0.00769236014687761,0.00816259765495117,0.0079417463170931,0.00805758704633465,0.00807522123279977,0.0080120214111654,0.00799251825507311,0.00796077902267972,0.00791512040141171,0.00796519177699327,0.00794936072632327,0.00798267779727398,0.00791874997138186,0.00810765756621815,0.0081817839778437,0.00795052258908938,0.00790709369302448,0.00763319759735647,0.00812878214390459,0.00797713945919791,0.00806084352816764,0.00823855354115648,0.00789978129433029,0.00762797602289529,0.00784693744136421,0.00774791236533082,0.00802478771736094,0.00776411512439919,0.00793555181309203,0.00792063280832028,0.0077610559844201
97,0.0076336227872491,0.00791739193512563,0.00813710276920841,0.00831926344249279,0.00814197631215514,0.00760660039409487,0.00792859708463872,0.00780411556001625,0.00819201280088703,0.00785977406383548,0.00801352391252108,0.0080900105592028,0.00761742484815103,0.00797424826423223,0.00761239594806061,0.00792803908848342,0.00861332754778248,0.00789323050669795,0.00781230904887432,0.00739867387131837,0.00775048732720871,0.00791227811739643,0.00823452050323239,0.00780033658600636,0.00774996085819361,0.00834511983764629,0.00799476709297492,0.00807519902430797,0.00855376849341731,0.00790293977036078,0.00782818362967678,0.00763609820536025,0.00773501230534066,0.00769901349541281,0.00798445238172049,0.00817028824150295,0.00785684498566171,0.00812933573708509,0.00779878823156309,0.00795425885418324,0.00770886272978729,0.0083514086175948,0.00760434343283637,0.00788212688706667,0.00828970258661053,0.00754945047102543,0.00772076509566298,0.00784724341384207,0.00780826139651416,0.00758150589653521,0.00765111300778937,0.00758851971894718,0.00797467079046368,0.00783782225063469,0.00793130225416395,0.00799304359405802,0.00817940231623547,0.00781505551361455,0.00741895394661787,0.00787940779089562,0.00797427063867665,0.00791695812648212,0.00761757288195436,0.0081742202550214,0.00793353674077125,0.00754437586868687,0.00839109663530924,0.00814573642114582,0.0077108635505531,0.0081570734434409,0.0079708534203998,0.00805828019909872,0.00806217847850276,0.00800155643222836,0.00798922722113067,0.00795672942951374,0.00789499532583507,0.00796605160152054,0.00791019183346916,0.00802939732554222,0.00792255979443515,0.00814092471310839,0.008146780633647,0.00795445161099684,0.00792842348714757,0.00769015717862117,0.00812709798455497,0.00797623745655982,0.00805379158106461,0.00825885420497349,0.00785744261716266,0.00762808305877443,0.00782158330901026,0.0077297742365792,0.00800052938554654,0.00777457772995746,0.00796036529028762,0.00789931515349922,0.00778566836452848
98,0.00766337463987674,0.00791003557307209,0.00815132624002055,0.00833308836237854,0.00813103944561006,0.007582161047936,0.00787099107723054,0.00778392210667383,0.00819810516293979,0.00787321639759454,0.00798809920430601,0.00808644870401371,0.00765610931901436,0.00800046259061333,0.00764402510839103,0.00795463489824543,0.0086672304601849,0.00788658942795823,0.00779981595834261,0.00742207938340134,0.0077316302221367,0.00790789332676863,0.00824701070294275,0.00776958255003867,0.00770476831298354,0.00833284368277216,0.00797570467169363,0.00812951451960771,0.00861280028064244,0.00789371269589225,0.00785962525536295,0.00763876154352554,0.00769969850286092,0.00767180923633183,0.00802450892594004,0.00816699819796585,0.00784704892556919,0.00817631772494628,0.00778420893467462,0.00797462229951805,0.00773238207288196,0.00835892063862025,0.00763166126776995,0.00791728898550299,0.00829175376832212,0.0075492099913495,0.00771830937677331,0.00787496183434261,0.00780505417026915,0.00759475121900445,0.00762900199183961,0.00759595617219651,0.00798831641916526,0.00786724229915773,0.00791182645080056,0.00797069404092,0.00818063634182703,0.00782200923280122,0.00740706324121204,0.00788201055788126,0.00802837788092266,0.00791551760496197,0.00766026979394602,0.00819196014204727,0.00793630118395615,0.00757154632140801,0.0084000564983709,0.00818219171874114,0.00773495616729896,0.00815259738277536,0.00798758307732537,0.0080426326716043,0.00806770151879794,0.00796904534099794,0.00803235202488963,0.00798785668924581,0.00790363313023135,0.007955963177115,0.00793685816077916,0.00808859880432118,0.00795195585322857,0.00819775603038411,0.00815602624273265,0.00799605995630084,0.00798821373885987,0.00770531154014805,0.00810337074446428,0.00798439452619924,0.00806272518064667,0.00824751125101015,0.00784863110746487,0.00760607182760725,0.0078184280204153,0.00776535686232537,0.00803637446038066,0.0078078105044851,0.00793270205990932,0.00791235901753611,0.00774711667806772
99,0.00765731512432222,0.00792469419643396,0.00816110119186146,0.00832094542040621,0.00814541207151864,0.00758944318962244,0.00786344024599834,0.00776657498861839,0.00817861864946404,0.00784622526584561,0.00797698762523567,0.00813959983258049,0.00767054388924898,0.0080142226087977,0.00762925175700045,0.00802049564519733,0.00866087712155388,0.00788897248661864,0.00776038772393252,0.00740903991111758,0.00770820794260028,0.00795176250877688,0.00828847701042782,0.00778225977192225,0.0077384039219341,0.00834452139565026,0.00794224051348652,0.00810890046546331,0.00862327154325765,0.00784370710923504,0.00786195567225404,0.00766982876839117,0.00770244854704547,0.00768134667758018,0.00804361041878909,0.00815612141437609,0.00779027323299574,0.00820242859149397,0.00778036547408501,0.00797062085957099,0.00774465194817152,0.00834556119323285,0.00762938773643973,0.00791757267267116,0.00832205909390013,0.00757734565961673,0.00770935787431868,0.00789753342156694,0.00784778174124826,0.0076188362376148,0.00769107779158238,0.00758662222239368,0.00800947096687105,0.00788972824279904,0.0078996796104576,0.00799149547584684,0.00817026570839199,0.00779833229783045,0.0073667649021673,0.00790717445823701,0.00802403746118322,0.00790830871426601,0.00767396607852508,0.00818469271775858,0.00793673695064861,0.00760030425477201,0.00838141402578654,0.00820488353325633,0.00773272496151905,0.00819641105964812,0.00800678796249688,0.00808375669909784,0.00807329667702365,0.00799174331171837,0.00805540330094246,0.00800998767790499,0.00790361388857927,0.00796501466856632,0.00792749437803258,0.00806851695473464,0.00794650136985266,0.0082389442021026,0.00818385332735402,0.00799212938109395,0.00801841559921596,0.00768950522144801,0.00810001209726755,0.00798723210296645,0.0080547380254631,0.0082652005795846,0.00782920862803359,0.00756913065525153,0.00788256471084798,0.00776893502906186,0.00804951700159638,0.00783647053143652,0.00795881092235023,0.00794826994679025,0.00778164193716455
100,0.00762483644913936,0.00791178027497033,0.00818083750683271,0.0083311749028724,0.00815346347413838,0.00760084752410497,0.00784059202730716,0.00781151723598518,0.00818570206684809,0.00785257650397262,0.00791548651980883,0.00813138476030743,0.00765000498276714,0.00806296726333954,0.00760907765554682,0.00800468960673931,0.00868085187795908,0.00790350142925414,0.00776441379091814,0.00743717593877411,0.00773512349013918,0.00792964805889003,0.00829975225228352,0.00772986917619784,0.00772511108501841,0.00833672468135911,0.00789545721352246,0.00809894101578926,0.00865843907329528,0.00785970319215199,0.00787016331442159,0.00769370480192227,0.00769601242231997,0.00767498461812198,0.00803362444607545,0.00819959325667556,0.00782299307231955,0.00820265411161791,0.0077748572835571,0.00793616592558079,0.00774252890314322,0.00836593404814047,0.0076599191606797,0.00789244468342947,0.0083681634373501,0.00753097658566196,0.00770421474743686,0.00793641817291483,0.00787869672397746,0.00763708429655476,0.00767373301542655,0.00760391360804632,0.00803131223621948,0.00791839121763219,0.0078918230549696,0.00799180069083619,0.0081539100887664,0.00777291832676166,0.00740114321876091,0.00792740526820188,0.00801768600740597,0.00791309017031399,0.0076837495081561,0.00817279896190142,0.00794385184738676,0.00761773806721731,0.00842317252732937,0.00823970393686014,0.00776546769702384,0.00816374101202074,0.00804309571636487,0.00811871502762633,0.0080763404581475,0.00799029373023242,0.00803704144973898,0.00797902350613974,0.00790309402242612,0.00790288285700355,0.00793207460421161,0.00804274997641045,0.00795363265843831,0.00826964011797878,0.0082443327043122,0.00797785094945798,0.00800883364569123,0.00771714802061502,0.00807964106770552,0.00796130047088749,0.00805030391780031,0.00825849845781786,0.0078455910698851,0.00760420939234446,0.00785701121580639,0.00780674134774976,0.008036830965921,0.00785971290961283,0.00797645827317566,0.00796222945931003,0.00779835413591769
101,0.00763423941799451,0.00793993906806683,0.00818146278457072,0.00833143856575486,0.00813934719709462,0.00760701541180222,0.00781218742270704,0.00780656626205654,0.00816755436180054,0.00782219686809308,0.00792140489757005,0.0081425031009814,0.0076672470426589,0.00804417701105994,0.00764894143077482,0.00802044109338404,0.00866135873481818,0.00794463408376094,0.00776284867412619,0.0074685428447191,0.00774851014908668,0.00794381691278704,0.00831185611815973,0.0077528201598013,0.00774889114273322,0.00835698013143625,0.0078912256467963,0.00810914800393367,0.00866575449905313,0.0078410603615939,0.00789366459651058,0.00771786776263895,0.00769419905997747,0.00767874518332826,0.00804126098060478,0.0081849159253079,0.0078342397802721,0.00821162474379468,0.00781957132404807,0.0079467966661147,0.00775552752952578,0.00836245958637477,0.00767131828492492,0.0079234773408691,0.00837903465146517,0.00759308880871972,0.00769682215619817,0.00793574303471511,0.0079178508721384,0.00765920039372751,0.00769743680354407,0.00755571856974965,0.00807412106172355,0.00790687711241971,0.00788371273021646,0.00797941659343925,0.0081558908818161,0.00774580411483276,0.00739481688130603,0.00792790817376822,0.00800273969867074,0.00791602361652524,0.00771903957557663,0.00818102642638449,0.00797538962458011,0.00759879794244875,0.00847695369501965,0.00823510185431014,0.00777306610638823,0.00817847889652371,0.00805736367777976,0.00808544345495789,0.00806936967824322,0.00799171742232467,0.00802910681270074,0.00798061290424691,0.00793508861153885,0.00789109270252795,0.00792897866631808,0.00804150308050139,0.00797217834901961,0.00829637441339058,0.00825406538878149,0.00798500920932319,0.00801675847828809,0.00772544179211365,0.00811618479783584,0.00799840770855233,0.00805636761084646,0.00821291748999719,0.00786867557896007,0.00759734195312419,0.00786043769878095,0.00782910473779362,0.00803100256457312,0.0078769709416873,0.00798286237537646,0.00797654380704653,0.00778340803465466
