"t","Exp1Run1","Exp1Run10","Exp1Run11","Exp1Run12","Exp1Run13","Exp1Run14","Exp1Run15","Exp1Run16","Exp1Run17","Exp1Run18","Exp1Run19","Exp1Run2","Exp1Run20","Exp1Run21","Exp1Run22","Exp1Run23","Exp1Run24","Exp1Run25","Exp1Run26","Exp1Run27","Exp1Run28","Exp1Run29","Exp1Run3","Exp1Run30","Exp1Run31","Exp1Run32","Exp1Run33","Exp1Run34","Exp1Run35","Exp1Run36","Exp1Run37","Exp1Run38","Exp1Run39","Exp1Run4","Exp1Run40","Exp1Run41","Exp1Run42","Exp1Run43","Exp1Run44","Exp1Run45","Exp1Run46","Exp1Run47","Exp1Run48","Exp1Run49","Exp1Run5","Exp1Run50","Exp1Run51","Exp1Run52","Exp1Run53","Exp1Run54","Exp1Run55","Exp1Run56","Exp1Run57","Exp1Run58","Exp1Run59","Exp1Run6","Exp1Run60","Exp1Run61","Exp1Run62","Exp1Run63","Exp1Run64","Exp1Run65","Exp1Run66","Exp1Run67","Exp1Run68","Exp1Run69","Exp1Run7","Exp1Run70","Exp1Run71","Exp1Run72","Exp1Run73","Exp1Run74","Exp1Run75","Exp1Run76","Exp1Run77","Exp1Run78","Exp1Run79","Exp1Run8","Exp1Run80","Exp1Run81","Exp1Run82","Exp1Run83","Exp1Run84","Exp1Run85","Exp1Run86","Exp1Run87","Exp1Run88","Exp1Run89","Exp1Run9","Exp1Run90","Exp1Run91","Exp1Run92","Exp1Run93","Exp1Run94","Exp1Run95","Exp1Run96","Exp1Run97","Exp1Run98","Exp1Run99"
42,5.23142191490976,5.28793543555555,5.24954303499711,5.22053308786189,5.28551213678008,5.39572731323688,5.2186159095865,5.22986172395133,5.23733702824342,5.22783138366483,5.23964129802254,5.2222310309672,5.23651202868586,5.61296397258306,5.22549839465249,5.22207022601404,5.25414110836847,5.23326716060354,5.25135728945339,5.248614558782,5.57156005466714,5.25088683637875,5.23819494013373,5.35748822091903,5.2225604227105,5.21870661023099,5.28761744596976,5.23638621706905,5.57344887145195,5.2272011351832,5.24158079810832,5.25307741786236,5.21788299899871,5.23433536590855,5.22478141299415,5.24558173577227,5.22178641508979,5.24804355247849,5.23430521088657,5.21919954812621,5.32168169840082,5.22126947516242,5.35894637255894,5.23008029173576,5.25782864417484,5.35451822947369,5.22385238427995,5.28566516112035,5.2287996568477,5.23858095234505,5.21867383512719,5.36044056471904,5.21069227576216,5.28304677798183,5.53866331381386,5.22958810925692,5.50263730383474,5.23220743314784,5.22391968003354,5.25172916542774,5.25483087841252,5.23675782363182,5.39202263968979,5.26066178801338,5.69295694830038,5.23188465578436,5.42595986978518,5.23805645674809,5.28583246985375,5.23219294411678,5.22816869279307,5.32461621174538,5.24453170506259,5.35973458044376,5.23435458335644,5.42920873635519,5.35835499497836,5.4986399018304,5.28955276147919,5.42691237348836,5.31933795409302,5.22323499837779,5.23532926899905,5.23346643373785,5.28722356288017,5.35930073615982,5.28430898732507,5.26170618651997,5.80905035405937,5.4636544947045,5.22719951832101,5.25678577664284,5.22569628138354,5.22648376763361,5.23021508957417,5.68761055928529,5.22619496461905,5.35962736719786,5.22472903388271
43,5.23441517339219,5.32602667203315,5.2864414923453,5.22301946776612,5.32388269207257,5.43468678557242,5.22074251055374,5.23275247754271,5.24034599024607,5.23058278426763,5.24243513815714,5.22452796051966,5.23987944805471,5.65367772953594,5.22771833264172,5.224496138732,5.29202295920924,5.23624051267138,5.28924632814691,5.25250038910674,5.61188352071892,5.28839178635241,5.24164283949873,5.39628780203677,5.22506487267034,5.22080831512043,5.32642291280321,5.23936035424404,5.61393363160657,5.22977427516865,5.24493252347844,5.29123621697037,5.22000425051134,5.23721498625039,5.22727907522317,5.24884419138063,5.22399259928407,5.2519635692175,5.23681911314503,5.25695453928065,5.35971406681854,5.22343126739835,5.39794724570588,5.23241791514965,5.29583189830084,5.39336933352358,5.22633438209899,5.32416520685819,5.23149548059756,5.24210220005045,5.22056174067567,5.39917347515917,5.21279468392882,5.32078688533785,5.57891008076293,5.23198289990941,5.5426174004104,5.23474886222402,5.22609868008084,5.25556969059904,5.25866069842105,5.23996499815585,5.43078211718624,5.29893512503245,5.73443569287924,5.23441652289394,5.46538398651695,5.24119175544185,5.32388306639646,5.23487450898431,5.23082488684131,5.36330073057408,5.24807588029988,5.3987843765413,5.2371877026117,5.46864903204895,5.39721810023977,5.53950870355536,5.32727383300156,5.46620277671234,5.35787001942193,5.22550303599197,5.23872696608518,5.23648823926755,5.32560909220136,5.39801005146775,5.32251904785194,5.29977969893424,5.85167770452348,5.50323929587279,5.22952759984857,5.26115223186876,5.22761723594999,5.22891532662768,5.23270524398972,5.72853945380757,5.22886869968992,5.39892121774372,5.22695185307446
44,5.23737818142829,5.36422355994507,5.32361042627314,5.22531358279078,5.36233807020241,5.47428791823563,5.2589239110642,5.2354626876051,5.24332675802327,5.23295609521004,5.24523128869943,5.22670787262567,5.24319218138247,5.69522576609677,5.22976631468938,5.22682410598807,5.33019362646614,5.23920621906512,5.32770977315836,5.25636034645736,5.65320874406324,5.32686682314638,5.24481167149388,5.43547248094422,5.22735169441646,5.25793852083793,5.36456233786991,5.24231307241196,5.65540615321761,5.23211123405284,5.24830321132987,5.32923779968119,5.22217455350309,5.24007537019261,5.22975748483639,5.25193360333436,5.22597800500331,5.25553790945331,5.23959194996823,5.29549484242679,5.39802331661485,5.22530997654745,5.4374350887365,5.23477730013848,5.33323788376686,5.43266169612678,5.22889836815339,5.36240014804146,5.23425469911813,5.24557803453378,5.25774885147721,5.43837411144639,5.25071751393105,5.3586594737582,5.62016782841439,5.23450426571987,5.5831626027071,5.23723922087285,5.26339344518049,5.25947915260644,5.26270797663402,5.24305971645238,5.47002552700295,5.33677190966965,5.776062733483,5.23695986885228,5.50468627457933,5.24418159683112,5.36204902088616,5.23733398224425,5.23334893109033,5.40196632685633,5.25167328718972,5.43836595986506,5.24021080694097,5.50832603503311,5.43672071635451,5.58065005773933,5.3653302787725,5.50540575160834,5.39672221889416,5.22773940812037,5.24181547652716,5.23910402467805,5.36429490054444,5.43690548996583,5.36168150013299,5.33804811975992,5.89407381757285,5.5431165225454,5.23174218438659,5.26537600798875,5.22967773204035,5.23115144634194,5.23498857026096,5.77103406591061,5.23107113559202,5.43818625805109,5.22909131089587
45,5.24033117818874,5.40319981531414,5.36233854957247,5.22765499706579,5.40090263634666,5.51382870395014,5.29718389546906,5.23794040440538,5.24650956527606,5.23548905775088,5.24832993262227,5.22877459130452,5.2463853097282,5.73739243440904,5.23177369682347,5.22914731582069,5.36819858010887,5.24186579934793,5.36592649446988,5.25978885252408,5.69469110559458,5.36537749465292,5.24814328511608,5.47458325183765,5.2298107788971,5.2964952456746,5.403863679559,5.24529852875119,5.6971570395899,5.23445762459351,5.25169787691736,5.3674804632367,5.22429838170912,5.24269419535934,5.23221692252425,5.25511936879796,5.22799503183818,5.25904474578014,5.24212418445078,5.33395770218866,5.43721163684778,5.2274704212504,5.47710420126801,5.23699426271364,5.37176726783669,5.47181292103738,5.2311406509452,5.40119017989838,5.23691631342544,5.24885797903253,5.29620016330584,5.47805117986913,5.28865275773407,5.39757437716686,5.66161700702303,5.23681360726904,5.6238910347395,5.23973770007665,5.30126553245279,5.26290289724016,5.26634264388206,5.24590164593155,5.50941437179118,5.37475505846632,5.81848586532775,5.23922620388434,5.54414448513653,5.24723254599851,5.40016644302118,5.23996433272652,5.23585328303876,5.44075561402622,5.25504418922941,5.4776953830552,5.24293849318674,5.54973628131254,5.47641797692534,5.62184576044848,5.40363334446743,5.54491371752388,5.43592988157793,5.22996872904964,5.24476694313557,5.2417193578932,5.40360590939295,5.47663670990505,5.40085918583128,5.37632418319233,5.93725266648245,5.58326629695434,5.23368529271638,5.26977559376207,5.26754936240149,5.2335387006338,5.23731520245913,5.81280918961657,5.23341023897133,5.47803047261873,5.23115643815942
46,5.24026894832532,5.40094414661406,5.36039106788688,5.22666123057378,5.398661011989,5.51136921869435,5.29570298141569,5.23740102794869,5.24661562427382,5.23457659391809,5.24802280485696,5.22775976180345,5.24664221761086,5.73377080821979,5.23075983094662,5.22822908036239,5.36631622296809,5.24206590136893,5.364052749374,5.26058009026011,5.69147056977864,5.36350425430536,5.2485116696759,5.47214920867203,5.22904870422287,5.29483105410996,5.40194064588364,5.24519085291857,5.69372221474698,5.23374553619314,5.25241588781473,5.36523654928822,5.22288057941524,5.2420690816433,5.23126220121602,5.25554133553458,5.22715798783947,5.25996195160628,5.24195694066539,5.33198522656832,5.43484436991092,5.2262729145533,5.47467596333947,5.23573182567699,5.36990606081494,5.46911476842338,5.2299227280855,5.39895269168592,5.23630765959316,5.24937261969498,5.29469690883187,5.47553054592883,5.28712751457915,5.39533230117046,5.65834118313091,5.23565316103955,5.62096057936366,5.23933717160966,5.29994918669402,5.26378256698213,5.26763932153639,5.24581608924685,5.50644161183,5.37279768736641,5.81472001016395,5.23845435092284,5.54138648571273,5.24758516729728,5.39794448556418,5.23942081021478,5.23529473882948,5.43835576227526,5.25591970989857,5.47504453555771,5.24257526136253,5.54649279231163,5.47383928744736,5.61856395705418,5.40157839801033,5.54189389452322,5.43326242708442,5.22897503582082,5.24516485297243,5.24107750846387,5.40127443773416,5.47382970557325,5.39872405106517,5.37458655056962,5.9331850022438,5.58015145696226,5.23224997403272,5.27129411471952,5.26621529208739,5.23289539531456,5.23648969512556,5.80929767435956,5.23260564989771,5.47547085646434,5.230289609429
47,5.24099623114419,5.40018624302188,5.35966758370288,5.22672268556886,5.39753678187209,5.51020256734775,5.29513548434265,5.23787867875307,5.24780911444341,5.23520244504216,5.24907685874419,5.22759186556692,5.24743850819181,5.73215435509273,5.23068594001351,5.22845906309569,5.3655725073292,5.24315701562601,5.36275909104513,5.26169969346367,5.68962943507133,5.36285360529844,5.24976857976335,5.47107839777044,5.22928835833524,5.29393734879862,5.40093412870888,5.24636609203415,5.69133017264599,5.23382287978488,5.25392206783053,5.36424459192894,5.22272454096802,5.24260417988104,5.23153917211351,5.2567562161891,5.22715683268152,5.26173718231243,5.24237669182838,5.33111427828738,5.43381502649935,5.22626274471867,5.4732380920545,5.23579422465156,5.36879598021799,5.46775042966329,5.22980961907783,5.39825588326259,5.23674620843138,5.25063379953453,5.29413327802828,5.47475301699667,5.28643784574468,5.39435748806045,5.65632237129612,5.23588089112775,5.61973479643529,5.23987921444896,5.29928785939044,5.26546321134228,5.26976090920666,5.24677982472817,5.50515877903451,5.37224020233126,5.81264009659371,5.2387583301658,5.54051661984775,5.24891032310001,5.39685550475282,5.2399496564189,5.23600873922553,5.43711204932417,5.25760718909449,5.47385328023137,5.24352326009556,5.54483255817851,5.4721813180424,5.61659366418795,5.40079872031953,5.54064019849254,5.43200804236134,5.22925434045374,5.24637248676,5.24140804139066,5.40028146452726,5.47255737703347,5.39780204282824,5.37368141754397,5.93064341684198,5.57877364551239,5.23196834060394,5.27346811631443,5.26598105176187,5.23314086969535,5.23668367163236,5.80772645383217,5.2331331942702,5.47426546254699,5.23030812187966
48,5.24408573722343,5.439023703332,5.36170652103208,5.22958033280963,5.43654398657138,5.55040802567181,5.29740860451389,5.24114121602139,5.25150885276611,5.23802365183233,5.25260568979551,5.22996152062492,5.25131213592927,5.77439550653065,5.23315074423076,5.23138027698484,5.36737380413301,5.24656683550626,5.36466963191892,5.26588650575207,5.73097713819499,5.36498000517713,5.25366456173095,5.51008958321126,5.23244775486428,5.2962104607534,5.40294362439499,5.24979788499685,5.73269700953743,5.2365487837174,5.25801075311208,5.36626565937103,5.22564733496296,5.24592644671257,5.23445807791869,5.26059895376593,5.22982385873632,5.26635288571956,5.24537670795746,5.33332212396902,5.47284963518446,5.2285864700999,5.51296720187998,5.23809266543677,5.37082625117871,5.50729439402023,5.23267479717732,5.43701356187502,5.2401676423796,5.25480216446829,5.29618975518144,5.51515423126142,5.28875155530475,5.43342526526938,5.69714226534896,5.2385091544293,5.66113772462842,5.24299818317946,5.30135117685292,5.27021953705794,5.27478447764472,5.25049035668191,5.54470326252664,5.41113897074476,5.85414916612759,5.24163264015531,5.57993468835623,5.2531590996305,5.39867246697402,5.24326193326833,5.23923646493772,5.47658120263468,5.26183599258734,5.51330350994836,5.24689521260497,5.58531737585747,5.51136434746392,5.65796620441613,5.43946439875964,5.58038999114912,5.47104565084172,5.23187208997975,5.24982892163575,5.24480242908305,5.43926359412779,5.51242932080987,5.43738602262918,5.3759692010675,5.97353979445376,5.61987408441363,5.23438526498017,5.27868626919403,5.26824839721117,5.23597301804922,5.23944555142385,5.85010722806062,5.23609312654248,5.513525434224,5.23284104684147
49,5.24747877023642,5.44014959262206,5.36384786950809,5.23220691062096,5.43819404277987,5.55123292529656,5.29941819143722,5.2441186949216,5.2548634790471,5.24063681794906,5.25536709513674,5.23202556526052,5.25520606070277,5.81538107143986,5.23574120711107,5.23437835852006,5.36877826259457,5.24978596791492,5.4027509608731,5.2703229773017,5.77124348195014,5.36679921533112,5.25743467904833,5.54863613139746,5.2351060706411,5.2983045838991,5.40470177367688,5.25279319701949,5.77495596250313,5.23929888218358,5.26197065853511,5.36789850879566,5.22820634851764,5.24888672206368,5.23717535304465,5.26419917194019,5.23238457677078,5.27041177340933,5.24795413005518,5.33542872596812,5.51215830420545,5.23066622355148,5.55182530316729,5.24024550229584,5.37246687568232,5.54688965788164,5.23536093207775,5.43851044900957,5.24288070777279,5.25869839438856,5.2983551184277,5.5540332740247,5.2908605674772,5.43522571667058,5.73765805995167,5.24098171522437,5.70086518399779,5.24621719895323,5.30328974632847,5.27453931425179,5.27917739496669,5.2538512405366,5.58379369041932,5.41279795852509,5.89562640578297,5.24432750691385,5.58134483891464,5.25649314060748,5.43775706778918,5.24609896242048,5.24173547996116,5.51555894089209,5.26523985531738,5.55226320317814,5.2501430940522,5.62623484499703,5.55113024037461,5.69925667088685,5.4409172927553,5.62051170245408,5.50938750726752,5.23413157595791,5.25308873292114,5.24793210687062,5.47751546704493,5.55187325410716,5.438528570461,5.37784377262214,6.01638346351764,5.65920844652453,5.23681306481778,5.28366361639662,5.27015094258178,5.23840551289104,5.24206771937052,5.89193580022335,5.23874832912717,5.55226590701627,5.23503511452707
50,5.25093918809779,5.4796176419932,5.40282330868686,5.23499927013285,5.47777772311743,5.59156324551236,5.3381507282257,5.24698127486038,5.25839446434048,5.24350339486651,5.25872645303295,5.23475022108699,5.25913676089127,5.8583168691795,5.23835416951068,5.23738978817247,5.40813902124855,5.25326273285699,5.44193759119032,5.27459000620856,5.81316317078066,5.40574342261436,5.2614256732097,5.58898660714685,5.23820933289624,5.33707422111015,5.44483537984085,5.25613187892433,5.81713683516103,5.24213055280556,5.26609845868464,5.40700705430851,5.23066093460411,5.25222082713786,5.23985598225746,5.26795114126328,5.2708229557404,5.27517009963794,5.25101840944472,5.37426760174385,5.55265120223126,5.23309040172281,5.59239767291758,5.24301998386432,5.41143240226089,5.58764393558538,5.23831414020355,5.47798159779073,5.24597952488764,5.26268096926187,5.33652394415079,5.59521234872003,5.32901579732024,5.47459357946443,5.77961432551105,5.24354723346645,5.74269765479616,5.24926059095376,5.34232658309183,5.27913566224372,5.28404988211996,5.25705373029074,5.62468131177718,5.45258727711704,5.9389302044069,5.24714571134109,5.62192826909919,5.26053561559345,5.47718635340634,5.24896156006993,5.24474993919648,5.55578757429505,5.26949177586371,5.59273304173223,5.25339309094752,5.6682459485087,5.59191460876684,5.74138291515142,5.48129233352832,5.66136137407007,5.5493298224312,5.23666805321808,5.25639900610938,5.25102066068659,5.51772603443554,5.59279353574905,5.47774333206649,5.41694014480677,6.06091159570744,5.70051410694799,5.23935258259444,5.28884090307624,5.30900500511058,5.24102791823303,5.24483497606112,5.93537920167413,5.24139915055353,5.59205908983609,5.23785768617634
51,5.25414879789171,5.51994473034227,5.44294220443493,5.23748927348562,5.51696039969947,5.63308786593206,5.37696320827751,5.24998331766325,5.26149305984934,5.24633736460507,5.26217762960257,5.27273313486806,5.26275962676726,5.90164810635435,5.27653414439433,5.24010547818461,5.44776380501404,5.25665179877109,5.48186747587064,5.27868843326609,5.85653142036116,5.44503973455771,5.26525726489286,5.6302008573102,5.24094807717121,5.37525989583523,5.48461453212963,5.25984419144732,5.85968304184269,5.24450829085594,5.27010081889753,5.44640089425673,5.26873992145966,5.25555303323499,5.24234977554828,5.27166134320498,5.30858945285686,5.27955751266523,5.25386526299206,5.41294449506144,5.59318297555378,5.27112477846932,5.63369945824705,5.28122561613102,5.45136958956107,5.62846980716906,5.24116665286352,5.51851334522058,5.24891775627636,5.26634336742858,5.37528649114672,5.63588917886437,5.36748802572273,5.51424046372384,5.82204917819863,5.28159808655347,5.78456495157107,5.2519290315305,5.38132736339338,5.28360909163233,5.28874612666032,5.26053321612403,5.66528744967812,5.49205457287494,5.98300078102696,5.24990250087164,5.6633688522008,5.26408322323326,5.51687907652411,5.25158770566941,5.24776097870044,5.59641708469827,5.27341725577906,5.63382774427497,5.25666665334715,5.71065873701302,5.63298256605004,5.78393147317515,5.5212240792088,5.70319279623518,5.59040003334848,5.27452945892071,5.25963616502048,5.25372596074667,5.5585909219773,5.63411214929755,5.51700825533446,5.45652358407891,6.10588842668325,5.74166044286928,5.27719062117946,5.29393797614994,5.3476140181269,5.24351490135365,5.24725900303003,5.97985136075615,5.24374873221132,5.63229252139807,5.27583216365069
52,5.2573593744891,5.56026091330838,5.48263846292339,5.2753054973338,5.55779123016514,5.67443123403302,5.41569802688345,5.25251629456027,5.26460108023325,5.24878300112584,5.26532039873453,5.31092448969645,5.26636245119459,5.94516926619927,5.31492392553146,5.24268632821782,5.48768902929938,5.25976122045198,5.52248726739197,5.28239307401199,5.89957855499271,5.48436851097183,5.26880485278538,5.67113100550459,5.24351466903078,5.4146215843221,5.52413938963719,5.26284587744001,5.90295212137324,5.28256355455313,5.27370351535638,5.48605157310602,5.30651298116705,5.25842611055915,5.28103526125937,5.27512965026931,5.34763667900951,5.28351037519221,5.25654745797342,5.45284982633947,5.63421166221937,5.30940663900026,5.67486856561918,5.31980664344896,5.4914891448456,5.67005921677284,5.27909857292684,5.55833130911485,5.25180391765974,5.26997385668855,5.41493753346219,5.67761479672094,5.40662243070178,5.55476708140206,5.86456146209443,5.32041908028884,5.82803518047201,5.29051672670688,5.42080506116951,5.28788188327264,5.29333559264541,5.26355596534556,5.70716684805912,5.53305470602912,6.02745539727959,5.28763615553785,5.70537671643593,5.26732883942592,5.55719385011485,5.25408938722919,5.25056676174069,5.63687554178291,5.27716955457869,5.67493633743551,5.25944140396231,5.75279745066688,5.67449841872716,5.82666528154919,5.56199038543932,5.74506373541541,5.63150706124773,5.31283490340248,5.26263703386743,5.25636036383332,5.59895986457741,5.67516697817381,5.55771133038527,5.49564971155701,6.1523021918485,5.78333253873732,5.31481410050002,5.29888101861531,5.38710208727069,5.28219201117433,5.2858127612081,6.02469938733943,5.28179510397538,5.67405122550002,5.31405325443552
53,5.26020581891733,5.60073613545881,5.52285444037531,5.31396319107416,5.59799466991784,5.7160971828456,5.45520715595413,5.29073916197201,5.26761004993817,5.25155673633371,5.26817079533587,5.34986365354434,5.2694979738695,5.98940865543699,5.35351996232682,5.28159254505598,5.52769919426167,5.26253889870243,5.5627607722512,5.2862001112361,5.9436506063767,5.52441724529154,5.27223028586747,5.7120923517602,5.28201778584492,5.45354329649967,5.56495864890749,5.26578160313298,5.94742845163854,5.32138063232822,5.27712174421639,5.52657599600146,5.34518177926811,5.26115204293163,5.31936846171138,5.2781229339124,5.38694859052086,5.28736384469552,5.25906058967273,5.49176376969152,5.6755117042123,5.3478553309947,5.71645606978689,5.35886882548764,5.53188616988785,5.71228325269548,5.31693340995279,5.59924106375184,5.28988174910638,5.2734934048396,5.454523584336,5.71934879251183,5.44628808117168,5.59575561256583,5.90829783726415,5.35949881933167,5.87147462699712,5.3291100993069,5.46027666507433,5.29189654990154,5.29751126433731,5.26644360445389,5.74931357037153,5.57411683784986,6.07191251081202,5.32583847888174,5.74780955646838,5.27038746518283,5.59813872910336,5.29145930335839,5.2534365520774,5.67918072843317,5.28065344868119,5.71648374267058,5.26206743485914,5.794964206676,5.71661137303907,5.8704780380109,5.60306191877184,5.78767669689098,5.67319238614089,5.3514171927244,5.26578057628124,5.29416322106348,5.64033059479711,5.71674002339851,5.59801342280217,5.53672616149453,6.19856654711619,5.82592515430902,5.35394093390417,5.30379087617443,5.42616097248751,5.32021984832836,5.32400027392992,6.0699924168339,5.32027458332111,5.71591031418056,5.35286950108718
54,5.26306888572278,5.64177506172707,5.56326170861667,5.35309271229887,5.63873000484285,5.75816900154129,5.49503574218706,5.32960869384025,5.27029442503367,5.28973461327649,5.27104659983302,5.3888226467371,5.27270643166803,6.03400621152964,5.39266610179314,5.32062277524408,5.56834456446514,5.26509970272908,5.60390173662997,5.28979150966656,5.98767211988837,5.5651784284763,5.2757370153327,5.75418966950751,5.32030838354295,5.49334234737637,5.60627483536096,5.26836383154985,5.99211287709107,5.36014998582883,5.28033702556818,5.56732380172366,5.38400409719683,5.26374587299536,5.35836011885525,5.28115668054866,5.42543330085542,5.29096575700591,5.2614142873844,5.53187572707922,5.71746291218932,5.38690148168991,5.75884556283857,5.39826077384849,5.57282643289997,5.75449761960433,5.35546146094588,5.64106129616551,5.32795161478281,5.27691118949603,5.49483767584764,5.76184171003895,5.48629603828353,5.63690322159983,5.95151584870967,5.39911527593268,5.91513165532512,5.36781493396783,5.5005645058083,5.29545937435603,5.30136380399446,5.26945960168501,5.7917928224922,5.61527143602058,6.11709045949114,5.36435672498432,5.79062431714329,5.27318360080956,5.63922389378003,5.32917386115623,5.29223109075307,5.72169654527377,5.28424641207243,5.75850664665748,5.26455021256499,5.83791212670195,5.75842069364694,5.91447824427706,5.64452637986186,5.83016932864962,5.71532798714205,5.3907690307377,5.26841052238629,5.33304886506231,5.68106211305651,5.75890886954561,5.63894526412536,5.57780646754562,6.24535102737612,5.86894075650317,5.39304101434563,5.30853831866376,5.4662188584553,5.35944857351742,5.36370055005214,6.1157852777493,5.35872290079927,5.75893475050593,5.39243355796407
55,5.30194652040616,5.68375025791953,5.60405377175261,5.3914583188367,5.68095832466591,5.80109988471273,5.53560692228739,5.36911687358321,5.27294202702829,5.32837799327738,5.2734373856145,5.4291682498037,5.27557727059071,6.0794840571896,5.43189851480353,5.35956046873757,5.60956561164519,5.30361704498671,5.6455571570749,5.29333947414924,6.03292297486033,5.60635286192496,5.27878897002771,5.79664976500976,5.35937054625611,5.53372632633373,5.64734537141511,5.30664083555743,6.03803982799835,5.39946152361721,5.28354173418685,5.6081216801864,5.42340415812988,5.30181208720466,5.39763016818496,5.28394598238143,5.46585205754639,5.2944209863853,5.30029692368144,5.57273084046226,5.75984398544754,5.42629407519351,5.80132265463942,5.43774850314154,5.61381427641739,5.79747123912846,5.39452796685413,5.68307063798212,5.36653000651649,5.27995121057606,5.53584726288596,5.80499571347821,5.52705533877589,5.67749595690902,5.99581771800203,5.43815267636848,5.95887797792106,5.40726693979762,5.54098493579434,5.29909579518862,5.30509680419093,5.27217132821499,5.83481420243111,5.65686671679546,6.16255734640029,5.40353898564476,5.83331007042154,5.27611920055862,5.68047343006148,5.36865410190069,5.33131739188183,5.76396672363267,5.28769776666099,5.80096960330548,5.30284489496548,5.88185666851064,5.80164535804234,5.95864491621325,5.68645289423709,5.87418177300477,5.75764831889725,5.43074333966497,5.30657773910894,5.37172214901895,5.72325804567578,5.8013715383804,5.68023363109778,5.61939228247072,6.29180746926995,5.91200106496328,5.43307635178394,5.31277831837751,5.50635509938574,5.39900972986756,5.40245190770224,6.16219578074737,5.39769918789456,5.80152397559936,5.4318720101034
56,5.341026744695,5.72560363497013,5.64516201294066,5.43070650710241,5.7233323803766,5.84403954333632,5.57658384371917,5.40865373752329,5.31145014010779,5.36723879212491,5.31144573936199,5.46938423018536,5.27838660582314,6.12464677595186,5.47252602014781,5.39847190855382,5.65072732361045,5.34272614304642,5.68789107252517,5.29662882687711,6.07762536051105,5.64769500962634,5.28175362629486,5.83988484625374,5.39867978217852,5.5741729655077,5.68919712206559,5.34583488730958,6.08311430238528,5.43860831791062,5.28652274503731,5.65036169854647,5.46228863203348,5.34072032091887,5.4377739685854,5.32237243206115,5.50678556277088,5.29795568309295,5.33891028466407,5.61394500062068,5.80323501514042,5.4669444768903,5.84468357313656,5.47788502366221,5.65448396796071,5.84078483427658,5.43422818175486,5.72498220073443,5.40570100988147,5.28266344246539,5.57721863693113,5.8481204432614,5.56822312986417,5.71943251056707,6.04057013679244,5.4785924435637,6.00266195037639,5.44693710680144,5.58160285532024,5.30250874592631,5.30870601417045,5.3114847402728,5.87815432578772,5.69911286225922,6.20924683405178,5.44329628744765,5.87632030975647,5.31471408235968,5.72240745081787,5.40803848541492,5.3698997594642,5.80676202531991,5.29080851368603,5.84355489124011,5.34129134046421,5.92596662310551,5.84486969774864,6.00322564667812,5.72859034670768,5.91853679151046,5.8005596809579,5.4708376030525,5.3456432721236,5.41129227105241,5.76607627930972,5.84426168239809,5.72230797809495,5.66122994288765,6.33849007891457,5.95649478453521,5.472872616848,5.31687366956698,5.54742822357999,5.43891350084982,5.44164399445742,6.20831714879833,5.43752270540006,5.84465197220027,5.47220947692779
57,5.38021932209016,5.76819685205353,5.68659131293568,5.47040777051273,5.76553600619988,5.88758456463431,5.61840878157377,5.44810924536486,5.35051258255854,5.40603297848103,5.3503587048795,5.50973750022161,5.31657706773571,6.17016093835639,5.51298894349981,5.43786861333073,5.69298044256112,5.38138380971273,5.73022411702698,5.29972318890487,6.12263542594069,5.68983954117903,5.28442991028443,5.88300225379811,5.43774745312638,5.61588667369311,5.73122484592207,5.38532079467741,6.12880415852751,5.47833224658749,5.28909634414198,5.69203616934114,5.50323623925365,5.37965346462128,5.47770207386679,5.36180016119663,5.54733729149129,5.30104338567462,5.37815674921604,5.65538001486298,5.84643247816122,5.5074718820336,5.8876685354063,5.51857015887893,5.69645018296252,5.88447375579866,5.47473664248025,5.76753019583373,5.44558099208427,5.28558021713784,5.61890015129941,5.89157529219276,5.60980746398354,5.76140043516012,6.08578149516041,5.51892555088638,6.04754191696108,5.48750327562403,5.62242242887813,5.30577398709087,5.31212276915147,5.35000517846721,5.92211991330209,5.74165755289441,6.25577499245298,5.48324965368325,5.92081941980118,5.35361002237949,5.76541046667112,5.44752363077015,5.40908277860226,5.84990209610646,5.29367266235035,5.88760053519407,5.38040420079503,5.97062206949535,5.88898220493227,6.04794257313087,5.77108008976882,5.96317280316048,5.84435047590852,5.51197160625159,5.38460899983336,5.45101417261686,5.80923602954958,5.88780354834701,5.76500605771001,5.70356324827231,6.38588504455622,6.00096289842671,5.51331293949392,5.32103684783788,5.58869007735524,5.47923165460967,5.48198626807822,6.25459015138374,5.47715181633425,5.88829915108898,5.51237633250607
