1,0.0,81054.03170071755,33340.34765316925,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,62014.1162062565,33341.51971084007,0.0,0.0,0.0,0.0,0.0,19715.0
3,0.0,43705.984620911,25244.298521007684,0.0,0.0,0.0,0.0,0.0,46403.20003843461
4,0.0,50536.17877800444,21662.800828867592,0.0,0.0,0.0,0.0,0.0,47385.0
5,0.0,48320.4423112915,27855.437956762224,0.0,0.0,0.0,0.0,0.0,47828.0
6,0.0,58625.12848425941,22800.479024942608,0.0,0.0,0.0,0.0,0.0,44197.0
7,0.0,68299.87804752734,27226.85395897672,0.0,0.0,0.0,0.0,0.0,35715.0
8,0.0,71326.19869488929,28434.613297297336,0.0,0.0,0.0,0.0,0.0,34545.0
9,0.0,74778.75709055088,29774.2823341485,0.0,0.0,0.0,0.0,0.0,33009.0
10,0.0,76496.5662060601,30638.572521056627,0.0,0.0,0.0,0.0,0.0,33229.0
11,0.0,78815.28886820469,31192.011279959894,0.0,0.0,0.0,0.0,0.0,32663.0
12,0.0,80608.40445348895,31498.911683264672,0.0,0.0,0.0,0.0,0.0,32573.0
13,0.0,82617.06740482444,32090.21113748409,0.0,0.0,0.0,0.0,0.0,32056.0
14,0.0,83080.42161442379,32284.549132010397,0.0,0.0,0.0,0.0,0.0,33026.0
15,0.0,82863.02017092664,32144.09386719972,0.0,0.0,0.0,0.0,0.0,34804.0
16,0.0,82844.71331297248,31834.53927940447,0.0,0.0,0.0,0.0,0.0,36601.0
17,0.0,83781.12569177874,31489.468721387413,0.0,0.0,0.0,0.0,0.0,37688.0
18,0.0,86511.49695983487,31182.191435127763,0.0,0.0,0.0,0.0,0.0,37119.0
19,0.0,87954.83419346236,31087.03198879651,0.0,0.0,0.0,0.0,0.0,38111.0
20,0.0,91154.58413617236,30838.949707879397,0.0,0.0,0.0,0.0,0.0,37538.0
21,0.0,95644.91592101337,30747.89709806173,0.0,0.0,0.0,0.0,0.0,35809.0
22,0.0,99103.44338477135,30823.579456057007,0.0,0.0,0.0,0.0,0.0,35126.0
23,0.0,101885.88966857693,30757.467238686255,0.0,0.0,0.0,0.0,0.0,35003.0
24,0.0,101609.42269140232,31008.223477932883,0.0,0.0,0.0,0.0,0.0,37773.0
25,0.0,97548.49113420869,31479.008925488037,0.0,0.0,0.0,0.0,0.0,42222.0
26,0.0,91253.10327075544,31738.000303267254,0.0,0.0,0.0,0.0,0.0,49206.0
27,0.0,90784.65312958512,31449.864448418724,0.0,0.0,0.0,0.0,0.0,51480.0
28,0.0,93569.0537094041,31903.98595123015,0.0,0.0,0.0,0.0,0.0,49721.0
29,0.0,95899.65980332695,31967.614377584956,0.0,0.0,0.0,0.0,0.0,48929.0
30,0.0,97734.96623187311,32051.525212524302,0.0,0.0,0.0,0.0,0.0,48634.0
31,0.0,100744.04707384933,32045.515131018696,0.0,0.0,0.0,0.0,0.0,47228.0
32,0.0,101546.40561046991,32176.37883304204,0.0,0.0,0.0,0.0,0.0,48047.0
33,0.0,101817.7442416975,32243.39830108857,0.0,0.0,0.0,0.0,0.0,49446.0
34,0.0,103575.27238662014,32455.52804872273,0.0,0.0,0.0,0.0,0.0,49329.0
35,0.0,105495.4041352492,32440.610389148325,0.0,0.0,0.0,0.0,0.0,49106.0
36,0.0,109113.0336878405,32613.967050376694,0.0,0.0,0.0,0.0,0.0,47168.0
37,0.0,111284.08491406102,32706.97787080346,0.0,0.0,0.0,0.0,0.0,46686.0
38,0.0,113030.97852484406,32901.898787225786,0.0,0.0,0.0,0.0,0.0,46653.0
39,0.0,114010.92627956255,33049.58010778614,0.0,0.0,0.0,0.0,0.0,47476.0
40,0.0,115224.00062120805,33240.143547791144,0.0,0.0,0.0,0.0,0.0,48157.0
41,0.0,116295.95316783605,33495.81372703078,0.0,0.0,0.0,0.0,0.0,49078.265763223826
42,0.0,116505.69936169959,33712.8547051241,0.0,0.0,0.0,0.0,0.0,50929.0
43,0.0,115106.85541897066,34060.23304641528,0.0,0.0,0.0,0.0,0.0,54275.0
44,0.0,113461.65439802622,34388.23622551325,0.0,0.0,0.0,0.0,0.0,57980.648872103324
45,0.0,112626.0386575331,35123.89483604119,0.0,0.0,0.0,0.0,0.0,58894.0
46,0.0,114984.96121282707,35804.68370843828,0.0,0.0,0.0,0.0,0.0,56726.0
47,0.0,116838.93430064662,36197.98542646164,0.0,0.0,0.0,0.0,0.0,55599.0
48,0.0,116429.44935860908,37058.727804022055,0.0,0.0,0.0,0.0,0.0,56243.91697231443
49,0.0,116264.92750411485,37579.64464767113,0.0,0.0,0.0,0.0,0.0,56787.0
50,0.0,116562.45783250665,38094.18121900488,0.0,0.0,0.0,0.0,0.0,56860.0
51,0.0,116432.67261027067,38730.94766235564,0.0,0.0,0.0,0.0,0.0,57217.0
52,0.0,115572.059983129,39372.12615827486,0.0,0.0,0.0,0.0,0.0,58210.0
53,0.0,116047.56368067692,39903.0707968023,0.0,0.0,0.0,0.0,0.0,57755.0
54,0.0,113966.03233696235,40641.72179154591,0.0,0.0,0.0,0.0,0.0,59763.0
55,0.0,108675.0619774024,41311.95159730921,0.0,0.0,0.0,0.0,0.0,64850.27089495992
56,0.0,105187.68953718954,42108.86422969247,0.0,0.0,0.0,0.0,0.0,67970.0
57,0.0,104408.03111229475,42688.82559891103,0.0,0.0,0.0,0.0,0.0,68206.59148969338
58,0.0,106214.29028441374,43269.42688300553,0.0,0.0,0.0,0.0,0.0,65675.0
59,0.0,109149.62207830147,43866.76910898958,0.0,0.0,0.0,0.0,0.0,61815.0
60,0.0,111480.97928903534,44479.70136814957,0.0,0.0,0.0,0.0,0.0,58378.0
61,0.0,112438.05417350882,44996.56171803959,0.0,0.0,0.0,0.0,0.0,56166.6004205338
62,0.0,110275.48570740932,45629.40971238406,0.0,0.0,0.0,0.0,0.0,56877.0
63,0.0,107304.67706458132,46126.68282760939,0.0,0.0,0.0,0.0,0.0,58253.1163119492
