1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,1.0
22,1.0
23,2.0
24,0.0
25,0.0
26,1.0
27,1.0
28,2.0
29,0.0
30,0.0
31,1.0
32,0.0
33,0.0
34,0.0
35,1.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,1.0
43,1.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.0
77,0.0
78,0.0
79,0.0
80,1.0
81,2.0
82,0.0
83,2.0
84,2.0
85,1.0
86,2.0
87,3.0
88,2.0
89,2.0
90,1.0
91,1.0
92,1.0
93,0.0
94,0.0
95,1.0
96,0.0
97,1.0
98,1.0
99,1.0
100,0.0
101,1.0
102,2.0
103,1.0
104,0.0
105,0.0
106,1.0
107,0.0
108,1.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,1.0
116,0.0
117,0.0
118,1.0
119,0.0
120,1.0
121,1.0
122,2.0
123,0.0
124,1.0
125,0.0
126,0.0
127,1.0
128,0.0
129,0.0
130,0.0
131,1.0
132,0.0
133,0.0
134,1.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,1.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,1.0
150,1.0
151,0.0
152,1.0
153,0.0
154,0.0
155,1.0
156,1.0
157,1.0
158,0.0
159,0.0
160,2.0
161,2.0
162,0.0
163,1.0
164,0.0
165,2.0
166,1.0
167,0.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,0.0
174,3.0
175,1.0
176,2.0
177,2.0
178,3.0
179,0.0
180,0.0
181,1.0
182,0.0
183,0.0
184,1.0
185,2.0
186,1.0
187,1.0
188,0.0
189,0.0
190,3.0
191,2.0
192,1.0
193,0.0
194,3.0
195,2.0
196,0.0
197,0.0
198,1.0
199,2.0
200,1.0
201,1.0
202,2.0
203,4.0
204,0.0
205,1.0
206,1.0
207,2.0
208,2.0
209,1.0
210,2.0
211,0.0
212,2.0
213,3.0
214,2.0
215,0.0
216,1.0
217,2.0
218,1.0
219,1.0
220,1.0
221,5.0
222,0.0
223,2.0
224,0.0
225,2.0
226,1.0
227,2.0
228,1.0
229,1.0
230,2.0
231,2.0
232,5.0
233,1.0
234,3.0
235,1.0
236,0.0
237,3.0
238,4.0
239,0.0
240,2.0
241,3.0
242,0.0
243,1.0
244,0.0
245,3.0
246,2.0
247,1.0
248,3.0
249,1.0
250,1.0
251,0.0
252,2.0
253,1.0
254,4.0
255,3.0
256,1.0
257,3.0
258,2.0
259,0.0
260,2.0
261,2.0
262,1.0
263,1.0
264,1.0
265,1.0
266,0.0
267,2.0
268,2.0
269,2.0
270,0.0
271,2.0
272,0.0
273,0.0
274,3.0
275,3.0
276,0.0
277,1.0
278,2.0
279,0.0
280,2.0
281,1.0
282,2.0
283,0.0
284,2.0
285,1.0
286,0.0
287,1.0
288,2.0
289,0.0
290,1.0
291,3.0
292,3.0
293,4.0
294,2.0
295,3.0
296,1.0
297,3.0
298,2.0
299,2.0
300,2.0
301,4.0
302,1.0
303,4.0
304,0.0
305,2.0
306,0.0
307,0.0
308,2.0
309,2.0
310,0.0
311,2.0
312,0.0
313,4.0
314,3.0
315,2.0
316,3.0
317,4.0
318,3.0
319,2.0
320,3.0
321,2.0
322,3.0
323,0.0
324,2.0
325,2.0
326,1.0
327,0.0
328,2.0
329,1.0
330,3.0
331,0.0
332,0.0
333,1.0
334,4.0
335,3.0
336,1.0
337,3.0
338,3.0
339,2.0
340,5.0
341,1.0
342,2.0
343,2.0
344,1.0
345,4.0
346,2.0
347,0.0
348,1.0
349,4.0
350,5.0
351,2.0
352,2.0
353,2.0
354,4.0
355,2.0
356,2.0
357,0.0
358,3.0
359,4.0
360,6.0
361,2.0
362,1.0
363,1.0
364,1.0
365,3.0
366,1.0
367,2.0
368,1.0
369,1.0
370,1.0
371,2.0
372,3.0
373,3.0
374,4.0
375,1.0
376,2.0
377,2.0
378,3.0
379,3.0
380,4.0
381,4.0
382,2.0
383,1.0
384,1.0
385,0.0
386,2.0
387,2.0
388,3.0
389,1.0
390,3.0
391,3.0
392,4.0
393,4.0
394,3.0
395,5.0
396,3.0
397,5.0
398,6.0
399,6.0
400,5.0
