1,334.02178370251727,337.2365903586577,326.5535609104141,331.9586633813373,332.3654780116398,333.15063627990315,323.32770254081964,331.86820099131137,332.55074891230163,333.6369391223967,328.1650669243116,334.2494437425375,334.63933226152716,334.8316226644467,334.73882597640244,330.6384035568158,331.7518959566414,334.85533027650075,332.2358409695178,335.6100777306627,335.11903960150863,332.1318657149342,335.1896581400167,333.69693564939143,340.05373328081356,330.0290649850157,332.4994733654171,334.82716561591803,331.80924939529973,334.5526428683793,331.574793411627,332.39183157811783,335.5916586402281,333.4621705245759,334.342857606107,332.6542217801748,337.57021777078654,331.7718092884329,332.2692077195088,331.68168192338453,333.82813525278067,333.85652565528284,333.103804318812,329.8288477817254,335.53954996476455,336.30187760282575,334.19210411161345,330.3133488135122,335.5961687673079,327.425764778275,336.889692102845,334.9583267674921,335.12924721398616,331.0392152132011,330.5688238750002,335.8222868723457,335.0299493349297,334.53972901704265,335.1543596542095,333.2902949674251,332.83218726482636,332.4493605874268,333.7839944902849,335.7348618354478,323.7460517307606,333.8356412230398,331.4457501484337,333.29006024035414,338.07066459514357,329.0284251766802,338.10736613590115,334.0746163707735,335.6321533449161,334.22620244717376,334.1117239689296,341.4403270434415,334.0722599932684,333.24239539787766,333.9708610972125,337.1554612250644,333.1685728908499,331.7502532652148,339.8049815262666,336.38133671326,330.0160402755415,330.28463193979144,335.9920872925505,332.1111485784301,330.2326769836058,332.54125996479155,330.8938497331624,330.7494756859271,327.87356984661767,329.0028213515648,344.067833660953,334.6185963654647,333.4667761638641,330.678362825663,322.3604467665626,333.9546768120159
2,323.34049353052654,359.8464367112702,320.61677084088853,334.33554929446376,357.01964141798857,322.87318433933564,306.4476851632738,359.803385676834,358.1333859141274,322.9223261415462,309.71090346505093,323.17074823393284,293.6556623958181,333.63768370259294,310.119679956386,330.10500973716984,339.53869332670564,337.5409618698988,360.58752898457163,332.92551650893546,335.36347246901454,350.8544946764857,325.09017038479317,304.71547014768845,321.3740465284486,328.6680323638149,358.18083889627667,330.2948247285052,351.8869456794925,302.4884214218268,332.6148664318187,357.8485904966253,337.37584015223507,324.20364325500225,332.79401121371086,358.0142547314612,360.0057028976833,355.00412655472866,360.6225053771436,346.3657716668088,323.9206937098972,312.0568761065788,320.97032410530346,304.47610598864287,338.3517498857471,328.8706524019805,316.7453439276713,328.92754671811116,327.9258104801238,357.57335150602955,361.8003499718579,332.9438800066554,324.5055323586987,345.44137495878334,348.82733722984835,350.31392410619577,336.3536835870115,332.84316725327517,338.49933746808193,359.17501097843274,358.92471847297975,358.2981422389601,312.87673085596975,334.71341952719206,286.3852394235709,327.2868837398049,359.6252457001415,359.073966808993,332.1240836354864,354.8279969898061,335.3686404123175,330.8122180450354,319.14386569493246,331.81202066381235,334.93972008269674,354.0136722240032,319.9467217673232,301.42494308681006,324.2109058492325,355.6553478730269,317.8971299523175,341.0746095950324,327.70383785667235,328.6656919383392,313.89952657604334,325.64111425393264,333.7076496143259,334.7671540192085,314.5676112904834,358.19769774881996,338.06788512589685,324.3309137645324,321.50203442740366,299.77968109018394,333.1738350932849,334.55130137166833,327.66791849863733,323.50628715845414,313.54269721341626,319.2022448722503
3,312.4526291082588,249.97363379853,294.1492558002522,234.14861101444453,291.1232720325757,223.22078711878132,253.31927766959384,270.7838376464948,299.51465212775577,203.31961744383602,227.34553044454222,234.48514447500358,225.13361249953135,233.33414761033632,263.15210812768834,242.93425989050039,260.8415817133872,278.2691301581065,294.574357332226,262.63431332387205,206.62216598605454,255.1067532756466,237.34711367621182,214.2420568735233,194.38167534739668,232.08986886979136,262.45138709344997,222.96049991246497,282.1041301670143,213.9764121368762,222.8099115714277,261.7843394633702,276.2007512303238,227.99760209462215,257.00116846038856,240.88178480616833,236.01263000878083,231.4699202894351,264.99189336366277,237.18623562903866,264.2866493381688,232.89002673835088,295.8514839030942,275.9376553724899,274.5398964737763,238.26387618811103,270.1264858739894,235.6283552625601,279.3360402774329,297.5183787723263,235.5594714440646,258.70380230342766,242.9770722226075,264.81039700567135,275.63627580737057,235.22035522996157,257.79610475870123,197.29262836012572,236.1667533556208,281.7732316459806,262.3926145905139,302.2216065642594,233.1314885938603,241.71221786238883,259.86825434879194,265.71383852680157,295.9648717104086,295.53169132260643,264.69936248850155,237.12848656627352,247.76671221760557,253.70284516038814,303.0321334018004,250.47061472078056,281.2915333670494,262.05193825621654,313.10958610409074,249.49873216436612,306.25276249182036,310.24608031730867,218.55885797497194,237.96926298524036,250.94572522444477,227.07634231165312,238.88396576711511,236.65013497453083,231.57624340900142,255.8907190651422,211.55247275797532,300.6535783436472,227.9393473397181,217.8245229487648,237.75499099727412,194.51939053962127,234.44561102242338,243.7972938021131,205.93248558448713,252.57600595832906,225.11171392907391,224.32863216517725
4,198.15837249489974,192.9038594946446,174.70939856144201,246.23868323846568,192.80291993239098,233.13008681351124,176.6453077574409,211.7824543961902,220.66782326561423,168.163818118814,168.93964839526424,245.31904295677083,161.69388965955446,220.61342386435828,213.34679238662955,158.60426641005338,169.34983044765477,143.91397879380258,170.89976907849558,186.57207983296513,174.00646966133868,186.42947859935472,182.56111329840266,158.38466193571645,218.67778494005066,267.63122982437875,201.0717355094839,268.80328310758165,165.7594640484313,154.8743892838876,171.44692548563825,179.1265549588664,188.20627282775797,146.15202871705654,145.6849192872493,198.00098606064364,190.30067604412463,195.86803032496763,173.78060978316645,199.65446867910424,196.9701024409671,182.9745298099966,224.73143068753802,237.27455123373528,173.80129487873572,204.98797236551317,199.94576442876186,214.61471500106543,194.44983280515729,209.63803828539068,146.4501678950309,191.194185726853,131.16303810508302,118.82621395455948,121.48011437818008,137.93063801701024,145.55551174400563,180.2121484097825,126.68212503269123,180.845563443948,261.33139268655367,227.41931985872347,194.2409874908669,242.9966910040164,197.480387007426,192.27134183196176,227.31148087341367,240.1805957842731,220.50901248698844,198.42884884496823,238.61250125933876,240.85469900643994,260.20260293433876,209.39516799686734,237.3702774166859,319.38841778784234,322.53061774926294,202.63810055624404,250.1544516519636,277.46587714879195,153.1972617211401,205.77723500044291,150.11928873620255,130.99911543931034,173.97702918290807,122.18609675791302,160.22597065670837,183.63581886980103,149.54962307810464,167.66366887930081,191.31448930094092,123.8300884866594,169.65223140082185,166.9595629330454,172.78987871303585,123.04143881598705,190.38351129356894,165.68510873636043,151.20523715522418,163.0126029864183
5,290.4791810310836,236.33538171524012,285.3049494395477,289.26293872249926,320.8262853421035,309.20215622572454,299.120406059938,324.69509075802097,329.24990060713486,240.2457911558262,196.75044000749278,299.3374546174307,277.33003202621376,312.59369758404307,264.2881863580839,296.6704976464979,206.83467057421507,242.47014801123595,250.50261560917642,304.6238256735502,282.71659603883944,238.75121875038994,251.55380533057019,285.0197613662185,311.0839425905763,332.5354331602479,278.87336350657364,322.9379948792347,312.0167383972823,193.0745431325118,227.41516530958444,272.8903947050996,268.7728592596284,227.2171132113353,257.42030430540876,312.8967399880718,280.48738331803304,302.6225444763924,308.64036438915355,306.07304309978355,306.0445335916457,300.23226253141866,326.63463829212816,318.8068122925531,214.86962867480543,218.7131441986169,278.9289204892025,313.3668437917549,238.69541333183432,322.7996332989946,291.1789971388744,311.67674698114524,280.176684667659,225.45269228713647,222.66521242646184,252.19565208607028,287.7645864748535,216.90361450342985,291.42155596665964,260.3684165254195,315.73449456419934,303.37267727842175,297.06817244482403,298.1004350746029,299.1746328088276,308.84838250026695,306.2143867496346,248.21176214855325,319.03154312572497,249.08085102784213,259.0708839141029,317.2610827408107,337.95774091249746,218.35020799153568,246.9289180272725,341.086276621983,331.757926738442,299.6306540759846,327.58446599972456,346.0107796174358,269.9113056119328,307.87195427028087,279.3086391742934,214.86086423299034,254.22791109503933,230.8942393425018,292.8867871536758,221.9983158600101,181.5893837516966,315.2672093306372,268.8200222863818,268.48613303761726,272.8173201645739,222.76584973628235,266.9128394299685,206.03402802032716,232.93689484740045,301.49121747823114,223.23327391642994,292.1307568353567
6,315.8690039295998,247.34934656439262,250.3781983730795,266.8083145674481,264.46010139979563,238.09211164914655,259.143469687955,332.5887726652204,280.9503100557767,216.98770618059345,129.65635368067842,251.16341932010317,189.94231212203755,210.4759199003587,246.78574376064233,204.9024613274021,162.92543611165692,199.5978412839326,189.7919946068187,236.18703809466817,187.706311252315,234.92556344781934,205.42725608739087,205.79102267402524,267.2576152058929,235.63755361361504,194.5716380910386,224.1305722593177,212.81213555036254,197.4823290446033,147.44625573840548,200.9203117140037,153.77914299775804,160.073559006546,220.00797247302464,232.0585855773883,194.9789128663514,206.5341757906086,228.992517631723,222.98702448215292,232.18040434265671,246.61972074704198,219.21426896921446,278.2866623094438,142.26495338310903,180.22352813942783,214.22765533490212,296.9359236823352,214.37787663724373,241.41304029639122,237.07405150307454,226.40736915705716,191.874943210538,109.5690392840436,199.36695317239196,189.55831578506567,174.03300248983848,198.24064593061476,182.6215685559741,168.24509389858383,275.6283104230907,303.60360384676034,252.93408162202195,247.2683757181747,240.66406407200697,241.502064475525,278.9055778188969,201.55877921120387,284.0743557837353,251.36092924969878,238.06902951043696,247.9342683392733,311.3060634874054,181.1179256784433,211.19696432820587,314.51686523584385,279.2647577558956,285.8343119637547,339.3830581261828,286.86642246380325,187.14805000295914,234.58175730418267,203.15740350349682,130.32107170470894,190.3852330523305,186.0655086156423,219.45122197730444,182.83830674934538,147.431832901005,207.19275575726334,191.49814705869014,213.1235039857694,238.99134809748927,178.033706839003,216.85516623115595,205.74491035521214,245.53714014042305,236.05808253098658,150.49254196167843,218.77454825059368
7,336.06057170975083,288.0805659669594,297.94605978138,311.3498619236186,302.7035913301264,303.0940849305529,306.2373055236224,338.3235527888968,322.02487953962594,271.9820086985902,154.25808023649014,315.23263868603175,221.61313814040736,301.64467872651727,297.946746260079,284.3973396003385,252.3200001362038,222.97985889284644,278.0467994754582,296.0853644930933,277.4224071461733,291.76985431253706,239.59532972504445,271.3357704211362,314.9213072910578,321.37721794430837,281.1529914190993,315.6457900521399,253.57708808827397,251.33660351311903,255.77289964416994,282.4641880562335,216.24498012787234,232.53583963167378,285.0454891117268,293.2960344027463,280.18562056075234,280.10450237704555,307.24298050732693,296.56229353060445,301.7743994517892,298.4661559829084,304.57705550371014,261.2831191841636,188.59055559433074,262.44385366378305,261.5413143142984,330.71424096251286,282.26268119319207,287.34124122275387,271.68127708908196,310.1384313359887,278.8120145619002,230.7522211106181,271.6613164695011,270.2400589367108,262.38156843996256,266.8416492320657,271.7402375344245,277.8492110152572,326.91238126712557,335.80972987353823,304.96132269921424,312.7534366425615,269.5963237542746,309.0344082655985,310.8264579579446,233.43300597193948,308.31575699380255,292.69042624624416,301.5895199615722,298.8820336313458,343.2196332617715,265.90380640166285,293.111703104834,359.30973738056446,347.6770255070558,313.72783814641554,357.18757193228714,326.24100439937996,269.0354949882865,307.3215187678126,263.44109573506574,235.18600584090908,240.17674311695563,263.52156945479885,286.65713452359284,265.3008496835009,162.27017916637138,264.9973545268759,281.08373741859515,281.7281054529385,286.43381281587244,254.58652905613903,287.67784373530185,228.24182590524902,284.2452415229967,290.3878270538265,184.759051353507,288.7844518851276
8,340.6660208244867,302.47199700172234,317.1547510943469,319.31000136923603,324.57001963494525,314.97152770767383,316.6917020060845,357.31245248136366,337.6496330874873,282.06796054370005,221.67346045103156,320.2835289987371,260.55725743834637,308.749854181138,306.85508954700936,274.8566406761746,270.78995231857834,262.31908991760184,284.0340680768658,305.7080381386225,263.1294779368734,302.3919351648103,277.4506188288633,288.41925937892705,323.22270513743916,327.7443500487172,291.41336438724926,318.61430974988326,297.89105091587084,261.02874220265016,261.38250794398687,294.3487432467086,209.4539314849246,248.8592982127552,284.81710432866265,261.88624862703256,297.66519958928114,301.4323395034429,316.42266325802683,308.92925744745287,317.19692157160597,308.1595587032859,320.84429455723796,249.37561030101222,238.85302901657514,274.96229040231566,295.41638017123967,335.3686955747978,295.9755359494335,316.40594484209123,295.66874419897226,317.7406044609871,277.93146951849195,246.95568308784573,268.8925709602373,273.10566486781323,278.0720377547101,274.7687967812249,280.66786334530485,290.3377353325888,322.96233295940124,352.03375537034293,281.75437268702973,323.42866611748565,242.40944880062546,314.6563880877721,330.191898995321,284.9351248130673,311.0289512699275,300.13981155723087,305.99505096122135,322.71218947740056,352.51750398722714,282.7894296516425,302.34222677780747,371.7412276830284,357.4409336951139,319.18508654770847,361.89806824527597,347.86885003919065,272.0459997066886,315.7956032156572,278.65589651269573,245.846251990779,266.6027120162333,265.91601744069794,305.09816103941057,273.201104978691,220.83343180870963,303.1314229183137,288.2954990819862,283.095593942859,301.4751778686125,259.1540321231138,294.309842452897,259.71075517884566,292.346935696367,307.22355768023135,233.90578910037985,298.78134912045465
9,345.7271163953766,308.98506851878466,321.9691323558169,325.502319962945,339.66951599430934,321.07589592212435,322.87467021024105,361.0830781291988,345.4840354403391,289.471229150032,226.31311437055766,325.402310509694,278.06495744342095,314.93034851640977,312.6774284617108,302.9487039684614,277.5887957348299,273.5386461699909,291.3814547903892,313.5427551464773,280.82675716815527,307.5791129756915,276.236712967152,294.09337276209095,329.4797986100408,333.062961615945,298.5709898274019,324.6053232018291,302.99372778763774,268.5518064422261,269.9106793864884,301.42855441070503,255.8630107108207,260.57284108499357,292.02019892413335,307.9807668910093,304.1621447831768,309.9427648749855,322.7367181773938,315.13128566680956,322.9206650358939,314.1069261508881,326.52719873579787,311.23580898570987,244.19587671084332,282.760410389558,302.8272893631185,341.18231824118544,302.314108738208,327.8043135923818,298.0756748404129,322.0606344315933,285.0754477138294,254.35633304758892,276.3870124365648,289.67634161873065,291.1081740249699,281.5573662861487,286.9416045294755,296.5032016824974,341.68098432692256,356.04400705952077,312.6335809079038,329.90290618126863,291.6420416662977,320.9757607281266,346.90313497579564,298.79347250242904,337.4693676280768,307.3795316240373,313.1437810403303,330.23847289593226,357.23085722184936,288.7382142842362,309.3190124877491,376.1670271649568,362.5582052784904,325.5984634269407,366.85528773340747,352.1114808040168,279.86176939678114,321.60602817574676,285.94672630699495,253.44438218528438,271.64473863459654,272.8702749997565,310.50641730723913,280.3993565436126,226.55367093993155,309.42929299159465,294.56376812470705,298.85473675497514,307.6348318738576,267.0622227610303,301.4793860736845,270.0256787731678,298.333548916777,312.55352427469717,237.36443019736262,300.85924423967987
10,350.9498792009958,315.58864433349123,327.6742694400278,331.3937244938486,344.9700319399218,327.2267746388823,328.38899614653,365.37372417650903,295.9871495855904,296.3172830165106,234.32212022814198,331.40614292419195,284.2323016741,321.2568211549584,318.5775460298868,302.0681256049243,284.1691502389718,281.44755247063284,298.5390114217711,320.44779298019904,298.3479827601182,313.32651247399497,283.2239130213612,300.3697195316278,335.2462911706491,338.7933976760366,305.7921707399961,344.23223214190773,309.26979537159536,275.83077847418053,277.4994617157733,308.53923316135996,259.4102041759645,267.5825183298805,298.73955000154535,307.41141859680505,311.2697599327371,316.34019972784154,328.8135851193621,321.2236891849894,328.55757156440757,320.9756714562098,333.66358646187985,318.348603349864,252.8323445527157,291.00419409167745,308.79101711048423,347.7510150178261,308.47514917630076,333.98485148574184,304.93711956309016,327.88463186262607,291.2658309932412,261.8301334663717,283.2015708249803,286.6653794515739,296.90050956403974,288.05855750328504,293.4088291870586,302.4504537044414,352.20899801354403,360.66523818987673,325.9333724724298,335.3904008712329,294.4179538239787,326.68452531276813,310.0046132402685,305.3618622095645,344.5673384440925,315.5576858961612,319.2463786260454,335.8668528823956,376.2849408527355,294.8665787182376,316.36749181185587,395.9070935325236,367.79676767119076,346.11009832515134,385.76124103436666,359.013834951173,286.9436576850642,327.71415376422686,292.6020406000656,260.75502909430077,279.2350559969184,280.1768107158043,315.8759355173937,287.31803343360673,235.20698504848525,315.09426540222006,300.9643606262522,304.27633513565837,312.96889567229357,274.3630410020764,307.549983948488,277.1323835646119,304.18856801046945,318.2351769235998,245.42186186236415,307.9537915569079
