1,5.037907667886834
2,5.0750547338149214
3,5.110737017222607
4,5.145447594072781
5,5.137465800280323
6,5.123350778868233
7,5.122565807234258
8,5.127292220014125
9,5.133354048541379
10,5.139210913552267
11,5.143952977639609
12,5.148247049896225
13,5.152228780164069
14,5.156044242044946
15,5.1590517621431
16,5.161956073494601
17,5.164539288408549
18,5.166837037442425
19,5.168698711385865
20,5.1703312286719845
21,5.1720839675701855
22,5.1735739789584025
23,5.210805984287454
24,5.2480193480521375
25,5.285834732556758
26,5.282528041475115
27,5.2811439795530255
28,5.283041898035721
29,5.284063889678536
30,5.286094021643403
31,5.288260308594043
32,5.290226087313853
33,5.29207350188075
34,5.329933520727196
35,5.368753683909632
36,5.407645346441573
37,5.447044077132811
38,5.4866358762231595
39,5.527013448497049
40,5.567094184262208
41,5.60771986204708
42,5.648411031768173
43,5.690080804214653
44,5.731463763323221
45,5.773025723765035
46,5.769541817593263
47,5.767361349229446
48,5.809657096604737
49,5.850949506443397
50,5.893764941926093
51,5.937012581497641
52,5.980960980455237
53,6.025925451232864
54,6.071627884816426
55,6.116994494809513
56,6.163359043890866
57,6.209898569450501
58,6.256912415819107
59,6.30354228332582
60,6.350328731369624
61,6.398681498197034
62,6.445610305329367
63,6.4910404939746895
64,6.536750401296195
65,6.5831588822015075
66,6.5773534543762
67,6.574388521482322
68,6.575676280013685
69,6.576778758172468
70,6.5781537003409
71,6.579900860645178
72,6.581562441603339
73,6.582905663726641
74,6.584722999419313
75,6.587181026307788
76,6.589720717736373
77,6.591816472787519
78,6.594240075982108
79,6.597215690084443
80,6.601365210050541
81,6.605316657492279
82,6.608876321420364
83,6.6119690221861305
84,6.614613261127791
85,6.662096085570503
86,6.659830474096869
87,6.659240124290715
88,6.662320238684551
89,6.665964505543861
90,6.669721159906125
91,6.673567048102798
92,6.677289002801227
93,6.680770541975231
94,6.683733091376417
95,6.732182051908199
96,6.780659217474068
97,6.830618792056218
98,6.879495969875
99,6.9284611402933045
100,6.9789770772962605
101,7.030550260041471
102,7.083724037019922
103,7.136926185731858
104,7.190124554105249
105,7.244279450631585
106,7.238703400231475
107,7.233099644245309
108,7.232498431364354
109,7.232436634024292
110,7.234453034629702
111,7.236969991215601
112,7.28887094247139
113,7.342359376709591
114,7.394157578975547
115,7.3953518213547
116,7.39679664620093
117,7.398524894986615
118,7.40048482011507
119,7.403079776835233
120,7.405794550740864
121,7.408523792406904
122,7.411268622574861
123,7.4651935655644674
124,7.519806949665522
125,7.574886394394129
126,7.57212314407244
127,7.570178410878088
128,7.572231807799794
129,7.573906230905543
130,7.575849834602418
131,7.578390797172958
132,7.633874790621748
133,7.689547662700469
134,7.745670151276308
135,7.8010246435924415
136,7.857962426461338
137,7.915271985278617
138,7.972472104113588
139,8.028858049858515
140,8.087449500966866
141,8.145670451902173
142,8.205811289574894
143,8.267147073006713
144,8.328112970906936
145,8.388946571468903
146,8.384097726809403
147,8.379959369645768
148,8.438293407770667
149,8.439165437691962
150,8.440392824406974
151,8.442545326511903
152,8.44486059529884
153,8.44799811096218
154,8.451513811339138
155,8.45514168356642
156,8.458534833033246
157,8.520516383466228
158,8.582654507749904
159,8.643163883576362
160,8.70467433030576
161,8.768842960032211
162,8.832009627100609
