"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
11,4.13818926998387,4.13828608461604,4.09274211495111,4.10852927388693,4.10609656661822,4.13818926998387,4.14738973001732,4.13571651692828,4.12526319794798,4.13099329207805,4.13818926998387,4.08434183893643,4.13153175299298,4.13866381438784,4.12564790516915,4.13818926998387,4.10483852266051,4.09985557339735,4.09316313824015,4.10584978799565,4.13818926998387,4.13777105157162,4.14464687848647,4.13417009940768,4.15302747775689,4.13818926998387,4.1260636727265,4.14523747938815,4.15754785243085,4.119391397656,4.13818926998387,4.14941937115605,4.11919713311783,4.13898924255079,4.14297140926789,4.13818926998387,4.12738806639561,4.15161886506866,4.12898240738818,4.16731708591589,4.13818926998387,4.1155879317704,4.14715230355458,4.13390231751451,4.1052463723454
12,4.17245272367305,4.169946984651,4.10806822228413,4.13494330223997,4.14029035454944,4.17245272367305,4.17662085169769,4.15070524955218,4.15066528789637,4.15589761445259,4.17245272367305,4.10220363821366,4.17680976612312,4.14175014681701,4.16219889327724,4.17245272367305,4.1285052312023,4.1261155241331,4.11722743684157,4.12982585598753,4.17245272367305,4.15959675449278,4.16854085119909,4.13157286350152,4.18369211087265,4.17245272367305,4.16435326626644,4.14422601969032,4.17813908137995,4.16153451978607,4.17245272367305,4.1799672660376,4.14014134146174,4.16609380461607,4.18645989618491,4.17245272367305,4.16627776640549,4.17607316045911,4.15741502944488,4.21094666384191,4.17245272367305,4.13614256759952,4.1804036792944,4.16077441092857,4.13327275260062
13,4.17782534175281,4.17085062088637,4.14665527476931,4.14552302866807,4.167036414752,4.17782534175281,4.19722781577868,4.15635295960267,4.1737174929529,4.19110750511147,4.17782534175281,4.12138863651996,4.16770133137845,4.17578772464467,4.18137439484049,4.17782534175281,4.13199398497532,4.16219230322943,4.13909611064423,4.14035432828687,4.17782534175281,4.17129775435764,4.193942274388,4.17292195104376,4.2026872003729,4.17782534175281,4.16975193807163,4.15229706104673,4.19074006364973,4.17078375081475,4.17782534175281,4.1821744044766,4.15630957913862,4.17130444443582,4.21360881093904,4.17782534175281,4.19020213647826,4.20804600858564,4.1838797193788,4.22729563470594,4.17782534175281,4.16503566799053,4.17307897235085,4.17016892728112,4.14123482191541
14,4.17132313524428,4.15547171957715,4.16910335109755,4.14272438978669,4.17016183214206,4.17132313524428,4.1956349625999,4.14958853839889,4.16816505095781,4.18665985571626,4.17132313524428,4.1319501190347,4.20781170309188,4.17534635187179,4.18115438419433,4.17132313524428,4.148910393953,4.16251319884937,4.1339275463491,4.1413188338143,4.17132313524428,4.18079592434233,4.19605781085447,4.18366303719061,4.20758017147229,4.17132313524428,4.17430599917852,4.15496388549205,4.19850774387223,4.18148646686387,4.17132313524428,4.1716511950151,4.16680152617575,4.16886647175823,4.22190359580141,4.17132313524428,4.20286404282964,4.20970419047668,4.18664454083903,4.22152752739033,4.17132313524428,4.17796991021828,4.18987581140568,4.15045368431515,4.16081820932242
15,4.16302383206689,4.18722874681493,4.19957009336764,4.13964791083322,4.21224262425966,4.16302383206689,4.18681949276015,4.13318464583348,4.16740872598937,4.17929678346962,4.16302383206689,4.14330199622942,4.20601914101848,4.19271262953503,4.18209770343554,4.16302383206689,4.13734511705067,4.17549134149496,4.1200077989251,4.13601392065644,4.16302383206689,4.18506876688062,4.19442678973308,4.18203075728111,4.20223344378024,4.16302383206689,4.17519122842481,4.19645960710303,4.18681842520523,4.16883720682372,4.16302383206689,4.16615318114009,4.15134130542999,4.15646819274674,4.22421800411589,4.16302383206689,4.1875533357583,4.20615332485708,4.18197348063366,4.24598032297442,4.16302383206689,4.16588637876716,4.17870947871216,4.13968251199067,4.14492935450431
16,4.14282178098542,4.19309311580221,4.20223035888206,4.13318562098405,4.21207399210096,4.14282178098542,4.16884362664751,4.12013789773418,4.15251330069732,4.17354621523727,4.14282178098542,4.12372192575775,4.21405145149158,4.18828198266002,4.16986512468717,4.14282178098542,4.12149813752322,4.18870289555256,4.10743893843738,4.13436714222643,4.14282178098542,4.17042081185175,4.18543305393665,4.17274701231751,4.20475748981044,4.14282178098542,4.16813669675251,4.19499750541385,4.17377918512222,4.14876186867102,4.14282178098542,4.15862592606805,4.12543201364918,4.1380890437164,4.21309628170681,4.14282178098542,4.17227471651222,4.19321197199057,4.17145275489043,4.24118904405173,4.14282178098542,4.16563271617041,4.16668854194426,4.12759705959151,4.13528339401811
17,4.12073860553401,4.17978665681621,4.20418953578621,4.11554612999328,4.22893759984552,4.12073860553401,4.15118047731575,4.11653312939117,4.13847962445204,4.16502136366153,4.12073860553401,4.11130731229165,4.21463038712762,4.18082675248207,4.16018652981862,4.12073860553401,4.10608673273659,4.18372515174134,4.09611494799971,4.12350927380872,4.12073860553401,4.15365782272327,4.16972533069381,4.17273140953674,4.19982499528881,4.12073860553401,4.14694902211252,4.18141111402483,4.1711266103215,4.13771713184133,4.12073860553401,4.14832331255807,4.1047550769653,4.1301932407669,4.20785970301983,4.12073860553401,4.16252315136016,4.18451465667079,4.15834572041733,4.23404655362075,4.12073860553401,4.15766738066113,4.16641139884869,4.10716343935113,4.12731502168829
18,4.10780613975961,4.16199079752265,4.20907260445781,4.10300555590031,4.22989368038677,4.10780613975961,4.13569593930586,4.09957814787843,4.12628242603038,4.15912940716972,4.10780613975961,4.10079988076915,4.20540102510387,4.17312509761026,4.1483464281629,4.10780613975961,4.09112255154069,4.17784327419369,4.08384460427607,4.10655197700206,4.10780613975961,4.14400493472298,4.16941978493259,4.16016429465275,4.19704106313911,4.10780613975961,4.13863092903569,4.17519393794005,4.16241948925145,4.12437416074813,4.10780613975961,4.13858342849992,4.09392242607136,4.11821163130748,4.22316966491112,4.10780613975961,4.1512966331738,4.18190086814571,4.1557451308982,4.21728516318784,4.10780613975961,4.14087425058307,4.15291232358133,4.10125493146367,4.11159659663148
19,4.10562297824861,4.14887084592033,4.20195259416152,4.0968453785878,4.22937678050621,4.10562297824861,4.11773566471168,4.09411290825949,4.12164312980349,4.15391321175486,4.10562297824861,4.08982429279307,4.20959165450262,4.17367557867334,4.14046176562801,4.10562297824861,4.0738623381704,4.1752213129698,4.06584790381107,4.09819369387259,4.10562297824861,4.13597280046476,4.16454569902314,4.15999068894184,4.20389885285574,4.10562297824861,4.12887063967953,4.18579758188662,4.15387905012698,4.12614989629853,4.10562297824861,4.13547545300849,4.08278251989748,4.11356910142411,4.22549414253432,4.10562297824861,4.14293716073823,4.17895104225509,4.14616507877568,4.22089745517079,4.10562297824861,4.12865452299353,4.14998141681251,4.09538410429567,4.10243920439152
20,4.10689201224934,4.14543778783249,4.2033005710688,4.09089577957266,4.2317748348208,4.10689201224934,4.11758500453301,4.09151598169362,4.12061764324653,4.15526811179479,4.10689201224934,4.08490089552652,4.20812739634422,4.16755634747794,4.13546769991812,4.10689201224934,4.07243848607047,4.16811065909644,4.06334081625938,4.09160899123984,4.10689201224934,4.13417408999852,4.15780140755303,4.1530469672977,4.20467227333322,4.10689201224934,4.12186648234986,4.17498538147318,4.15183872391384,4.12331680257947,4.10689201224934,4.12584898677829,4.07438300378677,4.11096675444535,4.22922515234787,4.10689201224934,4.1431769037028,4.17677297493806,4.14322044757369,4.21513564961269,4.10689201224934,4.12951092959674,4.14283506844588,4.08849198611256,4.09276255041024
21,4.099494211476,4.14836693120852,4.20488252580998,4.09408297768237,4.23002406537246,4.099494211476,4.12377739391332,4.0888151316826,4.11653479249939,4.15309484088212,4.099494211476,4.08134817160776,4.21819558100864,4.17247865356356,4.13742509865114,4.099494211476,4.06795616398964,4.1696366836416,4.06595817415079,4.09051386203617,4.099494211476,4.13115620833469,4.15927378289097,4.15121419452835,4.20232643988888,4.099494211476,4.12618161687401,4.1769604853029,4.15425430841914,4.12651750363985,4.099494211476,4.13491404210005,4.07329822601332,4.11110272168762,4.22556756733166,4.099494211476,4.14036597350171,4.17185099944279,4.14687275779999,4.22018075471987,4.099494211476,4.12826962517956,4.14596945994569,4.0948432595788,4.09426002331066
22,4.09740974568833,4.16053272869525,4.21925015486366,4.09567619420192,4.24395512196733,4.09740974568833,4.14080108235996,4.08899942294225,4.12005984888351,4.16715021906974,4.09740974568833,4.08864399186222,4.2282504760443,4.17849204784702,4.14289621044864,4.09740974568833,4.07256069591364,4.172706170237,4.06632147032712,4.09306892040248,4.09740974568833,4.1388968816565,4.16034088865441,4.1594682878047,4.21138982629809,4.09740974568833,4.13438047304157,4.18717586291173,4.16200289343911,4.12992157432766,4.09740974568833,4.14386706387288,4.07484233267785,4.11885235428205,4.24356668893927,4.09740974568833,4.14707750406982,4.18123745674954,4.15150892878899,4.23085276194477,4.09740974568833,4.13502501614524,4.14776182377803,4.09878237375429,4.09252065799469
23,4.10824291641517,4.16905088598189,4.23305952464691,4.1020072572225,4.27082340293848,4.10824291641517,4.14717821718684,4.09112597575756,4.12685667703874,4.17281182469972,4.10824291641517,4.09070973835956,4.24868302363104,4.19061217158061,4.14552557389571,4.10824291641517,4.07767136287016,4.19030119762785,4.06641290419627,4.09791028776506,4.10824291641517,4.14911985364627,4.17048405746295,4.16654556745662,4.21866089264938,4.10824291641517,4.14061624529185,4.19469191366421,4.172308994011,4.13580535421673,4.10824291641517,4.14243174883512,4.07875324505331,4.11970328004166,4.26555780109875,4.10824291641517,4.15827035716469,4.19130525016033,4.15816296102603,4.25389575416044,4.10824291641517,4.1323553604491,4.1589301069751,4.10784339749995,4.09832265080343
24,4.10031069870473,4.17120123176074,4.23113846703217,4.09238733122405,4.28925263414133,4.10031069870473,4.14028852299714,4.08287864990462,4.11403226491657,4.16890803756792,4.10031069870473,4.0781595841414,4.26561472577667,4.1745211542489,4.13981713046428,4.10031069870473,4.06630446642595,4.17946715385975,4.05664319391497,4.08301990562722,4.10031069870473,4.13743201104823,4.16295596438828,4.15420709190699,4.20069350757554,4.10031069870473,4.13540674848092,4.18831179293616,4.17176309282616,4.12672039811497,4.10031069870473,4.1367225650715,4.07187754033635,4.11803733552993,4.27743125966607,4.10031069870473,4.15202635476586,4.18699751883871,4.15241400919977,4.27690283414193,4.10031069870473,4.1291477571813,4.15100068251352,4.09470414244927,4.08471142842665
25,3.88294594034077,3.95286758847507,4.01932015800489,3.87120466617764,4.07181138859212,3.88294594034077,3.92853582311885,3.86615187244784,3.89549446582607,3.9475350583024,3.88294594034077,3.85819905850891,4.05778958968908,3.94948368685875,3.91115160850226,3.88294594034077,3.84175643374722,3.96282472420625,3.84485624827259,3.86453597936363,3.88294594034077,3.91869693509578,3.93771472080938,3.93024919482943,3.97802866213144,3.88294594034077,3.91857375520022,3.96704907217149,3.9512485205097,3.90709165596399,3.88294594034077,3.91480107761123,3.85147642486617,3.89319470635443,4.06251061316664,3.88294594034077,3.92890377937041,3.96064265986369,3.93074830978152,4.06108156153738,3.88294594034077,3.90590420749062,3.92346081870753,3.87223181189523,3.8627124532429
26,3.92806983562151,4.04265628639141,4.11860303847956,3.93587839677512,4.15346917488042,3.92806983562151,3.97138046546559,3.90452805123763,3.94584494281931,4.00252413242941,3.92806983562151,3.93984408745039,4.13090581520783,4.01948863405378,3.9751892539629,3.92806983562151,3.87860268149245,4.02875250231159,3.88703517468996,3.91676448642091,3.92806983562151,3.97702898457459,3.99578726778151,3.97409551978052,4.05162258060167,3.92806983562151,3.96643633244431,4.03151768849405,3.99823102652348,3.95213072396663,3.92806983562151,3.95619439667199,3.88219506217668,3.94254518628362,4.1388964516628,3.92806983562151,3.98388990871085,4.0298840797249,4.02059637179118,4.14508903727923,3.92806983562151,3.95489370802075,3.97891524922397,3.90333680113586,3.89912722964332
27,4.05959775338159,4.13467465707782,4.22099054364207,4.04724686721476,4.28052066171838,4.05959775338159,4.10027617655929,4.03213255503543,4.07125322348368,4.12154183081646,4.05959775338159,4.04706657298998,4.25553505457532,4.12999735194791,4.08909231895313,4.05959775338159,4.00698690364807,4.14147664439017,4.00306157395952,4.03728563395807,4.05959775338159,4.09079612789729,4.10619561356945,4.10253181336519,4.16099824107867,4.05959775338159,4.09154587845737,4.15746281145631,4.12600487373814,4.0786407450434,4.05959775338159,4.09113934089255,4.00825445146825,4.0648104326165,4.26218556703568,4.05959775338159,4.10478737906503,4.14309858584456,4.12329883826293,4.27527289532371,4.05959775338159,4.07955093835112,4.11099643114139,4.03999179694803,4.03521156601867
28,4.01187019034729,4.05877676276973,4.17278794951822,3.98933317289573,4.24707938926633,4.01187019034729,4.05003439082723,3.97734331257509,4.01317609924933,4.07562229157472,4.01187019034729,3.97918561849327,4.21835203647229,4.09337778840527,4.0406241525869,4.01187019034729,3.95054000321379,4.10222423381128,3.94251202360287,3.98683128603871,4.01187019034729,4.04931836981867,4.05829574539226,4.05973324901136,4.1183170581758,4.01187019034729,4.03101589729157,4.11351780644329,4.09341272626391,4.03998021277265,4.01187019034729,4.05981231713108,3.95977119924821,4.0317500944114,4.21423403607765,4.01187019034729,4.05956339833112,4.09634585550261,4.05672831825877,4.23209053889125,4.01187019034729,4.02413170766501,4.08611986685153,4.03111104707147,3.99972071240796
29,4.08122424378278,4.15963747025224,4.24529677122595,4.06795698440115,4.31684732485545,4.08122424378278,4.12184355016807,4.05527063572497,4.08618885889016,4.14882579362391,4.08122424378278,4.070456103539,4.29038639694509,4.16518613092501,4.11425803445676,4.08122424378278,4.02354204117701,4.16434337014327,4.0297594342702,4.06498826293809,4.08122424378278,4.12494756047244,4.13951171159535,4.12275474758516,4.17982799191073,4.08122424378278,4.10335155398331,4.1843676537357,4.14475164563081,4.09463584940076,4.08122424378278,4.11777394482852,4.02672378770798,4.09379169764445,4.29227788428784,4.08122424378278,4.12989801856322,4.17276275923118,4.13878199412853,4.3136321740174,4.08122424378278,4.0978262096861,4.14219191457732,4.08417971450409,4.06300698741514
30,4.08112584878338,4.16800407532182,4.2650997747977,4.08084678554846,4.33596870121762,4.08112584878338,4.12752722045272,4.06506679734056,4.09875115028095,4.16021859256245,4.08112584878338,4.07993372866533,4.30869969933402,4.17098153896605,4.12907410947987,4.08112584878338,4.03451417463904,4.1659909625506,4.03443448144534,4.07575094778395,4.08112584878338,4.1377585245266,4.14915481925575,4.13276334704998,4.19600894272808,4.08112584878338,4.106612566608,4.19388507312366,4.15775306541005,4.10291487354878,4.08112584878338,4.12673555814992,4.04256857644502,4.10798905233788,4.30616278373721,4.08112584878338,4.13752247651594,4.18310569048907,4.15180545845213,4.33469896394032,4.08112584878338,4.10353794576425,4.15292550814506,4.09634462324258,4.07163678365836
31,4.09596429393077,4.17785413732803,4.27865697712241,4.09577610355002,4.35900380234614,4.09596429393077,4.1403409931258,4.07209631745913,4.1149871798153,4.17039728163984,4.09596429393077,4.08670345079602,4.32095429398977,4.1829229344371,4.14058944928995,4.09596429393077,4.04225190264204,4.18436689094025,4.04833608508872,4.08379697598884,4.09596429393077,4.1478750315853,4.16229336650778,4.14731851974234,4.21069541793482,4.09596429393077,4.11771058523798,4.20760383110693,4.17688201497322,4.11492896357659,4.09596429393077,4.14242041341685,4.04763299322892,4.11817324073766,4.32356835871259,4.09596429393077,4.14700195203488,4.19508294548206,4.15965724991737,4.35125298656433,4.09596429393077,4.12124900875292,4.1624979430124,4.09816223086322,4.08115195102034
32,4.10362056290462,4.19781762499883,4.28908185260338,4.11060276271152,4.3687466387794,4.10362056290462,4.15302374609553,4.07577089717826,4.11860060987045,4.18247741582141,4.10362056290462,4.10251339528425,4.33946274503555,4.20154691314919,4.15552194329728,4.10362056290462,4.05079602333098,4.19482933919087,4.05634943237807,4.09395881639873,4.10362056290462,4.15433677336413,4.16983171326007,4.16450810872064,4.21757294813336,4.10362056290462,4.13019052558541,4.22346994958611,4.18460503681381,4.12767074088631,4.10362056290462,4.14422842653839,4.06210847110946,4.12902780829742,4.33804589518364,4.10362056290462,4.16211258720726,4.20955354283838,4.17824709572053,4.36898988109552,4.10362056290462,4.1353601797665,4.18239258530668,4.1136031666344,4.09359459819097
33,4.11471768836011,4.20535756581356,4.30481933055044,4.11738647165852,4.40703369851121,4.11471768836011,4.17093739327875,4.08965795058539,4.12985986114472,4.20206734574373,4.11471768836011,4.11278636078275,4.34359863752774,4.21880525899755,4.16659916337064,4.11471768836011,4.0583159370493,4.21287872946013,4.06748438728486,4.10374551940144,4.11471768836011,4.17528778117364,4.18353403455555,4.1691350182122,4.22294643404607,4.11471768836011,4.14317277841452,4.23439512569026,4.19885136242959,4.13721389697395,4.11471768836011,4.16521403012848,4.0744578068222,4.14910334407622,4.35556143035877,4.11471768836011,4.17504099497024,4.22171682075747,4.19131817844673,4.38031502985907,4.11471768836011,4.14362075415041,4.19905467244706,4.12714483147237,4.10412422394596
34,4.13206045924469,4.21998537878027,4.31501443391432,4.13078899106909,4.44184561182797,4.13206045924469,4.17737395054857,4.09863291382332,4.14073086595722,4.21638858965469,4.13206045924469,4.12953664490025,4.36516141503664,4.23134568926512,4.18334776387012,4.13206045924469,4.06919884127225,4.22321684659826,4.08192376004055,4.11934640990207,4.13206045924469,4.18294992567424,4.19777415250721,4.17836824786407,4.24395029007148,4.13206045924469,4.15879443142699,4.25515237050198,4.21518737515358,4.15062673251446,4.13206045924469,4.17699494313266,4.07922393399325,4.15615870724448,4.35680152957271,4.13206045924469,4.18349388599785,4.23965541420401,4.20712204098985,4.41594680429244,4.13206045924469,4.15971180716431,4.21273562879268,4.14038900758687,4.12162783266688
35,4.13751507452623,4.23904157187963,4.33973796912069,4.14254462374335,4.48640667607812,4.13751507452623,4.1929649013755,4.10687235768925,4.15891567550306,4.2351179544901,4.13751507452623,4.1414910881589,4.38134305048321,4.24525762140208,4.18945313032294,4.13751507452623,4.07929938520696,4.2415444596986,4.09385429116931,4.13206607633273,4.13751507452623,4.20099499973631,4.21260198472975,4.19398740008541,4.25159333041724,4.13751507452623,4.17341437799912,4.26143895522551,4.22891149595463,4.15858688909583,4.13751507452623,4.1924562734823,4.08955793234022,4.17199058774273,4.37843131601384,4.13751507452623,4.19981146952311,4.2537919150276,4.2193972460312,4.44897288428486,4.13751507452623,4.17107744482494,4.22944340767073,4.15281612886657,4.12769594708985
