"t","Exp1Run1CASH","Exp1Run1DEPOSIT","Exp1Run1CONS_GOOD","Exp1Run1CAPITAL_GOOD","Exp1Run1LOANS","Exp1Run1BONDS","Exp1Run1RESERVES","Exp1Run1ADV","Exp1Run1COCOS","Exp1Run2CASH","Exp1Run2DEPOSIT","Exp1Run2CONS_GOOD","Exp1Run2CAPITAL_GOOD","Exp1Run2LOANS","Exp1Run2BONDS","Exp1Run2RESERVES","Exp1Run2ADV","Exp1Run2COCOS","Exp1Run3CASH","Exp1Run3DEPOSIT","Exp1Run3CONS_GOOD","Exp1Run3CAPITAL_GOOD","Exp1Run3LOANS","Exp1Run3BONDS","Exp1Run3RESERVES","Exp1Run3ADV","Exp1Run3COCOS","Exp1Run4CASH","Exp1Run4DEPOSIT","Exp1Run4CONS_GOOD","Exp1Run4CAPITAL_GOOD","Exp1Run4LOANS","Exp1Run4BONDS","Exp1Run4RESERVES","Exp1Run4ADV","Exp1Run4COCOS","Exp1Run5CASH","Exp1Run5DEPOSIT","Exp1Run5CONS_GOOD","Exp1Run5CAPITAL_GOOD","Exp1Run5LOANS","Exp1Run5BONDS","Exp1Run5RESERVES","Exp1Run5ADV","Exp1Run5COCOS","Exp2Run1CASH","Exp2Run1DEPOSIT","Exp2Run1CONS_GOOD","Exp2Run1CAPITAL_GOOD","Exp2Run1LOANS","Exp2Run1BONDS","Exp2Run1RESERVES","Exp2Run1ADV","Exp2Run1COCOS","Exp2Run2CASH","Exp2Run2DEPOSIT","Exp2Run2CONS_GOOD","Exp2Run2CAPITAL_GOOD","Exp2Run2LOANS","Exp2Run2BONDS","Exp2Run2RESERVES","Exp2Run2ADV","Exp2Run2COCOS","Exp2Run3CASH","Exp2Run3DEPOSIT","Exp2Run3CONS_GOOD","Exp2Run3CAPITAL_GOOD","Exp2Run3LOANS","Exp2Run3BONDS","Exp2Run3RESERVES","Exp2Run3ADV","Exp2Run3COCOS","Exp2Run4CASH","Exp2Run4DEPOSIT","Exp2Run4CONS_GOOD","Exp2Run4CAPITAL_GOOD","Exp2Run4LOANS","Exp2Run4BONDS","Exp2Run4RESERVES","Exp2Run4ADV","Exp2Run4COCOS","Exp2Run5CASH","Exp2Run5DEPOSIT","Exp2Run5CONS_GOOD","Exp2Run5CAPITAL_GOOD","Exp2Run5LOANS","Exp2Run5BONDS","Exp2Run5RESERVES","Exp2Run5ADV","Exp2Run5COCOS","Exp3Run1CASH","Exp3Run1DEPOSIT","Exp3Run1CONS_GOOD","Exp3Run1CAPITAL_GOOD","Exp3Run1LOANS","Exp3Run1BONDS","Exp3Run1RESERVES","Exp3Run1ADV","Exp3Run1COCOS","Exp3Run2CASH","Exp3Run2DEPOSIT","Exp3Run2CONS_GOOD","Exp3Run2CAPITAL_GOOD","Exp3Run2LOANS","Exp3Run2BONDS","Exp3Run2RESERVES","Exp3Run2ADV","Exp3Run2COCOS","Exp3Run3CASH","Exp3Run3DEPOSIT","Exp3Run3CONS_GOOD","Exp3Run3CAPITAL_GOOD","Exp3Run3LOANS","Exp3Run3BONDS","Exp3Run3RESERVES","Exp3Run3ADV","Exp3Run3COCOS","Exp3Run4CASH","Exp3Run4DEPOSIT","Exp3Run4CONS_GOOD","Exp3Run4CAPITAL_GOOD","Exp3Run4LOANS","Exp3Run4BONDS","Exp3Run4RESERVES","Exp3Run4ADV","Exp3Run4COCOS","Exp3Run5CASH","Exp3Run5DEPOSIT","Exp3Run5CONS_GOOD","Exp3Run5CAPITAL_GOOD","Exp3Run5LOANS","Exp3Run5BONDS","Exp3Run5RESERVES","Exp3Run5ADV","Exp3Run5COCOS","Exp4Run1CASH","Exp4Run1DEPOSIT","Exp4Run1CONS_GOOD","Exp4Run1CAPITAL_GOOD","Exp4Run1LOANS","Exp4Run1BONDS","Exp4Run1RESERVES","Exp4Run1ADV","Exp4Run1COCOS","Exp4Run2CASH","Exp4Run2DEPOSIT","Exp4Run2CONS_GOOD","Exp4Run2CAPITAL_GOOD","Exp4Run2LOANS","Exp4Run2BONDS","Exp4Run2RESERVES","Exp4Run2ADV","Exp4Run2COCOS","Exp4Run3CASH","Exp4Run3DEPOSIT","Exp4Run3CONS_GOOD","Exp4Run3CAPITAL_GOOD","Exp4Run3LOANS","Exp4Run3BONDS","Exp4Run3RESERVES","Exp4Run3ADV","Exp4Run3COCOS","Exp4Run4CASH","Exp4Run4DEPOSIT","Exp4Run4CONS_GOOD","Exp4Run4CAPITAL_GOOD","Exp4Run4LOANS","Exp4Run4BONDS","Exp4Run4RESERVES","Exp4Run4ADV","Exp4Run4COCOS","Exp4Run5CASH","Exp4Run5DEPOSIT","Exp4Run5CONS_GOOD","Exp4Run5CAPITAL_GOOD","Exp4Run5LOANS","Exp4Run5BONDS","Exp4Run5RESERVES","Exp4Run5ADV","Exp4Run5COCOS","Exp5Run1CASH","Exp5Run1DEPOSIT","Exp5Run1CONS_GOOD","Exp5Run1CAPITAL_GOOD","Exp5Run1LOANS","Exp5Run1BONDS","Exp5Run1RESERVES","Exp5Run1ADV","Exp5Run1COCOS","Exp5Run2CASH","Exp5Run2DEPOSIT","Exp5Run2CONS_GOOD","Exp5Run2CAPITAL_GOOD","Exp5Run2LOANS","Exp5Run2BONDS","Exp5Run2RESERVES","Exp5Run2ADV","Exp5Run2COCOS","Exp5Run3CASH","Exp5Run3DEPOSIT","Exp5Run3CONS_GOOD","Exp5Run3CAPITAL_GOOD","Exp5Run3LOANS","Exp5Run3BONDS","Exp5Run3RESERVES","Exp5Run3ADV","Exp5Run3COCOS","Exp5Run4CASH","Exp5Run4DEPOSIT","Exp5Run4CONS_GOOD","Exp5Run4CAPITAL_GOOD","Exp5Run4LOANS","Exp5Run4BONDS","Exp5Run4RESERVES","Exp5Run4ADV","Exp5Run4COCOS","Exp5Run5CASH","Exp5Run5DEPOSIT","Exp5Run5CONS_GOOD","Exp5Run5CAPITAL_GOOD","Exp5Run5LOANS","Exp5Run5BONDS","Exp5Run5RESERVES","Exp5Run5ADV","Exp5Run5COCOS","Exp6Run1CASH","Exp6Run1DEPOSIT","Exp6Run1CONS_GOOD","Exp6Run1CAPITAL_GOOD","Exp6Run1LOANS","Exp6Run1BONDS","Exp6Run1RESERVES","Exp6Run1ADV","Exp6Run1COCOS","Exp6Run2CASH","Exp6Run2DEPOSIT","Exp6Run2CONS_GOOD","Exp6Run2CAPITAL_GOOD","Exp6Run2LOANS","Exp6Run2BONDS","Exp6Run2RESERVES","Exp6Run2ADV","Exp6Run2COCOS","Exp6Run3CASH","Exp6Run3DEPOSIT","Exp6Run3CONS_GOOD","Exp6Run3CAPITAL_GOOD","Exp6Run3LOANS","Exp6Run3BONDS","Exp6Run3RESERVES","Exp6Run3ADV","Exp6Run3COCOS","Exp6Run4CASH","Exp6Run4DEPOSIT","Exp6Run4CONS_GOOD","Exp6Run4CAPITAL_GOOD","Exp6Run4LOANS","Exp6Run4BONDS","Exp6Run4RESERVES","Exp6Run4ADV","Exp6Run4COCOS","Exp6Run5CASH","Exp6Run5DEPOSIT","Exp6Run5CONS_GOOD","Exp6Run5CAPITAL_GOOD","Exp6Run5LOANS","Exp6Run5BONDS","Exp6Run5RESERVES","Exp6Run5ADV","Exp6Run5COCOS","Exp7Run1CASH","Exp7Run1DEPOSIT","Exp7Run1CONS_GOOD","Exp7Run1CAPITAL_GOOD","Exp7Run1LOANS","Exp7Run1BONDS","Exp7Run1RESERVES","Exp7Run1ADV","Exp7Run1COCOS","Exp7Run2CASH","Exp7Run2DEPOSIT","Exp7Run2CONS_GOOD","Exp7Run2CAPITAL_GOOD","Exp7Run2LOANS","Exp7Run2BONDS","Exp7Run2RESERVES","Exp7Run2ADV","Exp7Run2COCOS","Exp7Run3CASH","Exp7Run3DEPOSIT","Exp7Run3CONS_GOOD","Exp7Run3CAPITAL_GOOD","Exp7Run3LOANS","Exp7Run3BONDS","Exp7Run3RESERVES","Exp7Run3ADV","Exp7Run3COCOS","Exp7Run4CASH","Exp7Run4DEPOSIT","Exp7Run4CONS_GOOD","Exp7Run4CAPITAL_GOOD","Exp7Run4LOANS","Exp7Run4BONDS","Exp7Run4RESERVES","Exp7Run4ADV","Exp7Run4COCOS","Exp7Run5CASH","Exp7Run5DEPOSIT","Exp7Run5CONS_GOOD","Exp7Run5CAPITAL_GOOD","Exp7Run5LOANS","Exp7Run5BONDS","Exp7Run5RESERVES","Exp7Run5ADV","Exp7Run5COCOS","Exp8Run1CASH","Exp8Run1DEPOSIT","Exp8Run1CONS_GOOD","Exp8Run1CAPITAL_GOOD","Exp8Run1LOANS","Exp8Run1BONDS","Exp8Run1RESERVES","Exp8Run1ADV","Exp8Run1COCOS","Exp8Run2CASH","Exp8Run2DEPOSIT","Exp8Run2CONS_GOOD","Exp8Run2CAPITAL_GOOD","Exp8Run2LOANS","Exp8Run2BONDS","Exp8Run2RESERVES","Exp8Run2ADV","Exp8Run2COCOS","Exp8Run3CASH","Exp8Run3DEPOSIT","Exp8Run3CONS_GOOD","Exp8Run3CAPITAL_GOOD","Exp8Run3LOANS","Exp8Run3BONDS","Exp8Run3RESERVES","Exp8Run3ADV","Exp8Run3COCOS","Exp8Run4CASH","Exp8Run4DEPOSIT","Exp8Run4CONS_GOOD","Exp8Run4CAPITAL_GOOD","Exp8Run4LOANS","Exp8Run4BONDS","Exp8Run4RESERVES","Exp8Run4ADV","Exp8Run4COCOS","Exp8Run5CASH","Exp8Run5DEPOSIT","Exp8Run5CONS_GOOD","Exp8Run5CAPITAL_GOOD","Exp8Run5LOANS","Exp8Run5BONDS","Exp8Run5RESERVES","Exp8Run5ADV","Exp8Run5COCOS","Exp9Run1CASH","Exp9Run1DEPOSIT","Exp9Run1CONS_GOOD","Exp9Run1CAPITAL_GOOD","Exp9Run1LOANS","Exp9Run1BONDS","Exp9Run1RESERVES","Exp9Run1ADV","Exp9Run1COCOS","Exp9Run2CASH","Exp9Run2DEPOSIT","Exp9Run2CONS_GOOD","Exp9Run2CAPITAL_GOOD","Exp9Run2LOANS","Exp9Run2BONDS","Exp9Run2RESERVES","Exp9Run2ADV","Exp9Run2COCOS","Exp9Run3CASH","Exp9Run3DEPOSIT","Exp9Run3CONS_GOOD","Exp9Run3CAPITAL_GOOD","Exp9Run3LOANS","Exp9Run3BONDS","Exp9Run3RESERVES","Exp9Run3ADV","Exp9Run3COCOS","Exp9Run4CASH","Exp9Run4DEPOSIT","Exp9Run4CONS_GOOD","Exp9Run4CAPITAL_GOOD","Exp9Run4LOANS","Exp9Run4BONDS","Exp9Run4RESERVES","Exp9Run4ADV","Exp9Run4COCOS","Exp9Run5CASH","Exp9Run5DEPOSIT","Exp9Run5CONS_GOOD","Exp9Run5CAPITAL_GOOD","Exp9Run5LOANS","Exp9Run5BONDS","Exp9Run5RESERVES","Exp9Run5ADV","Exp9Run5COCOS"
1,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25181.0251256605,2748.15400067531,59241.338878769,-52282.5930690229,0,0,0,0,0,25181.5197636492,2748.11793586133,59241.2071862677,-52282.6993963373,0,0,0,0,0,25181.1656095451,2747.62186250182,59241.1430271179,-52282.5875994492,0,0,0,0,0,25181.0985943022,2747.63974242207,59242.1568779892,-52283.3177509435,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25181.4832541392,2747.48832133661,59241.5148391231,-52282.9467139819,0,0,0,0,0,25181.396848048,2747.83335380102,59242.1342070574,-52283.3448669509,0,0,0,0,0,25181.3037445279,2747.34658658188,59241.1647836786,-52282.2484197604,0,0,0,0,0,25181.5791482608,2746.88462199691,59241.1058383655,-52282.4863641267,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25181.9799555804,2747.24098195725,59240.8539499548,-52281.8874797008,0,0,0,0,0,25181.6414247707,2747.22744464928,59241.617261994,-52282.5728119786,0,0,0,0,0,25181.5958832143,2747.38098016704,59241.1861801516,-52282.6739762222,0,0,0,0,0,25182.0811975636,2747.30080807933,59241.6982229866,-52282.9104567215,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25179.8564088616,2748.15887034229,59240.8434084153,-52281.6972659569,0,0,0,0,0,25181.2206730006,2747.36534064764,59242.1267102099,-52283.3126496627,0,0,0,0,0,25180.7717107067,2748.33369628532,59240.9006793006,-52282.1805830873,0,0,0,0,0,25182.1611943199,2746.87697953658,59241.2534247357,-52282.483955398,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25180.9958798322,2748.69488466414,59240.9915796295,-52282.5239040912,0,0,0,0,0,25181.7242190029,2747.85739761886,59240.8015379715,-52282.1029988939,0,0,0,0,0,25180.7662068827,2748.06631002172,59241.4030243297,-52282.4408837171,0,0,0,0,0,25181.5593869079,2747.86232326526,59241.3493910909,-52282.5565616356,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25182.5594119482,2747.21457576017,59240.9817280355,-52282.7306590656,0,0,0,0,0,25180.4801058258,2748.31355867955,59240.7888950257,-52282.3156541386,0,0,0,0,0,25181.2609121381,2747.96742529837,59241.6194197841,-52282.7950465109,0,0,0,0,0,25182.3797252168,2746.21504167961,59241.609324409,-52282.5114155884,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25180.7944018535,2747.79559114962,59241.1665070419,-52282.3716646818,0,0,0,0,0,25182.0761731939,2746.82177900455,59241.7840547604,-52283.28593339,0,0,0,0,0,25179.9857391685,2749.05432514841,59240.8176221865,-52282.3044648115,0,0,0,0,0,25181.8886553617,2747.05959303676,59240.9587047925,-52282.1679042313,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25180.9844549764,2747.40175865361,59241.6480112073,-52283.0033057289,0,0,0,0,0,25181.5365465456,2747.44094519116,59241.5007292284,-52282.9675658527,0,0,0,0,0,25182.0869073408,2747.74760933274,59241.8976259405,-52283.0866967173,0,0,0,0,0,25181.9896674608,2746.78866374047,59240.8892376097,-52281.9219755039,0,0,0,0,0,25182.6976438778,2746.38420229204,59241.5645026569,-52282.7572788519,0,0,0,0,0,25181.3018102378,2747.1245976872,59241.0841869088,-52282.4220130652,0,0,0,0,0,25181.3635500903,2747.97149039062,59241.8774696905,-52283.021019244,0,0,0,0,0,25180.6317410078,2747.96174631846,59241.4535364025,-52282.3592998379,0,0,0,0,0,25181.0457678252,2748.6232222438,59241.2332961122,-52282.6722686917,0,0,0,0
2,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25120.6201800468,2879.26941901808,59725.9263667431,-52602.4097364396,0,0,0,0,0,25134.1753707377,2894.75762196405,59706.1445302779,-52608.829320965,0,0,0,0,0,25146.3226532617,2888.12901790365,59718.9292868368,-52630.011406015,0,0,0,0,0,25151.0762145044,2890.65318682726,59717.9875526392,-52635.0900427048,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25070.2354791327,2897.83642196177,59724.2319932211,-52568.3681489305,0,0,0,0,0,25120.3347985544,2923.31630553192,59726.6720098539,-52640.7635977263,0,0,0,0,0,25124.9869228616,2888.66129314195,59709.4039342873,-52598.8824083349,0,0,0,0,0,25096.8237163708,2912.4760278873,59716.9805863129,-52600.2847470842,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25150.6432700245,2881.69948409504,59718.2326028851,-52626.2453818741,0,0,0,0,0,25143.3564811355,2924.15650285556,59722.8494410783,-52660.7425150256,0,0,0,0,0,25148.6726320523,2876.19475290561,59725.2644182336,-52628.1307921459,0,0,0,0,0,25146.9458802505,2898.37206353398,59731.8241503824,-52649.9602519956,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25168.4924497993,2885.68675495415,59721.5517432745,-52651.3895480799,0,0,0,0,0,25140.1762619036,2861.58281857435,59720.8552499283,-52601.4159038447,0,0,0,0,0,25163.8212594174,2894.54047776,59720.499588683,-52652.8150230601,0,0,0,0,0,25162.4133125677,2891.82666300943,59705.8718896631,-52635.3619899053,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25162.1522820615,2894.67926585652,59719.2353813855,-52650.7681832594,0,0,0,0,0,25113.5964291054,2930.80540119224,59716.0746093222,-52630.8751466106,0,0,0,0,0,25136.9893621777,2898.31357583374,59725.1464665137,-52635.0485705823,0,0,0,0,0,25136.6329013019,2904.35153713541,59738.6755252814,-52652.7820521922,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25150.334287155,2898.25174833771,59710.3948808029,-52633.0059582447,0,0,0,0,0,25118.0708802592,2903.06321421019,59721.4577953945,-52618.5000386019,0,0,0,0,0,25132.3136071653,2868.02500264056,59724.960548778,-52603.28378394,0,0,0,0,0,25108.3397507714,2903.0690119644,59731.1947542687,-52616.5510175642,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25165.5616639351,2887.88045020297,59719.650180083,-52649.3807919416,0,0,0,0,0,25132.6149500769,2927.34135376326,59713.0426309885,-52644.5984909488,0,0,0,0,0,25177.7210789813,2847.77096713424,59715.7372400081,-52621.9776693544,0,0,0,0,0,25150.1615303068,2913.1344085803,59721.2946825474,-52656.8828952352,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25167.2042294454,2891.75422042943,59729.4364998437,-52663.6208090393,0,0,0,0,0,25166.4823849304,2898.01814987969,59723.3264399747,-52662.9502239268,0,0,0,0,0,25188.782739813,2872.76274810673,59720.6208813753,-52657.6174610085,0,0,0,0,0,25150.6055568564,2896.83296060108,59720.9248402252,-52643.2111921387,0,0,0,0,0,25143.946416169,2912.44517991973,59731.9730837626,-52660.1655628296,0,0,0,0,0,25153.8760725278,2896.41642499848,59722.4389569737,-52648.551622332,0,0,0,0,0,25144.081612995,2908.11228912094,59720.3420553875,-52644.6650395259,0,0,0,0,0,25126.8853721831,2913.37320104063,59736.132502081,-52649.6845525188,0,0,0,0,0,25058.4269765445,2912.14753295563,59730.4532690832,-52573.7613862603,0,0,0,0
3,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16563.8681681545,10538.1665400274,59948.7423363629,-51748.9075763,0,0,0,0,0,16662.2036645037,10533.3761524101,59941.711284434,-51834.0420006106,0,0,0,0,0,16499.6785799696,10612.7316047279,59948.8321828332,-51758.8372775284,0,0,0,0,0,16540.1779126262,10527.6069780678,59947.2665169635,-51709.677697645,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16463.9370491377,10582.7085509149,59944.9274549587,-51689.7637597717,0,0,0,0,0,16579.0640167347,10516.3254565125,59966.2329977016,-51753.3192494086,0,0,0,0,0,16596.6115483018,10537.5952333874,59940.6153563844,-51775.4865530369,0,0,0,0,0,16513.9303770717,10562.2137081845,59940.7608411758,-51713.0386910607,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16636.4652298673,10526.8583471721,59947.3960903055,-51806.9568511831,0,0,0,0,0,16587.3386182002,10487.9114973469,59973.7113056071,-51740.150382718,0,0,0,0,0,16578.3024120016,10530.5859585357,59967.1461298121,-51775.0432130881,0,0,0,0,0,16635.5972616013,10492.2270261864,59975.5876286382,-51796.5654993444,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16595.8285544334,10532.0886960273,59945.4825860926,-51771.1320995192,0,0,0,0,0,16583.0428057145,10532.2703361993,59942.0247293986,-51755.7448650319,0,0,0,0,0,16535.5570613999,10553.489043538,59952.4981708837,-51733.8897341895,0,0,0,0,0,16597.3263362613,10529.0142619782,59928.5999581401,-51752.8504040014,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16575.5256607981,10508.3539697865,59957.2607224528,-51736.3968509018,0,0,0,0,0,16495.0864910276,10577.3737001341,59947.7616136438,-51711.2581031646,0,0,0,0,0,16537.6884930615,10553.8812268633,59949.1920644975,-51735.5276697955,0,0,0,0,0,16543.7358984911,10524.406602498,59973.9865546205,-51737.6819166961,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16525.6633618571,10557.7294181763,59951.5878217827,-51730.2215995391,0,0,0,0,0,16594.8746170436,10509.3454995958,59940.0195055652,-51743.6684658744,0,0,0,0,0,16490.6824782683,10576.2179698465,59943.1920057591,-51709.6288810714,0,0,0,0,0,16512.7042342214,10520.5343890947,59968.8328608679,-51695.6473992515,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16546.7439859866,10555.8041675981,59944.2163065334,-51746.7220020111,0,0,0,0,0,16588.9822105661,10470.8776007224,59940.7075958917,-51696.0517010706,0,0,0,0,0,16641.7259346592,10521.4741265798,59927.3736919624,-51793.7416289929,0,0,0,0,0,16531.8208492709,10578.1632256349,59955.5891673461,-51758.63924423,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16594.3995923137,10561.0034803041,59962.2717671351,-51813.0069691483,0,0,0,0,0,16646.9934131278,10547.682420788,59948.4590083924,-51839.1899917979,0,0,0,0,0,16603.8651407103,10511.6101471464,59960.1744103692,-51773.3910823741,0,0,0,0,0,16527.7317738338,10592.0817803961,59944.0812817298,-51757.2637795383,0,0,0,0,0,16674.6235541874,10498.7050692626,59960.4834551561,-51826.345724195,0,0,0,0,0,16598.0867791549,10523.0335615426,59950.0333175096,-51767.680135776,0,0,0,0,0,16591.6480185152,10569.2378190852,59944.5574521403,-51797.3079859748,0,0,0,0,0,16408.9122784814,10594.425742318,59955.0756892278,-51652.3890601332,0,0,0,0,0,16520.2416671588,10556.4658956395,59956.5158585524,-51723.2007400484,0,0,0,0
4,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,12755.5812279188,13466.6373255103,56062.2952031518,-46907.3969330908,0,0,0,0,0,13039.6535434243,13401.4850399188,55993.8861602071,-47046.1028023695,0,0,0,0,0,11195.514551297,15255.0383624311,55885.6871465605,-46953.4846258269,0,0,0,0,0,12848.4892787591,13355.5865045573,56001.5575203904,-46393.9867226304,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,11250.3498377941,15164.3241792243,56017.3987247087,-47042.3257679708,0,0,0,0,0,10366.7148582746,16000.2231683857,55990.378860933,-46971.5034626157,0,0,0,0,0,10030.3773317903,16363.4863530568,55970.765014836,-46978.6145771384,0,0,0,0,0,11734.4767258827,14519.3781274012,56043.3538605025,-46915.9374991168,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,12171.3499471581,14333.070411517,55911.5564013426,-47030.4037798624,0,0,0,0,0,12623.0067897788,13633.4028121288,56075.9658196091,-46934.0875544598,0,0,0,0,0,11590.2934088644,14702.3311000859,55988.0961732583,-46895.1583573636,0,0,0,0,0,10898.2719411004,15438.8866236089,55979.8310043087,-46923.1469148261,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,9930.43324338511,16405.4856874358,55931.1308268877,-46889.038671159,0,0,0,0,0,12511.8873574369,13800.7463521476,55981.4794095139,-46907.547597342,0,0,0,0,0,10773.8202411263,15505.0124342004,55957.0110123421,-46851.5701420341,0,0,0,0,0,10591.0031783186,15816.2020543604,55933.7403102076,-46957.6745249225,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,11558.5390505969,14802.8853777062,55967.630004976,-46937.1716367816,0,0,0,0,0,11629.1984905057,14826.9289438814,55979.7459049161,-47040.228710056,0,0,0,0,0,11178.8731945228,15208.0286237896,56007.8310815614,-47002.6875004206,0,0,0,0,0,12222.93475986,14055.0493089642,56010.5589627524,-46903.8034613629,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,11121.8836783429,15256.2029177149,56050.9586836445,-47033.1932971117,0,0,0,0,0,12092.4004861028,14294.9829429802,55996.3095288341,-47012.7765492512,0,0,0,0,0,10827.4692529504,15497.1441930652,56001.3881716078,-46939.5255310087,0,0,0,0,0,10586.0096121038,15619.7125865504,56000.4311906105,-46815.3297154213,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,10809.0144122517,15548.5472042874,55951.7661915474,-46928.8533445009,0,0,0,0,0,10753.6299949359,15372.8513459218,56068.4874115763,-46815.6416503569,0,0,0,0,0,10843.9319461737,15587.0757455508,55980.5852773527,-47033.01963209,0,0,0,0,0,12314.990284375,14040.4010847553,56017.0109129833,-46978.981507672,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,11221.8812648971,15236.4494195604,55960.8609960249,-47026.1628798109,0,0,0,0,0,11331.84274576,15103.7888624488,55936.8706534835,-46982.2663457276,0,0,0,0,0,13065.0668293196,13341.7366261946,55956.7548628343,-46982.2693073032,0,0,0,0,0,12440.1153972605,13920.4613235765,55986.2666190972,-46959.073611824,0,0,0,0,0,11177.1683702861,15219.0921469585,56032.4347913524,-47036.7283465417,0,0,0,0,0,11833.7891643081,14432.5562759835,56049.8968430753,-46936.2053505831,0,0,0,0,0,11422.2046360317,15011.3213856775,55965.4596020453,-47014.3941255042,0,0,0,0,0,9597.89958056291,16731.4051869793,55888.3845170396,-46830.3019574093,0,0,0,0,0,10562.00742707,15854.0431929858,55952.5944422892,-46983.660099676,0,0,0,0
