"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
94,1,0,1,1,1,1,4,3,1,1,1,4,0,0,0,1,0,1,0,1,1,2,0,0,3,1,4,0,1,0,1,1,3,3,0,1,2,0,0,0,1,2,0,2,4
95,2,0,2,4,1,2,3,2,1,1,2,1,1,0,1,2,0,1,1,3,2,1,0,1,2,2,2,2,1,3,2,1,6,2,0,2,4,1,2,0,2,1,2,2,5
96,4,1,1,2,2,4,2,4,0,1,4,1,0,0,2,4,2,0,2,4,4,1,2,0,1,4,2,0,0,2,4,2,1,3,0,4,3,0,2,0,4,3,2,1,4
97,3,0,0,0,0,3,2,3,3,2,3,1,1,1,0,3,3,1,6,2,3,0,1,1,3,3,4,1,1,2,3,2,5,1,1,3,2,1,0,1,3,1,1,1,2
98,2,2,0,2,0,2,1,1,2,2,2,0,0,0,1,2,3,0,3,2,2,3,1,1,1,2,0,4,0,1,2,1,2,1,0,2,2,0,1,1,2,1,0,0,6
99,1,0,1,3,0,1,3,1,3,1,1,2,0,0,2,1,5,0,5,1,1,1,0,1,2,1,2,1,0,2,1,0,4,1,0,1,1,1,1,0,1,3,0,1,4
100,0,1,0,2,1,0,3,2,1,0,0,4,0,0,0,0,7,1,2,2,0,1,2,0,3,0,0,2,1,2,0,0,4,0,2,0,0,3,1,0,0,2,0,0,4
101,3,1,1,4,1,3,1,3,2,1,3,1,1,0,1,3,2,1,2,1,3,0,0,1,4,3,0,2,0,0,3,1,6,1,0,3,0,3,1,0,3,2,1,0,4
102,2,0,0,3,2,2,1,3,1,3,2,0,0,0,1,2,2,3,2,3,2,0,0,2,1,2,0,1,0,0,2,2,3,2,0,2,0,1,0,0,2,0,4,0,2
103,2,2,0,2,3,2,2,3,1,0,2,1,0,0,2,2,4,1,1,2,2,1,0,1,2,2,0,1,0,0,2,0,3,2,0,2,0,0,0,0,2,0,3,1,3
104,0,1,0,1,0,0,0,1,1,0,0,1,1,0,3,0,4,1,2,1,0,2,1,0,0,0,1,1,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1
105,0,0,0,3,2,0,0,3,0,0,0,1,0,0,2,0,1,1,2,1,0,2,0,0,3,0,1,1,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,3
106,1,1,1,1,1,1,1,2,0,1,1,2,1,0,3,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,2,0,0,1,0,1,1,0,1,0,0,0,1
107,0,1,0,1,1,0,1,1,2,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
108,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,2,1,2,1,1,1,0,1,1,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,3,0
109,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,3,0,1,2,0,0,1,1,3,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1
110,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2
111,0,1,3,1,2,0,1,0,1,1,0,1,1,0,2,0,4,0,1,2,0,0,0,0,2,0,1,0,1,1,0,3,2,1,0,0,0,0,0,1,0,1,0,1,1
112,1,0,5,2,1,1,0,1,0,2,1,2,2,1,2,1,2,0,1,2,1,2,1,0,4,1,0,0,0,0,1,0,2,0,0,1,1,2,0,2,1,0,2,1,0
113,2,0,3,3,1,2,1,1,2,0,2,1,1,0,1,2,0,0,1,0,2,3,0,0,1,2,0,1,1,1,2,0,1,0,0,2,0,0,1,1,2,0,0,0,1
114,1,0,2,1,1,1,1,1,0,1,1,3,3,0,3,1,2,0,0,1,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,2
115,0,0,1,1,3,0,1,0,1,0,0,1,6,0,3,0,2,1,0,2,0,1,2,1,2,0,1,0,0,1,0,0,1,1,1,0,0,1,0,2,0,0,0,1,1
116,0,0,0,1,1,0,0,1,0,3,0,1,3,0,3,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1
117,2,1,2,2,0,2,0,0,4,0,2,3,5,0,0,2,1,1,0,1,2,0,0,0,1,2,1,2,0,1,2,2,0,0,1,2,0,2,0,3,2,0,0,0,0
118,1,3,1,0,0,1,0,0,1,1,1,2,3,0,1,1,1,1,1,0,1,1,0,1,2,1,0,1,0,0,1,1,2,1,0,1,1,2,0,1,1,0,1,0,1
119,0,0,2,2,0,0,2,1,2,0,0,2,2,0,0,0,1,0,0,2,0,2,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,1,1,3,2
120,1,1,1,1,0,1,0,1,0,0,1,2,2,1,0,1,0,0,0,1,1,0,1,1,1,1,3,0,0,0,1,1,2,1,0,1,0,2,0,0,1,1,0,3,2
