"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
96,66666.8612366122,65099.8294378763,66813.4469462092,64735.6336776516,64126.2710692952,66666.8612366122,63173.2425331511,67422.146059746,63342.8962326437,65119.4178915951,66666.8612366122,66608.7341921156,68159.6690532415,67102.5560500853,63778.7902223214,66666.8612366122,74843.8013403234,66228.1332827128,73029.6229489184,67701.8786437909,66666.8612366122,63404.6898464257,65263.7036281674,64820.5058068086,63344.0296440759,66666.8612366122,64608.4160040107,67315.6474149311,65837.7340002322,66314.8257069767,66666.8612366122,63493.8692625245,72583.6847120289,65888.2230611109,68017.1776550416,66666.8612366122,63627.9059322292,67860.0955461764,65409.5655894706,65958.7319952685,66666.8612366122,64978.2911441335,65468.5293149427,63865.4180748222,67154.0002981117
97,67038.6122039685,65075.5345441251,66978.0250725331,66301.026792683,64645.7389703829,67038.6122039685,62495.6206271569,66484.2666534403,64825.0015656324,64897.4447162207,67038.6122039685,66728.258749553,68424.608957503,67441.2231100776,62941.9616825449,67038.6122039685,74137.5583717499,66699.4900147397,72361.6593446103,67046.6963432767,67038.6122039685,62257.0798452254,65494.6982313416,65136.5732957782,67067.5508002662,67038.6122039685,64250.7214734427,67294.0753151003,66067.7046349476,65398.7265242645,67038.6122039685,63642.0353777294,68338.3053690272,65710.8495521987,68545.1564909684,67038.6122039685,63890.9661409392,68366.4800943388,65802.332175684,65260.4182247715,67038.6122039685,64148.9372107051,65635.201582805,64280.6881797485,66976.9076169507
98,67746.8877047609,65754.768001476,67612.5791476695,66583.1467730258,66226.5196134151,67746.8877047609,64330.8411701533,66321.3339548483,64670.5292957755,64443.6268405467,67746.8877047609,66891.5513210395,69377.0373984469,66935.986308706,63778.7365308409,67746.8877047609,74113.2483284007,67359.3601076578,70364.3873197799,66087.7310582428,67746.8877047609,62805.5669575472,66524.7844456501,65056.8746922338,68301.4661625403,67746.8877047609,63286.7700926789,67851.6750793266,66348.7669455945,64130.5181188528,67746.8877047609,64567.1121699062,68807.6141385736,66829.1867321735,69069.7440919883,67746.8877047609,64510.1189196338,68494.2363494425,65803.7533312395,65973.3384839277,67746.8877047609,64158.8878904569,66030.9005859636,64994.1172696998,67074.4373845682
99,65949.0710213879,66542.3629825318,68511.352203402,66813.1826900975,67278.1557761274,65949.0710213879,65149.10769643,66902.386736832,64881.2320205022,64525.797698022,65949.0710213879,66579.6054024254,70966.7253414102,67143.1173847102,64513.7797464132,65949.0710213879,72914.0579033824,67559.5334990668,68745.3059602548,65743.2743480058,65949.0710213879,63991.3970091427,66735.2253173297,65788.9695796311,68433.4068271533,65949.0710213879,63369.9245979947,68260.8091147669,65923.4352917214,64221.346290244,65949.0710213879,65684.1654601601,70261.0919876317,66311.4278906959,69507.7111436869,65949.0710213879,64954.9497585674,69580.6282527741,66081.4736986335,67344.584144783,65949.0710213879,65078.4515852175,66018.4916399099,66153.1386394664,67811.6389300646
100,68179.4773423699,66697.6809152564,70052.5173339358,67398.0764502618,68397.9708121007,68179.4773423699,65597.0827827053,67074.2426899412,64726.9717512843,66531.0798014311,68179.4773423699,66898.018936206,73148.9910840896,68805.2337709208,65773.5452426087,68179.4773423699,72216.45841206,68818.5875097981,70795.239527569,65245.0445669224,68179.4773423699,64807.7736630325,67290.8870072451,66100.8502873764,68808.3741392398,68179.4773423699,63681.2205163121,69869.3287496448,66338.9811341437,65175.1599494174,68179.4773423699,66224.5803058291,68377.3989742322,66810.5825878431,69323.1045688941,68179.4773423699,65401.0213574262,70806.2036831819,65749.3205584539,68620.7443784874,68179.4773423699,64853.1043249454,66127.4705423876,67070.4491119111,66972.9955700285
101,67874.8222085695,67693.0959498182,71189.3575166125,67501.8604608388,69196.7231536782,67874.8222085695,66440.547035501,66558.5836986899,65285.5320559788,67451.2218561334,67874.8222085695,65778.2410724403,74707.239109729,69961.8113667575,67118.2932538142,67874.8222085695,68917.5581179803,69036.2227456634,69991.8261263035,65609.0973865931,67874.8222085695,65313.3525382431,67949.4615163591,66038.6297487994,69124.5994787593,67874.8222085695,64807.1713601362,71475.5332450023,66608.9620501089,65515.7700070747,67874.8222085695,66783.9372610668,69145.8649224292,67661.5936257266,70425.5704481094,67874.8222085695,66176.5637246832,71424.9067829436,66273.5687484289,70498.230807966,67874.8222085695,66362.6869739111,67418.7621111554,67470.9995733126,65916.107009976
102,68327.7629736359,68379.5884364034,72771.0096232014,67803.0743355993,69969.5242166878,68327.7629736359,65496.2697079533,67094.0339376143,65567.923266892,68699.4945436439,68327.7629736359,64463.5073035861,75917.9216610144,70003.8954220846,67868.8202161994,68327.7629736359,69332.5304543081,69871.5098041353,68836.0607792634,65570.4836293752,68327.7629736359,66576.3639457652,68178.6666679189,67009.9720859765,68989.4940351593,68327.7629736359,66390.0290187831,72075.1210557746,67185.6616263061,66756.1292338342,68327.7629736359,67455.8179701785,68126.2532560758,67550.3841338757,71813.0546184835,68327.7629736359,66158.9185842354,71002.4547455926,67210.7020480456,72083.6272376702,68327.7629736359,64690.0876985099,68116.1380360936,67377.620589542,65502.3133819565
103,68435.7435489335,69233.123838188,74643.5623074222,67292.3942538824,70420.1730748858,68435.7435489335,67020.0636806868,66951.9197035472,66386.7487931075,70838.2130684125,68435.7435489335,66465.2182128894,76672.2440719322,70184.1169239802,68642.9053847595,68435.7435489335,69486.9463816312,69514.2029234373,69123.5332498448,66252.1443620214,68435.7435489335,66801.1015604933,68072.8683541226,67694.6185032864,69986.5206009806,68435.7435489335,67836.27142087,74235.3033723529,68690.5835195722,67546.3035240053,68435.7435489335,67360.353839438,69348.1695427301,67996.1651877854,73683.3714534604,68435.7435489335,67154.4707116503,71312.9288952013,68419.556374074,73533.4646140191,68435.7435489335,66652.0105402963,67988.3254895818,67138.0593785418,65379.8049015612
104,66563.4675635126,68346.8266167348,71888.6280119849,66924.9086788428,65844.0324171257,66563.4675635126,65770.6048478477,65557.5981039955,64924.1364574148,70138.981601979,66563.4675635126,67365.9670273916,73422.0688787022,67381.9118808396,67416.9516313629,66563.4675635126,68890.759970304,67860.1937859767,68442.1054211086,65665.6149064281,66563.4675635126,65795.7290581187,65798.1789440578,65209.2028435896,67300.5625822139,66563.4675635126,67003.5766019129,70100.0115299937,66997.9960699474,66256.1593584403,66563.4675635126,67180.7958185781,67402.1596761828,66480.3201293766,71567.1884014106,66563.4675635126,65270.2941821345,69374.9138873081,66802.8024365103,69577.0873308659,66563.4675635126,66637.587388049,67205.9589312197,65818.8069652478,63919.5002221877
105,64815.4345706435,67769.180530639,69220.777607807,66641.8788127963,64027.8854349885,64815.4345706435,64404.6120945998,64612.9220629958,63658.6614920688,69882.4001399799,64815.4345706435,67882.678236152,70390.4578839877,64943.8570399769,66616.2838881511,64815.4345706435,68183.1820803663,66651.9577924621,67534.573507402,65372.667989958,64815.4345706435,64025.28076511,64131.8233650653,62349.2128969333,65851.7849502629,64815.4345706435,65806.8264940821,67464.3580691652,66063.9120296505,65158.7086345568,64815.4345706435,66618.2941715586,65649.8417641574,65157.1656073747,69705.0668046521,64815.4345706435,64273.733479154,67884.7575076666,66719.8819476257,65648.5178932626,64815.4345706435,66161.9750123533,65707.5010584914,64058.8638445244,63728.6914115501
106,66185.7814032272,69206.7161196929,71433.343061682,67132.957218424,66751.6037531527,66185.7814032272,66080.9557622535,65212.4803548606,64833.5430891709,71112.4918883309,66185.7814032272,69160.9120213832,73175.7812112439,68566.2670973852,67710.7601371348,66185.7814032272,69047.1369870581,68620.1968923569,66798.8227245597,65755.502343618,66185.7814032272,66163.187553279,66216.484439566,63857.7840700424,69362.6529001407,66185.7814032272,66557.3577869094,70144.9616386106,67744.2016955435,66296.2723282101,66185.7814032272,67223.3863834634,65172.2961421014,66113.7423988649,72438.3876478909,66185.7814032272,66078.8280748269,70754.508261486,68595.3393747793,67544.6757946457,66185.7814032272,66663.7444684316,66914.8859004494,66329.5406391623,64708.0697771572
107,67025.8667063015,68691.8044070509,71681.6616606868,67377.3552374556,66966.8757449517,67025.8667063015,66080.299892316,65166.7931029138,66846.7573589394,70382.9676581544,67025.8667063015,68920.9414789592,74020.2137633663,69777.8586732664,68091.3441581663,67025.8667063015,68453.1892884819,68026.5485618273,66546.7058307206,65845.8939408544,67025.8667063015,66422.8770067905,67292.4779223289,65274.3183343988,70907.4988993793,67025.8667063015,65502.7565714975,69052.6127373816,68057.8461120373,67178.5200660379,67025.8667063015,66838.8989467993,65311.7013286527,67031.0807619541,73710.9728393578,67025.8667063015,67070.7436954435,70559.9392790064,67523.5106503737,67551.6761485354,67025.8667063015,66116.3540190684,66332.6817801977,67569.8155924564,66764.2087368023
108,66327.5308662705,67600.3101617512,71876.2610261083,67803.8517823054,68280.4789315305,66327.5308662705,65894.9553774188,64919.1780520486,67538.4353050309,70134.3153492448,66327.5308662705,68911.7902807716,73991.6847952798,70822.7470540156,67841.0405435023,66327.5308662705,67106.8328574564,66607.38190854,66040.6490894789,66078.5711573113,66327.5308662705,66169.8863416282,67558.3730989533,66039.1711555804,71335.6580372224,66327.5308662705,68037.4145913369,69922.4947600284,67544.8518942193,66958.701036518,66327.5308662705,67114.9281342311,64245.8716269711,66735.6606876802,74244.0822626937,66327.5308662705,66918.8072989936,70835.1332388496,67975.673778175,67753.6779811521,66327.5308662705,66023.7184276074,65336.377109196,67318.1790953024,67689.1744095991
109,66170.455947148,68571.879350885,73806.4185718288,67782.7340907717,69313.5805200474,66170.455947148,66929.5218171524,66496.278406064,68649.1513965189,70598.3465075142,66170.455947148,69118.7406762399,74291.0278881972,72452.214498503,68894.0040043278,66170.455947148,66585.21838829,68343.5876679288,66559.780413309,66335.7969082352,66170.455947148,66770.8243490986,68415.264466873,67619.4583065523,71729.4584964456,66170.455947148,69052.2594761712,71561.6097443549,67914.5405257569,67640.6097694113,66170.455947148,67846.9295407631,64627.7610322234,67253.0122540602,75583.7104431215,66170.455947148,67810.292076586,72040.2009980138,68749.1441284135,69532.7588017211,66170.455947148,67283.7549420011,65435.3417242394,66943.4143896071,68543.2129813715
110,66963.0520170811,68753.5992576961,74674.5376713073,68910.6983562447,70313.8042497891,66963.0520170811,66998.233261555,67045.4119867951,69660.4525912003,70377.3453647441,66963.0520170811,68771.6478453733,73014.4283198775,72906.8017700699,69290.2173270441,66963.0520170811,65915.3814501158,70053.4292076771,66561.7799554651,67017.3320577525,66963.0520170811,67069.0347981592,68555.4151889611,68020.0504621211,72093.516745006,66963.0520170811,69574.5173327871,72272.4087833021,68154.6772541845,67827.5753103383,66963.0520170811,68098.4892290226,65540.7789436427,67661.8266824718,75647.0067146018,66963.0520170811,68697.1085438037,71641.3329340498,69199.8892298661,70682.8544935225,66963.0520170811,68128.6256686491,67156.396531037,67877.7887217402,68787.0161258222
111,67442.4623870376,70663.4579248927,74864.1651280149,69397.2402413416,70629.6907143489,67442.4623870376,68476.6555734202,67240.7735919723,70129.2951908682,70639.3600015059,67442.4623870376,69328.9593491498,72213.1865302356,72877.968747878,68845.9918395753,67442.4623870376,66578.3474890027,70229.9569739859,67994.9009831064,68035.5129230308,67442.4623870376,67527.808874457,68224.1704922394,68214.4064144999,72258.1185160192,67442.4623870376,70429.6177212537,72624.7204619593,68650.1483464277,68037.3384093412,67442.4623870376,68958.1485924325,66344.9158479966,68216.9417389799,75625.2993618534,67442.4623870376,68648.3419564325,71762.4710677208,69438.0892158979,72049.4482375155,67442.4623870376,68996.3535089761,67570.5297579583,68395.493408354,68474.3029454382
112,67456.3628952965,70827.6137968351,74552.8033590945,70220.9489741674,71125.303715983,67456.3628952965,69193.6873005197,67250.5762398112,70245.0523028115,70337.1122148523,67456.3628952965,70147.0824245675,71371.061936358,72615.2229801645,69100.2516175737,67456.3628952965,66326.736404225,70105.6448336395,67087.1071485165,67651.3127139677,67456.3628952965,68109.9019683244,68226.8845322353,68616.2066166777,72311.7109303923,67456.3628952965,70677.6816134518,72592.5542201685,69766.4025826922,68779.159907772,67456.3628952965,68789.7409651785,66499.4497610953,68272.4192342514,75649.0285889794,67456.3628952965,68898.2396937021,71821.7298463229,70228.2256109171,72170.5949153147,67456.3628952965,69005.1460697996,69093.8357981924,69974.866036868,69719.8791177294
113,67789.5944663433,70734.3809034443,75457.6684763687,71093.0001374944,71767.5269033386,67789.5944663433,69590.6016416077,66768.9792985058,70508.3864200672,70748.3683688451,67789.5944663433,70090.0460163235,70804.3178957641,72541.263098745,69309.0584866052,67789.5944663433,67210.3089659457,70329.5060243795,67182.8629912613,67719.8835428466,67789.5944663433,69418.8883123624,67970.8560523127,68764.3554686849,73059.4926375078,67789.5944663433,70807.9091671005,72830.7573220212,71220.5508564466,69375.4508640959,67789.5944663433,69497.2837710375,67594.257474255,68600.5436108277,76873.5502606333,67789.5944663433,69227.5867724415,71807.393274175,70146.4456404006,71324.3330749418,67789.5944663433,68438.458980133,69752.378615665,71653.6737647626,69763.5138748204
114,67024.8421989912,70979.8191387592,72633.6569251454,70408.1362365069,72762.9735472302,67024.8421989912,69840.8801890184,66956.679378946,70448.0701009045,71489.0539433919,67024.8421989912,70143.3677387017,70672.4230122493,73199.9269139333,68352.4723974853,67024.8421989912,68090.3466258803,70267.7308934016,67969.4220688478,68600.0084544491,67024.8421989912,69765.3817830406,69450.4849574306,68747.0046508008,76940.7978890573,67024.8421989912,71456.9439864094,73177.7697660333,71486.9955712845,69544.8580920931,67024.8421989912,70472.4493249516,68064.4478117599,69153.2204110994,77760.6515360791,67024.8421989912,70216.4865658327,72210.5009417482,70731.1344859408,70386.1411649442,67024.8421989912,69032.3951849482,70217.5402666441,73220.2286384818,70960.6856808935
115,67606.075011883,70683.6655431415,72607.8327417798,70539.6145235725,72324.615011452,67606.075011883,70277.2952666954,67602.6166186862,70556.0565839849,71196.660983623,67606.075011883,70787.6998898261,70645.6600307569,73440.2558340176,68547.2321266375,67606.075011883,68838.2564126116,71040.0513047661,68524.2194615393,69011.1267988482,67606.075011883,70627.4558426447,70395.8302123113,69133.1065603876,74083.6128951253,67606.075011883,72305.8223395183,73463.7629473735,71499.8101355684,70409.6666680243,67606.075011883,70186.2499828947,68266.3779240061,69545.489640241,78358.2463165777,67606.075011883,71276.2605447298,72873.3505798457,71307.942144814,70535.947292357,67606.075011883,70139.068036956,70224.0770249367,72901.7378690726,71909.2340600275
116,68569.9038883334,69955.8545245463,72044.1716600629,70842.7599255111,71818.7821640383,68569.9038883334,71388.4800397772,68088.2671217905,72598.3863579632,71469.8186784742,68569.9038883334,71022.4370204707,69652.3403174934,73876.3257531914,68927.7816855752,68569.9038883334,69196.9320552742,72158.2256661352,68980.6904739288,69618.8454633162,68569.9038883334,69965.3976972238,71403.0844272465,70232.7702242425,73770.4895390763,68569.9038883334,73082.7317961003,73346.1212499498,71814.6040576618,70949.8683260718,68569.9038883334,70290.3832628579,69340.5825493715,70391.4866709974,79030.8615864388,68569.9038883334,71915.5228193482,73397.8990534087,71005.4446146285,71120.3605527757,68569.9038883334,70255.2542636376,71496.4590164984,72354.9881215882,73066.3533246336
117,69549.486895737,71496.4208756655,72127.0564674606,72280.4092038438,72484.6538583695,69549.486895737,71966.0641782568,68874.1743710824,74499.888141709,71668.4474264044,69549.486895737,72067.1559214038,69963.0306139301,74270.451291266,69346.1775562962,69549.486895737,70352.3266910137,73336.1132498144,68622.5453541208,70591.1646561228,69549.486895737,70248.2629589078,72593.6148444977,71447.0087287504,74249.7343848463,69549.486895737,72849.18082429,74953.8604098913,71349.7480904438,71060.9244113177,69549.486895737,71367.4464542185,70430.9901207691,71451.5771300138,79528.0627511938,69549.486895737,72752.578645506,73701.7304236796,71798.3491177521,70392.4383668973,69549.486895737,70995.869584587,71810.7317235341,73089.2355673448,73423.6093533421
118,70253.8167951699,72001.9772164933,72687.5104631418,72628.4125174664,73479.8462152795,70253.8167951699,72538.5742642617,69989.6242853576,75563.3010799596,70612.3738175655,70253.8167951699,73281.6448533107,71376.1017259063,74785.8709330967,69917.5332990572,70253.8167951699,70705.8094667495,73675.7434435268,71714.6199164049,71267.5878454296,70253.8167951699,72471.5195111241,73438.4483735316,72026.5315600267,74516.3635989079,70253.8167951699,72525.5319661148,77129.6801955495,71884.6589656082,71062.0236449897,70253.8167951699,72150.6230842116,70183.6416000963,72160.853682126,79287.716682388,70253.8167951699,73650.337978611,73495.3752369283,72342.3147487624,70351.1290147084,70253.8167951699,71963.0165388563,72190.1185857889,74068.3564954527,72580.7284032257
119,71399.7599321411,73316.6832802727,74857.9864100428,73165.9355881497,74646.759244686,71399.7599321411,74215.2663788879,71136.4680344208,75249.4559361992,71654.1198013199,71399.7599321411,74472.1798846819,72131.1915690965,75939.6758104152,70467.5209067337,71399.7599321411,70929.9869575138,74461.8674998574,73199.9220684986,71832.4389801851,71399.7599321411,71726.5532579488,74739.1160234484,73042.0100561853,75237.1082374177,71399.7599321411,72894.0824622705,79092.884543196,72719.1092071237,73145.3633277494,71399.7599321411,74428.1139740921,70774.1265179909,71876.9716015074,79433.5668451431,71399.7599321411,73362.597245984,73215.6158154197,73291.4382575067,71004.643606491,71399.7599321411,71882.1617077999,72847.2949156542,74773.1667423969,74136.9969661546
120,71951.2690695969,73939.1270812337,75842.8748148065,74168.3518863168,75975.0124998799,71951.2690695969,74250.0015085814,71541.3875235703,75328.3058422756,72523.967556212,71951.2690695969,75110.3799070677,73689.2026650858,77271.3119830041,71463.6044535739,71951.2690695969,71033.0578983219,75103.9594816888,74073.0243107904,72539.6228732094,71951.2690695969,73304.54080607,75316.6755010478,74998.0831074829,75701.6910071334,71951.2690695969,73577.8334754207,79881.2889002922,74065.919218662,74847.6382324073,71951.2690695969,74666.3647832694,72028.9336149597,72379.6917263189,79754.4769256497,71951.2690695969,73900.4278883532,74327.2826663494,74101.9261662546,71047.4706422022,71951.2690695969,72269.6370498856,74094.311615227,74291.7710844153,74322.1675470437
121,72126.2068228451,74892.4464077569,76379.7645081124,75322.907221577,77351.7397334092,72126.2068228451,74240.5233083609,72276.9004406305,74153.5082571904,73249.3940427542,72126.2068228451,76208.3924686624,74912.9262595851,78787.3801800116,71999.1495090598,72126.2068228451,71190.9366186477,76174.9353145038,75692.4010900273,73113.8864144385,72126.2068228451,73957.5275417458,76373.4837286123,75374.224943043,76147.1286259822,72126.2068228451,75156.8594271352,81800.8180394462,75922.6198659504,76405.2728282229,72126.2068228451,74798.9642673911,73124.5422656723,73924.3831365848,81765.3811619065,72126.2068228451,74966.067214655,75325.2923758252,75050.4084842126,71664.2850931709,72126.2068228451,73508.1465579789,75556.7384972138,74256.0904629655,75082.0757913827
122,73010.6387788414,75790.3545632376,77042.6954486337,76531.8102945194,78525.0301096439,73010.6387788414,75302.3039910581,72238.9969124165,74531.4422722025,74180.6078731718,73010.6387788414,77347.0474407388,75571.1530222243,80186.6797607277,72502.3369286918,73010.6387788414,72215.3906667373,76836.2614955371,75596.7054898788,74336.8083251239,73010.6387788414,74340.9647004161,76452.7286150551,76849.0491042296,76508.7929270469,73010.6387788414,76261.0831531434,82389.6496053403,77397.5223916258,77303.0083921708,73010.6387788414,75509.0834393034,73900.9090039253,75754.6688023378,83765.0715988585,73010.6387788414,76218.2313307182,77156.7558192538,75324.0328527501,73189.9305556028,73010.6387788414,74327.5839837792,77574.4972309532,73979.052740439,76573.3353986242
123,73463.7374324613,76720.635479698,77563.2335332511,77091.8662555232,79202.0941966722,73463.7374324613,76651.3683957031,73478.6602970932,75743.4613709236,75627.5362971131,73463.7374324613,78195.2826085693,76367.5414743287,80963.3092680182,73834.1539357779,73463.7374324613,73416.9798477296,77631.2520810741,75696.2556294314,75739.8792530679,73463.7374324613,74716.9461750567,76844.7540202463,77964.9114261591,77666.9082928743,73463.7374324613,76939.8538808065,83262.0802308299,78720.1098254049,77257.6552870012,73463.7374324613,76193.9439601744,74715.5429442258,76396.7003501749,84032.6832434564,73463.7374324613,77229.96415457,77738.1943268273,77285.2502709225,74582.3748552414,73463.7374324613,75375.7616749257,79406.495465949,75052.434775425,77588.7353632632
124,73296.8482024374,76630.1765738901,74191.6068152998,76510.9016745693,75062.8770049885,73296.8482024374,76248.4249504119,72116.0288946266,75219.4453751715,74934.2659946577,73296.8482024374,77902.4560205969,73378.36060093,79598.528067712,73074.6562162603,73296.8482024374,73909.6265954047,77517.4447059762,75470.6708823368,76351.1005886933,73296.8482024374,73510.0850042871,74810.809008068,76005.7046259227,73750.9782403493,73296.8482024374,75605.4253001297,80045.0135737157,77174.2701679388,75232.6547378858,73296.8482024374,76480.965165272,74933.3904766775,76124.7601794592,81241.9628507814,73296.8482024374,74338.5013978334,76162.8299664901,75645.5708294429,69874.7790948567,73296.8482024374,75097.8627969268,78512.1347682322,74396.8034823052,76614.1996371172
125,72431.4208145875,76841.8961626581,72440.5096502359,76863.0290073389,72149.3915144896,72431.4208145875,74872.3411812194,71929.5420916826,74786.505401257,74487.1926468463,72431.4208145875,78835.7821429301,70743.517359072,77311.2758122331,73733.2658976902,72431.4208145875,73914.1194478565,77073.6334629706,75407.7029880056,76202.2595995806,72431.4208145875,73233.8260794705,73160.5891180016,74182.7195912148,71764.2661733847,72431.4208145875,74218.4995015883,78021.9550525786,75445.048583278,74407.5214717275,72431.4208145875,76370.2187405714,75165.547560528,74792.5798530888,78017.7025425153,72431.4208145875,71803.8774061601,75721.8982031711,75402.3436283358,67636.9675278807,72431.4208145875,75090.0784065114,76419.8118623269,72663.6279572972,75402.917590664
126,74268.6949736137,77845.4083115417,76093.3024117624,77341.3531887786,74969.6680342764,74268.6949736137,75276.1149791855,73164.1758302338,76690.7142956191,75306.002283252,74268.6949736137,81042.4518894257,74651.5542466067,78619.8407100899,74879.866168673,74268.6949736137,75148.9890010545,78518.6905711267,75592.144847561,77156.7945140313,74268.6949736137,74822.5004275853,73675.3145809645,75669.8159283187,74816.3593071909,74268.6949736137,75221.9773608724,80140.4895486823,76996.6790143333,75028.7682534017,74268.6949736137,77516.3619432865,75565.4891097944,75666.2406702807,80171.5972091638,74268.6949736137,73107.2263901251,77636.1780997555,77051.8033531542,71301.9499711223,74268.6949736137,76408.5134967167,77056.831503832,74153.6578692827,75449.9978200282
127,75667.5981115265,76663.8600149184,77056.2244268663,79201.458209544,76296.0599277773,75667.5981115265,75710.4996110556,73873.2504877982,78163.3568951079,74973.6695153876,75667.5981115265,81358.2833291226,74737.0955142104,78341.2852423843,75114.9098656039,75667.5981115265,75434.0643848555,78010.9851099535,76284.2536471263,77361.797252755,75667.5981115265,75207.9697913753,74271.0951734228,75394.3003215838,75816.6121265841,75667.5981115265,76258.3824725991,80938.7655930185,76233.8220167355,76363.6312256953,75667.5981115265,77439.6982412672,76213.993291369,77172.9572059516,80260.2685596633,75667.5981115265,73791.2997914345,77600.4046265898,76679.5558554211,72402.4401533576,75667.5981115265,76845.2525148155,76254.0334781986,74937.314895828,75428.7116599704
128,75648.7090641334,75399.0468499108,76881.7008222556,79288.9136313441,76545.6631205214,75648.7090641334,76281.393726045,74162.7713749579,78280.7204602468,73734.0766720366,75648.7090641334,81642.9123420795,74851.0206488446,77995.4284213613,74942.91409921,75648.7090641334,75949.8903234422,76512.7812301605,76062.7936493832,77628.2683425477,75648.7090641334,74731.8158753393,74295.0829316313,74570.863341673,76685.1893487267,75648.7090641334,76696.3769600729,80666.7666516898,75778.0709523455,75366.6693488741,75648.7090641334,77227.4046623299,75774.0532802841,77512.3002997139,80619.6112861492,75648.7090641334,73795.3275902082,78836.5242863936,77013.8631148089,72589.0113390878,75648.7090641334,76782.7997614129,74459.2419993216,74609.1420217364,75940.3677148867
129,75973.5941350529,76350.5474712921,79360.181123457,79099.1074210842,76588.6945564325,75973.5941350529,76881.6381529722,74650.0672145122,78689.966698882,74277.4094332659,75973.5941350529,81282.4177042604,75266.053984759,80057.6148094378,76056.6741057271,75973.5941350529,76806.0324038942,76526.275950694,76178.3534854761,78014.1442195396,75973.5941350529,76056.87933851,75886.7806042409,75148.8580597633,77443.5384944638,75973.5941350529,77627.1893029384,81743.5588390352,76963.9526986135,75728.4208803037,75973.5941350529,77576.7937393303,76162.0091909623,78504.5313255576,80243.7796872768,75973.5941350529,74377.8225226919,80815.0245331424,77111.6807719629,72936.5099757144,75973.5941350529,77578.5790445278,75265.9885950615,75081.9887640669,76644.1674044671
130,76280.1276750173,77692.2648919688,79837.9698112012,80631.9039808041,76332.9208372873,76280.1276750173,76858.5556564088,75262.0407194093,79160.2689119361,76151.5418647046,76280.1276750173,80094.5897320423,74557.7758641802,79725.9987266113,76006.3321975748,76280.1276750173,76577.7019148494,77767.3020322086,75482.8863874949,78305.5835548656,76280.1276750173,77859.6904857487,76633.5795344723,75564.7866930044,77254.7985084847,76280.1276750173,78168.3979819293,80999.9692453125,77551.5714492517,76184.4939243516,76280.1276750173,78117.1494461884,75919.6706761037,79440.5287431883,79825.9723222731,76280.1276750173,74925.7208615985,81376.4841378072,78348.6220037088,74023.1050409096,76280.1276750173,78404.4640390164,76293.5789594905,76083.7282908167,77843.7088096073
131,76626.5776494981,78678.5795888934,81072.9834980516,82108.0322793366,76397.1473615342,76626.5776494981,77613.7370970494,75730.9407558847,79226.9489262242,77190.7406168455,76626.5776494981,80037.8816735731,75830.018046074,80296.0743490431,76831.353972682,76626.5776494981,76989.1457963644,78939.1165301586,76236.4163812043,79406.3322563141,76626.5776494981,78405.6536250894,76757.2005384105,76447.9277556503,78351.9898710729,76626.5776494981,78185.6330929365,80313.6262282634,78911.8728895579,77194.2093668229,76626.5776494981,79229.600788479,76408.2953307125,79798.5200668758,79172.0627062475,76626.5776494981,75963.5150467819,82405.8434502839,79153.5958218903,74540.0556333749,76626.5776494981,78719.8973181332,77398.5167879227,77430.7022686929,79088.9187559815
132,77273.4292300687,80096.6177898419,81673.2248085635,82890.5440941165,76917.6976351578,77273.4292300687,78084.3661758097,76184.9029369105,79786.3682186076,78356.6339741557,77273.4292300687,80036.9396086747,78532.8636206758,80073.1472028143,77876.8644092335,77273.4292300687,77506.8142118774,79085.6427772512,76374.6385353995,79185.4118976923,77273.4292300687,79701.5539385901,77023.3562309222,77699.7192146504,78705.4368661529,77273.4292300687,78749.2654898184,80121.7346987603,79723.0363133294,78531.0384222299,77273.4292300687,79647.04814044,77421.6598546873,80151.5149375227,78560.0384106029,77273.4292300687,76773.7968108265,81978.5289806083,80261.3817675485,75320.0849883768,77273.4292300687,79785.2677064683,78851.3209949503,78400.2520282228,79653.7353351287
133,78279.7148776458,81153.9115292969,81257.534120349,83061.6556111541,77461.2533198946,78279.7148776458,78731.7282519337,77640.3434312519,80421.2085037398,78987.0565891616,78279.7148776458,80710.6856301741,79534.465080393,79691.3777149666,78336.5457442891,78279.7148776458,78705.517407628,79647.5147442608,76866.2053552305,78630.3453961109,78279.7148776458,80351.4659312003,77199.5649959124,78871.3520624696,79340.4625243099,78279.7148776458,78823.5546677967,80540.2078769384,79989.6826602732,79457.5590009511,78279.7148776458,81098.9776815074,78204.5678672533,80502.2308194979,79614.9421836612,78279.7148776458,77094.960692082,81963.4375416958,81090.6880538199,75488.1826264711,78279.7148776458,80455.964026837,79987.6498734625,79459.8205078538,80238.1057283612
