"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,165.358514582144,181.050314573082,195.406785475312,165.369819604966,167.884552365389,165.358514582144,236.749425818024,191.399332418903,198.727262245685,223.621162101394,165.358514582144,163.14896341479,176.845910705091,152.756798780779,153.068247496842,165.358514582144,143.486304922049,167.37436419148,142.89626836857,165.367761356127,165.358514582144,147.312422806198,209.457231559332,169.98335153527,162.530552348379,165.358514582144,173.468564878758,193.362558413516,169.584665148616,194.268440521755,165.358514582144,143.981930972591,197.590960961247,123.303482110529,167.746069746763,165.358514582144,136.748184264461,147.119527517565,117.088667207211,163.761614322019,165.358514582144,158.077198017973,174.062547550469,172.793327189939,243.449424901418
3,1316.55741849521,1409.95597229563,1269.87393079863,1403.09207818641,1450.69534653852,1316.55741849521,1473.66940450622,1367.19587958759,1332.62587944208,1427.6984492925,1316.55741849521,1358.44880346555,1368.19371083876,1405.48484892765,1351.54639361215,1316.55741849521,1376.66160485297,1441.92905702081,1433.30719054607,1351.36805893665,1316.55741849521,1418.05600184613,1399.91301274041,1431.28398667457,1404.68246129198,1316.55741849521,1403.66729794841,1382.97707274525,1475.87478702429,1480.355442692,1316.55741849521,1375.6708734281,1378.56376763195,1370.99334873289,1380.57937745402,1316.55741849521,1356.49510800341,1304.50927517962,1377.85424428543,1412.72313024719,1316.55741849521,1378.49057458866,1338.68553216776,1509.32042250877,1459.90409003219
4,413.503635512394,428.313473144952,413.186176417721,260.669808912379,451.04135041392,413.503635512394,446.837121236111,344.345376890556,378.243311606819,535.836141754572,413.503635512394,287.322415677297,411.333554434018,447.797535019192,378.505056020648,413.503635512394,389.766163292232,476.819913279091,353.793213442496,399.000216719051,413.503635512394,424.402483698485,409.414348711943,427.14981765233,339.039540954952,413.503635512394,496.316685987103,311.944567973258,441.570939280194,383.99670489866,413.503635512394,275.165242889803,487.66735815289,437.94660406694,492.407121300538,413.503635512394,326.632444784934,386.220814003274,304.825423016988,342.618916276421,413.503635512394,468.540698946303,285.312443121184,275.847400966621,301.620043038806
5,0,26.200841260667,114.790424354485,31.5710875747199,34.5625254335918,0,126.949636045991,51.1681568458105,34.9287993694534,155.466666689691,0,44.8045107302208,106.052901908459,45.9670581255067,131.105289923829,0,0,56.8806617127745,37.2493716602963,73.1028812280022,0,70.9981850742722,181.160760149244,50.8094365880224,113.593236705973,0,153.79931983131,77.9752806753776,53.2460295737219,4.69264621293406,0,34.7490925373985,51.2264206898095,4.44157633335996,84.3048162850228,0,7.32314673298833,32.9773139780546,103.548240895379,62.4506739368426,0,31.1050676618365,42.0068798933353,4.38578068286128,0
6,43.8967311935533,276.94153271275,181.113645516765,156.501131425782,136.233585261504,43.8967311935533,74.0130321604685,126.381654473804,15.8921950604314,123.723893246087,43.8967311935533,90.2702901991447,302.806980100693,0,88.1199553314843,43.8967311935533,0,76.9754936933282,97.7532491722205,142.035620575641,43.8967311935533,14.3488718218018,149.54037374453,24.7842463751257,169.491153863508,43.8967311935533,222.415642079087,235.197387399333,34.3200716594909,52.2924586355259,43.8967311935533,39.5744093558088,10.4465046325296,8.27326459179545,508.838075768254,43.8967311935533,197.085461778217,180.077295093779,199.019606423581,240.305137348762,43.8967311935533,80.4228880285563,15.472739118482,16.3438711020656,108.964449914266
7,4185.64895889344,3383.00525288804,3973.54822493917,3989.0398538002,4122.78662813122,4185.64895889344,4343.0561595619,4612.28025449978,4597.06157898947,3585.52213103813,4185.64895889344,3608.66226407422,4059.67621849793,4227.84826801154,4338.17704692653,4185.64895889344,4111.27083771232,4055.45142503857,3701.13021674532,4103.99462256415,4185.64895889344,3978.14243977818,4108.58629612117,5025.99214413485,3685.54384954819,4185.64895889344,4589.91774062354,3624.71350591358,5014.34881352098,4343.93595265449,4185.64895889344,4707.64847159907,4377.73252732863,4963.41832684069,4337.42560838524,4185.64895889344,4180.1656562423,4557.83193008045,3659.53437574567,3691.92116021711,4185.64895889344,3813.91632087901,4542.1438601826,4955.69137813631,3641.61799272794
8,58.9184889290482,114.063787590993,399.440528914021,85.6988921632135,335.50870716494,58.9184889290482,307.736146474536,133.038943965257,279.874971864761,294.532823493737,58.9184889290482,101.06321388208,262.989571604576,180.968167919798,125.508607250015,58.9184889290482,153.298880348437,277.131509549593,73.1511172924421,74.1615398055326,58.9184889290482,33.6115621356615,301.356273498587,469.560143878616,389.00430588951,58.9184889290482,311.93580873073,407.228221421037,398.523527441477,242.030336460125,58.9184889290482,332.479338519212,159.855663914969,193.66024619676,208.007454369022,58.9184889290482,56.597458030811,282.305942193272,169.874698771678,213.69523440439,58.9184889290482,367.757425209053,216.719632596162,315.75573452946,177.086591356354
9,3670.77243060804,3979.4190923428,4105.4102991151,3893.93154341198,3579.3661659568,3670.77243060804,3956.44043978923,4321.57603105046,4221.54465184344,3638.23579316899,3670.77243060804,3220.54060475948,3483.10193510693,3714.90735657506,3493.15833147951,3670.77243060804,4071.99118285118,3279.64024200168,3400.87523116753,3719.9864349841,3670.77243060804,4074.51887386215,3855.11094734152,3828.8280251769,3705.23214171268,3670.77243060804,4414.08574150081,4152.44772374502,3643.15143604817,3462.65657054481,3670.77243060804,4134.54711990527,3398.83569626408,3814.85172077208,3926.06043447711,3670.77243060804,3363.12055789077,4191.86566546825,3828.66588280516,4264.10576982929,3670.77243060804,3577.6895201615,3601.93301653532,3753.61667974289,4227.76746990246
10,1814.91670519249,1968.18522245895,2214.05060043061,2026.0011139834,2068.80006514003,1814.91670519249,1816.39200422472,2094.89911456894,2099.54546767377,1816.24712315651,1814.91670519249,2280.74045871711,1748.68920286545,2177.2981293327,1958.31653662059,1814.91670519249,1887.520468258,1677.486318294,1838.237771042,1923.17171015507,1814.91670519249,1903.15481748704,1941.38778885245,1777.24639136067,2112.27200278598,1814.91670519249,2011.10034905834,1704.46307597103,2060.7884962423,1702.14724461381,1814.91670519249,1863.61413750408,1932.28720098433,1891.89926096959,2124.53027253434,1814.91670519249,2309.48702246194,1921.33310092728,1601.66648311259,2198.73553784184,1814.91670519249,1956.84126395191,1844.52833654145,1995.73284609761,2049.02091401372
11,1533.21269019654,1883.58107194587,2114.48488827426,1557.10865327787,1978.71884726489,1533.21269019654,1702.90791652738,1663.58532390226,1679.16073295028,1651.85003659077,1533.21269019654,1617.01295058794,1812.01758845356,2092.85837635261,1611.30000165071,1533.21269019654,1515.23522513731,1807.34424205205,1649.69188771474,1582.32499321916,1533.21269019654,1761.61742251473,1511.55102858116,1939.0440990571,1665.49629075302,1533.21269019654,1937.74344175413,1931.03856547064,1222.41900118513,1312.79782253928,1533.21269019654,1817.17096686652,1580.18239437586,1647.48608633259,2228.10554607799,1533.21269019654,1632.62088630246,1924.97384630687,2129.19141492214,1803.79343085461,1533.21269019654,1886.36230369284,1768.09330553545,1556.1439694556,1726.98692588876
12,1366.09223094128,1485.21811681263,2241.51954501652,1518.54246263691,1815.70137004777,1366.09223094128,1390.9158326348,1507.51360142833,1630.03447247792,1327.73136522919,1366.09223094128,1479.67904328369,1346.33410073716,1934.26827427805,1503.04503180929,1366.09223094128,1425.69056296482,1903.48115054836,1500.38732998481,1564.22703688759,1366.09223094128,1591.77215616663,1338.50478254564,1737.75602373349,1511.15267871565,1366.09223094128,1800.30272668549,1695.31901797719,1287.66590606213,1335.40547597972,1366.09223094128,1368.58102273292,1380.80387744656,1550.17537644701,1690.80247435008,1366.09223094128,1608.37350054921,1643.33019176379,1685.7318006444,1488.20313836068,1366.09223094128,1497.08181247161,1621.19862108107,1420.77123293494,1656.6466814051
13,1376.82929734247,1463.73544930257,1904.62920668254,1694.21027037192,1804.85356529211,1376.82929734247,1415.41331741541,1824.62650554632,1726.40341113818,1545.46663016049,1376.82929734247,1631.80676115022,1592.37307813347,1950.25060552096,1309.69029033834,1376.82929734247,1371.20065208417,1895.66916569931,1424.05919452425,1797.73346058462,1376.82929734247,1652.54001289326,1430.29262852151,1633.99481736025,1576.10948384864,1376.82929734247,1728.01331302757,1734.46499260841,1689.36493230904,1355.82336278873,1376.82929734247,1325.89670836334,1402.52348662409,1470.75060919089,1709.2429430029,1376.82929734247,1404.47862473667,1687.40228461097,1727.13303844024,1333.38477283596,1376.82929734247,1413.12041691658,1517.90881422171,1242.31769482691,1628.81165616885
