"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
11,0.00750216580341108,0.00754426381036182,0.00757449530443687,0.00749356464543402,0.00751060534349272,0.00750216580341108,0.0074615847262022,0.00748982446083404,0.00749925018846262,0.0075341661170584,0.00750216580341108,0.00751699909724642,0.00758729129206004,0.00753626422097463,0.00744702459105997,0.00750216580341108,0.00751733990135238,0.00750720179805344,0.00745086422673009,0.00744640245986297,0.00750216580341108,0.00749619725492336,0.00749750721640073,0.00758376014175239,0.00761262804148345,0.00750216580341108,0.00759069472925814,0.00751207526131629,0.00746385808559844,0.00758792985127611,0.00750216580341108,0.00751665723398309,0.00756454887155832,0.00750629148604061,0.00749358186946612,0.00750216580341108,0.00756216162473592,0.00755399299149578,0.00755729197059411,0.00758121525462031,0.00750216580341108,0.00740438910089023,0.00736654623974584,0.00750848250767332,0.00757726180862605
12,0.00752085025443523,0.00755984697924939,0.00758100916980654,0.00749745951741911,0.00750601113159099,0.00752085025443523,0.00744505424562392,0.00746509819510457,0.00748304815901202,0.00757114427080606,0.00752085025443523,0.00755089430105009,0.00759176765234121,0.00751431771359187,0.00746275811093739,0.00752085025443523,0.00748586785279862,0.00748698534272727,0.00744916976472955,0.00742293794412256,0.00752085025443523,0.00750587333339078,0.00748877439057593,0.00759388145172945,0.00760463935344472,0.00752085025443523,0.00758961181018605,0.0074981395572333,0.0074834960160642,0.00759653123705588,0.00752085025443523,0.00753788281086523,0.00755877355484808,0.00747365605811561,0.00747770661491838,0.00752085025443523,0.00757562405278612,0.00758462556414599,0.00755901418231222,0.00756392193914906,0.00752085025443523,0.0073879505433468,0.00736154516330121,0.00749952323598945,0.00758455417465878
13,0.00749902013687949,0.00759855444185722,0.00755275063130741,0.00747342977668537,0.00751041515430285,0.00749902013687949,0.00742480126961571,0.00747738561521036,0.00750042656959727,0.00757910980027258,0.00749902013687949,0.00752046902780667,0.007587203175388,0.00748595932193482,0.00745070712006793,0.00749902013687949,0.00747874336270597,0.0074751183214802,0.00745939838550931,0.00742198301194446,0.00749902013687949,0.00753265872755739,0.0074919446556896,0.00760627882897871,0.00762784345233675,0.00749902013687949,0.00758391708351253,0.00753751616981537,0.00747517954271402,0.00756462389783264,0.00749902013687949,0.00755427149160071,0.00758213364237195,0.00749305878212657,0.00749352611383277,0.00749902013687949,0.00755547757312974,0.00763856879482952,0.00754405010764378,0.0075857116501867,0.00749902013687949,0.00737035446060377,0.00734716532327759,0.00749414672629463,0.00758324860840975
14,0.00752603892539556,0.00763142959966234,0.00755928975806213,0.00748886071990337,0.00753265468657276,0.00752603892539556,0.0074436995340322,0.00748528317980365,0.00749649132402682,0.00760846330880813,0.00752603892539556,0.0075078868486329,0.00760421850664286,0.00748079933131792,0.00744008236728925,0.00752603892539556,0.00744322355038944,0.00744411554225204,0.00748087536599075,0.00744225903852226,0.00752603892539556,0.00754529001135119,0.00748212281966052,0.00761093092616872,0.00764466222171865,0.00752603892539556,0.0075976951272242,0.00753451046777672,0.00747884534182199,0.00755144144710379,0.00752603892539556,0.00756555491992485,0.00754445797202341,0.00747929000429337,0.00751420661852376,0.00752603892539556,0.00753537821006889,0.00764742421516066,0.00754439824641857,0.00761553906673585,0.00752603892539556,0.00739122922368987,0.00733838694457845,0.00749136389826695,0.00757373639003309
15,0.00753591295187835,0.00763391232675775,0.00754745221408428,0.00752158833952418,0.00751770241918216,0.00753591295187835,0.00743765893669834,0.00749173360420978,0.00753680743980171,0.00761669211610359,0.00753591295187835,0.00752814862554325,0.00763307792371644,0.00747437673589985,0.00742622943148515,0.00753591295187835,0.00746135425164767,0.00748067306951946,0.00749523474600244,0.00745318808689296,0.00753591295187835,0.00756406894181765,0.00751660904876502,0.00760576134199317,0.00762879877263843,0.00753591295187835,0.00759441405680054,0.007555801143174,0.00749020196676954,0.00752139323677144,0.00753591295187835,0.00755689793387211,0.00758719853966271,0.00751050934152343,0.00752611091210088,0.00753591295187835,0.00758471982322572,0.00763419933931933,0.00751196285445751,0.00761461796844465,0.00753591295187835,0.00742276867574784,0.00734568198498624,0.0075396951782956,0.00756976547231577
16,0.0075292758955305,0.00768571911470732,0.00756580118199565,0.00751321717686726,0.00750575705068815,0.0075292758955305,0.00744891239456601,0.00749946160758318,0.00754882477497714,0.00762135180070071,0.0075292758955305,0.0075276941632765,0.0076621716589271,0.0074506005358479,0.00740671658702697,0.0075292758955305,0.00744176775662139,0.00745032818852681,0.00751376987785908,0.00747748969191521,0.0075292758955305,0.00758457603832541,0.00750153844071445,0.00760644880939423,0.00763344829541957,0.0075292758955305,0.00760309367179896,0.00758172519563546,0.00748715422727659,0.00752797871939902,0.0075292758955305,0.00754280797670379,0.00757777789712494,0.00754105837003728,0.00755802437463148,0.0075292758955305,0.00761775363358716,0.00761028360254947,0.00755014454817271,0.00760282141725915,0.0075292758955305,0.00742514620898915,0.00736378437704934,0.00755123429890312,0.00756630482619077
17,0.00755277941540474,0.00766892079121468,0.00757215102405222,0.00754684583450457,0.00751914269611426,0.00755277941540474,0.00746836749637435,0.00749016941925802,0.00752526435307977,0.00764372390785234,0.00755277941540474,0.00754651650507688,0.00767348979720253,0.00747101263708669,0.00739655701016884,0.00755277941540474,0.00745170630403638,0.00746907042860514,0.00747525575705225,0.00749685321935621,0.00755277941540474,0.00758359301054428,0.00745657722056334,0.00759942224479797,0.00765217968270767,0.00755277941540474,0.0076088815552253,0.00759349956311238,0.00747410759504514,0.00750758281231765,0.00755277941540474,0.00755559549436411,0.00755364389637108,0.00752100024341631,0.00757176774906259,0.00755277941540474,0.0076712768422068,0.00762931864754733,0.00756194892418734,0.00758197647854193,0.00755277941540474,0.00739407565727319,0.00741709567185579,0.00752549043490372,0.00759371191479662
18,0.0075811556440621,0.00768263513030451,0.00759145777190608,0.00753146301763939,0.00751757354042516,0.0075811556440621,0.00748711263352244,0.00751457606327739,0.00753474789653227,0.00762482612732826,0.0075811556440621,0.00754697531863124,0.00768973620807687,0.0074961220391859,0.00737925531791925,0.0075811556440621,0.00748073978620922,0.00746488799258091,0.00752335077479505,0.00755238098213008,0.0075811556440621,0.0076001457758175,0.00742199672957552,0.00756524272397247,0.00765510097214454,0.0075811556440621,0.00760853288956695,0.00764883526535227,0.00745412632272317,0.00750165412785419,0.0075811556440621,0.0075722541276294,0.00754537439619847,0.00751383348875034,0.00754525595192402,0.0075811556440621,0.00769819188728669,0.00763131998091779,0.00755527540205619,0.007588104113062,0.0075811556440621,0.0074453434302288,0.00746233784794064,0.00752374806106067,0.00759151172267861
19,0.00760545246644398,0.00767903106633323,0.0075838618705216,0.0075455222508637,0.0075424073109898,0.00760545246644398,0.00750061063870892,0.00749985403670239,0.00755683508420528,0.0076273459748536,0.00760545246644398,0.00753560513929043,0.00773098919847679,0.00749877004070299,0.00733899886267233,0.00760545246644398,0.00747860666505465,0.00746545217959574,0.00750917237398107,0.00758444816250113,0.00760545246644398,0.0076437440014903,0.00742186361616228,0.00757022100269567,0.00763821343713215,0.00760545246644398,0.007630392513921,0.00765835430764631,0.00744712272163856,0.00748158208855214,0.00760545246644398,0.00757611211291155,0.00751311259172859,0.00750468143811629,0.0075531280401991,0.00760545246644398,0.00771304107768832,0.00763207474392553,0.00757279790523127,0.00757723137150625,0.00760545246644398,0.00742952542077091,0.00748802166307839,0.00751822425233784,0.00759209811236065
20,0.00756627202738836,0.00769373517148733,0.00756841586321385,0.0075536764068726,0.00756998169228641,0.00756627202738836,0.00749940573382067,0.0075206359739542,0.00756625635175453,0.00767656384862946,0.00756627202738836,0.00754314635476988,0.00772296333819722,0.00752001795831187,0.00734089906227351,0.00756627202738836,0.00751509351750989,0.00744384410801911,0.00752761537606182,0.00760726204510217,0.00756627202738836,0.00764058699441,0.00739097608429066,0.0075501453058092,0.00762268041669573,0.00756627202738836,0.00763778702901761,0.00769252858880651,0.00745217072803429,0.0074854847534503,0.00756627202738836,0.00759643317728116,0.00755167415803012,0.00750369762511796,0.00757205369666868,0.00756627202738836,0.0077260525733066,0.00763107483601171,0.00756337527458641,0.00754196977737106,0.00756627202738836,0.00744861747494479,0.00752215259030111,0.00751762456936446,0.00758801800586508
21,0.00761236721360515,0.00773782613424953,0.00755521796466828,0.00754907464658778,0.00755348380664234,0.00761236721360515,0.0074667216613007,0.00752346511424468,0.00755191630957838,0.00765009523365131,0.00761236721360515,0.00750957302663847,0.00772562638408708,0.00754586622976135,0.00734598744243606,0.00761236721360515,0.00752510087918129,0.00747443804770433,0.00750733569421729,0.0075966858800808,0.00761236721360515,0.00764947054914553,0.00740669351507952,0.00754337679528678,0.00763775836737391,0.00761236721360515,0.00763418632235052,0.00768031186425013,0.00749289701434431,0.00752120952132427,0.00761236721360515,0.0076239313804926,0.00757455283428519,0.00750755810561339,0.00758691642283354,0.00761236721360515,0.00769971211079589,0.00762641547278452,0.00756316187877975,0.00760037989275144,0.00761236721360515,0.00744368833943921,0.00756266361565187,0.00751431829972827,0.00758440251856184
22,0.00763248393415094,0.00777607209228842,0.00755202312855634,0.00756088856537285,0.00756178871561941,0.00763248393415094,0.00751406997777801,0.00754880166360978,0.00753584160404755,0.00764896236345105,0.00763248393415094,0.00750395882075376,0.00774216837884333,0.00752909142817391,0.00735922918494027,0.00763248393415094,0.00748983121918112,0.00752856983201831,0.0075055262739961,0.00759512811130463,0.00763248393415094,0.00761684343955975,0.00744084359259738,0.00756648329962195,0.00763081823159858,0.00763248393415094,0.00759543421063442,0.00769456113864041,0.00753755237560935,0.00752063151950651,0.00763248393415094,0.00757275088205819,0.00759588000542516,0.00752201586046344,0.00760006902767057,0.00763248393415094,0.00769558089454883,0.00760507567045077,0.00755507529930033,0.00761029422996493,0.00763248393415094,0.00744578212149892,0.0076085834632525,0.00750493658083888,0.00758713002198069
23,0.00762615616907085,0.00778011460172997,0.00754853387873007,0.00754969982773813,0.00759619787896437,0.00762615616907085,0.00751016049291159,0.00752820376558531,0.0075751397237597,0.00767221018888526,0.00762615616907085,0.00747878838437245,0.00775967872783933,0.00753911633348897,0.00736921779963435,0.00762615616907085,0.00750468088109565,0.00750186969498349,0.00753715183892761,0.00757201520820233,0.00762615616907085,0.00760648442809378,0.00742241924264832,0.00757919049867182,0.0076633527967936,0.00762615616907085,0.00757076604610644,0.00770070801423542,0.00752317440676428,0.0075214840544543,0.00762615616907085,0.0075858132971541,0.00757637831136864,0.00754739223896904,0.00761755609087121,0.00762615616907085,0.00769094100659512,0.00758039807151446,0.00762055085898555,0.00763019323070504,0.00762615616907085,0.00747120231771439,0.00762637683071671,0.00747464763458263,0.0076226399433263
24,0.00764170494768254,0.00775714504721447,0.00754184583491923,0.0075527125198501,0.00758959113495289,0.00764170494768254,0.00752408497421146,0.00755358431089375,0.00759168516898461,0.0076618416336994,0.00764170494768254,0.00744262707706429,0.00776286276384429,0.00752592632602236,0.00734881111952025,0.00764170494768254,0.00751193425194455,0.00756833976027936,0.00750232829346474,0.00754163661417425,0.00764170494768254,0.0076059161297405,0.00741550273652546,0.00759854774431868,0.00770867050258865,0.00764170494768254,0.00756573904951785,0.00766833026004247,0.0075338637558224,0.00753601893089575,0.00764170494768254,0.00761244396860783,0.00760476238322204,0.00754786238040938,0.00761545514667934,0.00764170494768254,0.00768365175156971,0.00757497685804271,0.00763286831976224,0.00762369698112746,0.00764170494768254,0.00747311301389615,0.00764925366266172,0.00751927873995795,0.0076140751079317
25,0.00763636309630751,0.0077649054011997,0.0075505141051327,0.00756779795996981,0.00763575272147131,0.00763636309630751,0.00756328763410237,0.00756466699787922,0.00762572945700234,0.00765422696769955,0.00763636309630751,0.00748421113431365,0.00778819426099514,0.00750201360684941,0.00736836979249114,0.00763636309630751,0.00757676204217866,0.0075742511982235,0.00753710217191608,0.00751508989333447,0.00763636309630751,0.00762838341854143,0.00744078697724104,0.00764756827504022,0.00771979400882478,0.00763636309630751,0.00762848762825664,0.00767580640268094,0.0076157450045441,0.00753970304436966,0.00763636309630751,0.00761093392421511,0.00759701617687053,0.00755295280749449,0.00763468681762199,0.00763636309630751,0.00768889724556042,0.00756628253271753,0.00764338284095816,0.00766428426883144,0.00763636309630751,0.00747550124035921,0.00762838163187662,0.00752462403625687,0.00765570832557352
26,0.00762731821409834,0.00777715771792223,0.00753484087018824,0.00758105909863875,0.00763889168592098,0.00762731821409834,0.00759000872233479,0.00752926138920121,0.00763379607073605,0.00765599476205318,0.00762731821409834,0.00749305735192888,0.00776816967877077,0.00750102506552603,0.0073560002756591,0.00762731821409834,0.00752674502038457,0.00757106252788731,0.00755304094337175,0.00752242982843559,0.00762731821409834,0.00762533407509942,0.00743478679179487,0.00764660697998129,0.00766186822788814,0.00762731821409834,0.00763751019507152,0.0076672986059941,0.00759170576778791,0.00752725547065089,0.00762731821409834,0.00759533048099414,0.00759180725807564,0.00758618176847423,0.00766292642620215,0.00762731821409834,0.00767899316079498,0.00751019706188476,0.00763275344945618,0.00767408882132774,0.00762731821409834,0.00750012609716418,0.00763270993554901,0.00750002150730089,0.00766618270064337
27,0.00762104522397239,0.00777056754316194,0.0075526937527218,0.00759742525253684,0.00762006701313296,0.00762104522397239,0.00758702295576784,0.00759325061028518,0.00763762594520112,0.0076782404259038,0.00762104522397239,0.0075385899361972,0.00776621092495989,0.00746683394499595,0.00734093564752509,0.00762104522397239,0.00747254573703912,0.00756556993640594,0.00755707455615985,0.00752666599307846,0.00762104522397239,0.00762925110602399,0.00742593724983224,0.00763127695609979,0.00767857220812564,0.00762104522397239,0.00762785111396023,0.00767142473283025,0.00757155505720407,0.00755269922712205,0.00762104522397239,0.00760807713147303,0.00759736561102827,0.0075649725905904,0.00768649416286188,0.00762104522397239,0.00765800226531228,0.00744468150939501,0.00763436422250173,0.00772034063573927,0.00762104522397239,0.00752793254007049,0.00758637673571478,0.00752434968462276,0.00765687840195073
