"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
11,4082.69331100547,4174.82813973502,4274.84593980086,4020.35808529591,4321.25912367101,4082.69331100547,4157.0152732272,4035.93108165243,4105.59563691236,4176.11251440438,4082.69331100547,4008.23632684627,4313.69210042367,4220.90589514077,4121.66971117021,4082.69331100547,3982.12497369869,4179.73797239862,3969.0269912012,4040.86952673451,4082.69331100547,4141.37213689303,4179.07331360007,4170.81614137083,4257.38976330026,4082.69331100547,4115.99913789327,4219.31704772784,4200.64244968328,4123.65888445623,4082.69331100547,4137.95840239118,4000.77183500136,4103.92253734252,4318.24388181,4082.69331100547,4162.51352796151,4222.10676921535,4144.23063068961,4299.27141213693,4082.69331100547,4099.24115441332,4161.34929642657,4053.64870113743,4041.04099704613
12,4200.03298533776,4296.07886257758,4394.58687849595,4142.19472112937,4440.9542753437,4200.03298533776,4262.50530743243,4158.19083948576,4222.84535156117,4292.47763395246,4200.03298533776,4125.13638382926,4428.57938559549,4341.5744135082,4244.72692475612,4200.03298533776,4099.40030969846,4299.88362236089,4080.22935034737,4146.26154516614,4200.03298533776,4257.66491267505,4306.74551065871,4291.0042728767,4374.60616616161,4200.03298533776,4237.13501880284,4340.83545361163,4316.20399702743,4233.28637934803,4200.03298533776,4249.00439334596,4116.45222562926,4219.68947021655,4445.77219163372,4200.03298533776,4277.97287986231,4332.00163091538,4264.82563961103,4432.9524838421,4200.03298533776,4215.04513065275,4276.91931660909,4168.79683493567,4146.85137087204
13,4309.47448870124,4422.63298975045,4503.2581039127,4257.56106486978,4554.60154895975,4309.47448870124,4378.02730810008,4273.62898543348,4333.14083379631,4408.42631665042,4309.47448870124,4240.96840194545,4543.33685803059,4451.63927540758,4360.36248079487,4309.47448870124,4215.45239435169,4420.0417812459,4190.99798101663,4261.15677275176,4309.47448870124,4373.575167657,4422.42179631494,4405.18615736339,4496.24987924629,4309.47448870124,4358.32190132416,4450.65811498195,4431.9925880415,4348.51489080517,4309.47448870124,4359.54955997669,4232.32762552587,4329.24143985214,4565.84348565191,4309.47448870124,4398.05534283972,4441.87830872854,4390.90600230246,4555.07755789495,4309.47448870124,4334.94952221142,4397.38422505677,4283.34500896448,4256.94237456438
14,4429.94752563902,4536.20542860968,4628.05313207693,4371.88546865692,4673.74048275879,4429.94752563902,4498.90854947164,4382.28911656298,4448.29664458343,4534.38457051373,4429.94752563902,4361.57363265152,4657.66264199958,4567.69992865243,4480.6531115794,4429.94752563902,4331.08086864288,4540.45211486347,4311.3800250998,4382.62558858226,4429.94752563902,4488.09660753982,4536.6839112562,4524.66571534876,4611.35545171888,4429.94752563902,4484.1725718816,4575.33937073228,4546.67201954591,4463.22748083263,4429.94752563902,4479.95133111866,4347.14779081319,4443.45267962338,4680.79699718109,4429.94752563902,4518.13053902065,4563.02326127164,4505.87682981521,4669.95727101475,4429.94752563902,4455.54465339073,4506.12405156899,4397.95656020208,4372.42552370813
15,4544.02217788961,4655.01792202509,4752.0811142477,4491.320749049,4792.95479776973,4544.02217788961,4613.99566099247,4502.67929517492,4568.12313119706,4654.68852405879,4544.02217788961,4475.78945903776,4793.85961515417,4682.19977016153,4600.79211399823,4544.02217788961,4444.98942013254,4654.78909263404,4426.48210701609,4496.34146304757,4544.02217788961,4613.4169068737,4661.40814061114,4638.21379020627,4726.11408279627,4544.02217788961,4598.73515150826,4694.53287770448,4672.59437483304,4582.72230387262,4544.02217788961,4594.61638015541,4466.64592566954,4562.30360881728,4817.67063915077,4544.02217788961,4632.13169037116,4683.25260807137,4625.66567583256,4789.24193150409,4544.02217788961,4569.24652630703,4625.91988408554,4511.99361796016,4492.80358210521
16,4657.90912095577,4785.17387999733,4871.33965020885,4609.9185471388,4917.21163445292,4657.90912095577,4727.69344625219,4621.3361326087,4682.64133094305,4768.69414196186,4657.90912095577,4589.25891739133,4913.27261206574,4801.17246250904,4720.03264113504,4657.90912095577,4558.83137585806,4780.00496110001,4545.79583758788,4615.80286336901,4657.90912095577,4727.73482481328,4781.0500620964,4757.67032714589,4857.06792206677,4657.90912095577,4718.25850907238,4807.56757565264,4786.93683917962,4702.68039243572,4657.90912095577,4713.97460084014,4581.22184614783,4675.54946325846,4936.68367755756,4657.90912095577,4745.63390354608,4803.2535688162,4745.55085108728,4926.80925796301,4657.90912095577,4689.51999420508,4739.50307713101,4625.59282255012,4606.87309620941
17,4776.79492674421,4915.51238611958,4996.23177180196,4722.53749993197,5049.13259794328,4776.79492674421,4852.90613910792,4734.55202410592,4802.38042257687,4904.70883706495,4776.79492674421,4702.59806318908,5038.82932982499,4931.08408608503,4844.331535193,4776.79492674421,4677.38688864371,4899.13800139014,4658.90494775047,4740.4892245089,4776.79492674421,4852.16033848664,4899.78603923662,4882.14690634544,4981.72946112562,4776.79492674421,4848.47537764315,4943.61500606294,4906.59718330268,4821.45534862399,4776.79492674421,4834.23780206975,4694.55443672012,4788.50201091287,5067.0007685618,4776.79492674421,4870.61876253543,4922.81372851921,4870.81372762133,5046.43813009834,4776.79492674421,4808.7095086137,4869.69830361422,4738.32443703243,4731.64071128877
18,4895.82977083501,5028.2811008938,5132.15144592683,4840.44780777479,5174.75324539565,4895.82977083501,4982.65801023691,4852.71904476937,4927.04665988218,5023.59440210932,4895.82977083501,4820.231573262,5169.36535776091,5044.72847568543,4968.90707728292,4895.82977083501,4795.44316038966,5033.58856817724,4781.72312682672,4853.19124905033,4895.82977083501,4970.77103444087,5029.24469632932,4995.33555626751,5107.62086175801,4895.82977083501,4972.43671063703,5056.67510845745,5037.1373356665,4940.1042355659,4895.82977083501,4964.03929616364,4825.01577862773,4906.54163335564,5191.68625813723,4895.82977083501,4995.50090573374,5058.37769808208,4989.53503149108,5166.22809291432,4895.82977083501,4939.17840351105,4989.3244498165,4868.17303201003,4862.11513870178
19,5024.9437116905,5157.04202715196,5251.83921054493,4963.33298317028,5306.01109839915,5024.9437116905,5105.85508315842,4975.92878038363,5051.61000979544,5148.08417234133,5024.9437116905,4942.91586253732,5295.597568483,5174.33805841809,5093.26251472287,5024.9437116905,4912.66164176803,5158.12267769997,4904.26590523099,4977.21573001659,5024.9437116905,5100.59679516804,5153.57577815087,5130.90660004945,5243.24903511294,5024.9437116905,5091.5757202357,5192.00749367377,5166.46364937452,5063.76920562291,5024.9437116905,5082.02477847916,4948.78912447637,5040.89468234709,5327.64309304628,5024.9437116905,5125.03558281138,5189.22423331366,5113.54096155221,5308.66159766063,5024.9437116905,5057.97882736671,5119.28782071329,4980.00851681143,4974.87520995158
20,5143.49242916994,5291.70804247804,5387.82760374148,5086.90701865772,5377.02618131594,5143.49242916994,5229.15016430756,5098.89478832737,5174.75402830564,5277.81896572018,5143.49242916994,5055.11772169095,5420.5250598841,5299.00503662974,5217.67081050533,5143.49242916994,5034.83279571609,5282.00136333178,5016.60645021949,5095.06089992715,5143.49242916994,5218.54454999537,5277.85274799222,5199.93432488488,5377.80476933314,5143.49242916994,5222.32740607746,5328.25902781678,5290.29399104932,5181.83606387153,5143.49242916994,5207.23359564208,5062.23177380078,5158.67461772419,5427.11598964617,5143.49242916994,5254.58102930041,5313.27640394574,5242.82455025135,5427.79310445256,5143.49242916994,5192.26497584681,5243.19204850978,5102.64672214049,5092.62887630674
