1,0.0,4981.355148226974,0.0,503.6382608206441,-1254.5443428212336,0.0,0.0,0.0,0.0
2,0.0,5075.66353862887,0.0,420.90728148757364,-1239.0465376813768,0.0,0.0,0.0,0.0
3,0.0,4899.031691631143,0.0,656.1321286562259,-1272.8905450012805,0.0,0.0,0.0,0.0
4,0.0,959.6300392947683,0.0,4571.507559977453,-1181.8125870192825,0.0,0.0,0.0,0.0
5,0.0,1753.7717480317183,0.0,3668.122054150305,-1000.2069788685087,0.0,0.0,0.0,0.0
6,0.0,5343.475220384011,0.0,0.0,-898.7082339267776,0.0,0.0,0.0,0.0
7,0.0,3196.9272118604654,0.0,2063.456403859817,-802.4593354066693,0.0,0.0,0.0,0.0
8,0.0,5192.353580246987,0.0,0.0,-711.4996571563458,0.0,0.0,0.0,0.0
9,0.0,5126.868514217098,0.0,0.0,-625.8688683278313,0.0,0.0,0.0,0.0
10,0.0,5068.206946813564,0.0,0.0,-545.6069355917884,0.0,0.0,0.0,0.0
11,0.0,5018.47547318905,0.0,0.0,-473.0027974431824,0.0,0.0,0.0,0.0
12,0.0,4979.810365508176,0.0,0.0,-410.2301661710174,0.0,0.0,0.0,0.0
13,0.0,4953.380933735074,0.0,0.0,-358.437801076163,0.0,0.0,0.0,0.0
14,0.0,4940.512174681009,0.0,0.0,-319.1967090615633,0.0,0.0,0.0,0.0
15,0.0,4949.3799004241755,0.0,0.0,-300.4418078742283,0.0,0.0,0.0,0.0
16,0.0,4979.159573942517,0.0,0.0,-301.5276549190608,0.0,0.0,0.0,0.0
17,0.0,5025.108003733999,0.0,0.0,-317.62676899978715,0.0,0.0,0.0,0.0
18,0.0,5090.528006323168,0.0,0.0,-352.11440764617276,0.0,0.0,0.0,0.0
19,0.0,5164.544466483057,0.0,0.0,-394.0805590821111,0.0,0.0,0.0,0.0
20,0.0,5251.226925355774,0.0,0.0,-447.78069816396487,0.0,0.0,0.0,0.0
21,0.0,5345.793623721586,0.0,0.0,-508.2862384900834,0.0,0.0,0.0,0.0
22,0.0,5455.299265964762,0.0,0.0,-582.7126361600332,0.0,0.0,0.0,0.0
23,0.0,5564.086240241911,0.0,17.772758565524065,-673.1909935369673,0.0,0.0,0.0,0.0
24,0.0,1917.257833659733,0.0,3752.0095243551013,-749.7597912004652,0.0,0.0,0.0,0.0
25,0.0,2867.2036391120764,0.0,2766.8926812660848,-703.2469550564206,0.0,0.0,0.0,0.0
26,0.0,5613.936697137195,0.0,0.0,-656.7341189123758,0.0,0.0,0.0,0.0
27,0.0,4264.732469594428,0.0,1321.291509569971,-610.2212827683312,0.0,0.0,0.0,0.0
28,0.0,5486.528050138107,0.0,78.02205024656516,-563.7084466242865,0.0,0.0,0.0,0.0
29,0.0,5543.929175769623,0.0,0.0,-517.1956104802417,0.0,0.0,0.0,0.0
30,0.0,5523.975377215529,0.0,0.0,-470.6827743361971,0.0,0.0,0.0,0.0
31,0.0,5504.933348009879,0.0,0.0,-424.1699381921524,0.0,0.0,0.0,0.0
32,0.0,5486.892756239766,0.0,0.0,-377.7695356518213,0.0,0.0,0.0,0.0
33,0.0,5469.976329755353,0.0,0.0,-331.70627919261074,0.0,0.0,0.0,0.0
